fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
0.88789284,-0.69895816,-0.07169664,0.9242527,0.74301744,0.29652336,-0.3569354,0.30093536,-0.36746907,0.09878087,-0.75445074,-0.3568372,0.0054128044,-0.11340845,-0.60469365
-0.7640591,0.38028044,-0.4127337,-0.063501,-0.2992829,-0.04880594,0.07657489,0.16197906,0.29911578,0.49403453,0.05831504,0.36241144,-0.21469176,0.31140763,-0.5519139
0.32530394,-0.10042536,0.52482265,0.0037159265,-0.7761323,0.28988844,-0.15596576,0.3503581,0.06788775,0.6034526,-0.52062863,0.58291066,0.059462793,-0.6945395,0.22930487
0.3115897,-0.2449171,0.09412883,-0.09125771,-0.67772037,0.18404515,-0.012437701,-0.16346575,0.4981699,0.14571281,-0.06212074,-0.021623187,0.08450782,-0.76919067,-0.464506
0.38414896,-0.5803403,0.3425059,-0.18271601,0.5075265,0.88400596,0.6206227,-0.39205962,0.12855045,-0.22338903,-0.40778416,-0.25120246,0.0053838827,-0.6583188,-0.32026848
0.8731807,0.39402884,0.4613291,-0.477311,0.2989865,0.82001144,-0.07218245,-0.31760037,-0.4502986,0.11270399,-0.18980333,0.7548254,-0.021432936,-0.14121473,0.008734082
-0.20518705,0.20443022,-0.54368633,-0.4634373,0.2378856,0.06907962,0.63355875,0.06400859,-0.6942051,0.11758816,-0.5955877,-0.14458582,-0.59858423,0.32186946,0.011855125
0.5094597,-0.43218958,0.79580414,0.5735405,-0.108745575,0.9387832,-0.8973388,-0.52470106,-0.71499103,0.75882393,0.59761655,-0.5216354,0.08675694,-0.49928775,0.46267903
-3.448902,0.17357601,0.10218641,-0.55644786,-0.23053078,0.58973515,0.11137851,0.7739012,-0.2768909,-0.5176051,0.18493833,-0.6221647,0.73561573,0.31894863,-0.24999858
0.5714125,0.62341243,-0.01823413,-0.11257708,0.25131214,0.476961,-0.09756875,0.31678104,0.097982764,0.21442464,-0.08818436,-0.24144685,0.14237255,-0.5968887,0.047623515
-0.59234786,0.036184672,-0.0066524744,0.8114369,0.6367316,0.5808914,-0.10795188,0.07516709,0.6521238,0.5339373,0.40051484,-0.25509608,-0.41949892,-0.39594248,0.23560901
0.5440239,0.40763032,-0.26467663,-0.539272,0.93899244,-0.77815205,0.10803306,-0.16973138,-0.15379484,-0.82599765,-0.81881076,0.5622523,-0.043073144,-0.17400344,0.7934939
0.2717741,-0.44220933,-0.57747597,-0.89249986,0.23654258,0.2245097,-0.8978308,0.11032927,-0.08071706,-0.14853597,-0.21295536,0.28943264,-0.15268655,-0.46611103,0.5840655
0.9066396,0.30062702,-0.015297413,-0.7172818,-0.45528048,0.7019187,-0.4882411,-0.008478045,-0.23147292,-0.10951332,-0.7254434,-0.7668926,0.0665498,-0.14066537,-0.70027316
-0.8228112,-0.16988091,0.23240554,-0.2592761,0.29868492,0.10656655,-0.24210817,-0.6271792,-0.57343084,-0.5041461,-0.33332527,0.33535314,0.6975188,0.92481744,-0.12535934
0.30632722,-0.9858227,0.5480031,0.18063043,0.98047197,0.22467798,-0.67995906,0.068696216,0.1457847,0.28229123,0.17431486,0.3582536,0.19159715,-0.6981234,0.5668461
-2.1172683,-0.5569626,0.70908463,0.119577475,-0.41603982,-0.08463927,0.21243978,0.4674488,-0.15520173,0.95771277,0.29838502,-0.22758177,0.34227917,0.29302916,0.13841814
-0.21368195,0.4828402,-0.6817727,-0.32109904,0.14073156,0.005118966,-0.28759098,0.19905761,0.17571715,-0.06385258,-0.3290251,0.08240057,-0.5085101,-0.15361708,-0.88744104
0.8847547,-0.6547415,0.08578638,-0.8576712,0.6519854,-0.52174574,0.3066754,-0.03713749,0.20125018,0.8945266,0.6728857,-0.02476669,0.016973304,-0.118464984,0.3103612
-0.29505116,0.30968937,0.98750794,-0.0201507,-0.39476347,-0.28279638,0.0020945738,0.5770149,-0.6974949,-0.034271646,0.21068777,0.17196397,0.33700842,0.21354333,-0.74797195
-1.5270783,-0.15044194,-0.1304228,0.75120074,0.12122757,-0.22573489,0.03792327,0.08803998,0.15740474,0.5367284,-0.39563406,0.5888386,-0.9788484,-0.44902033,0.12343426
-0.08206658,-0.2965217,0.3349658,0.19192752,-0.3594668,-0.42557758,0.8427313,0.5675978,-0.53519386,-0.098653235,-0.56966597,-0.4808564,-0.35329968,-0.72841024,0.35004723
-0.21435423,0.6315443,-0.15951556,0.029088542,-0.4965165,0.26479703,0.7587466,0.24866857,0.96491814,0.07645655,-0.5121678,-0.091872215,0.2545946,0.2325126,-0.5912997
-0.3357077,0.34141144,0.036952257,-0.110149026,-0.82256544,0.3688992,0.78373945,0.06660931,0.26692912,-0.71820396,0.10675658,-0.37534985,0.7181517,0.35661072,0.16828905
0.60660654,-0.09584261,0.42673117,0.5239212,-0.07222662,0.44657204,-0.45884973,0.53601134,0.072827235,0.32777196,0.54597414,-0.07261384,0.29243416,-0.45235363,0.298296
0.84142435,0.22960596,0.60728395,0.13280365,-0.41583896,0.81622034,-0.08054453,0.015236925,0.2677683,0.3524807,-0.29478765,-0.23011352,0.04773403,-0.21877538,-0.45930043
-0.30095044,0.21330315,0.31967738,0.4098383,0.58149934,0.42097405,0.5206705,0.99425036,-0.79137224,0.2361232,-0.6645049,-0.5752477,0.5720905,0.43017888,0.048900966
0.59272325,-0.28794727,0.4171834,0.57450247,0.47765887,-0.48121417,-0.4902344,0.014767986,-0.98674273,-0.41809937,-0.62700546,-0.006359577,0.4196427,-0.59397566,0.788196
0.011673727,0.433125,-0.16553976,0.6258494,-0.8403339,0.45794964,-0.11871075,0.044812202,-0.37498403,0.107436135,-0.17296548,0.06733571,0.45429647,-0.41799363,-0.029625924
-0.42083806,0.009157896,-0.7990158,-0.34462357,0.757385,-0.4431247,-0.24213034,0.035491455,-0.37881577,-0.25093758,-0.052274995,0.9194728,0.6501662,-0.11456682,-0.34536305
0.73414606,-0.33408287,0.044053514,-0.80161077,-0.28101718,-0.14985713,-0.05454564,-0.44195572,-0.98873866,-0.23043269,-0.5701072,-0.8204644,0.0938205,-0.18128526,-0.74619234
-5.2512264,0.7924194,-0.10423753,0.8285502,-0.21383272,0.5296821,0.0073188203,-0.34764773,0.12039616,0.30267835,-0.15315622,-0.6981095,-0.54366744,0.1399817,0.587376
-0.97791046,-0.2977728,-0.84161955,0.08009869,-0.10906113,0.28362334,-0.10729389,0.5482981,0.16704652,0.28587475,-0.33462417,0.3357387,-0.37472254,0.33249852,0.5140397
0.8668464,0.31178808,0.5289967,0.26037207,0.17820129,-0.6028788,-0.6082641,0.8260275,-0.65990764,-0.19327813,-0.118640184,0.6671333,-0.0035994053,-0.096503064,-0.009391465
-0.5613972,0.70711577,-0.3791827,-0.0770856,-0.016566413,0.31253672,0.25865284,-0.21408255,-0.3379393,0.18304169,0.51603484,-0.72866213,-0.49162003,0.10774046,-0.20974576
-0.5265418,0.693455,0.18030328,-0.2857104,0.49756408,0.05868248,0.10415277,0.19094655,-0.689841,-0.4629527,-0.56282485,0.12914705,-0.8903979,-0.5458885,0.18511406
-0.27529132,0.466359,0.5654885,0.64619297,-0.99087954,-0.30409375,-0.76827556,-0.46128833,-0.4570627,0.006349553,0.116622865,-0.65267396,0.10035017,0.48175314,0.9098315
-0.56409407,-5.95383E-4,0.16619548,0.22222139,0.056173086,0.9309208,-0.27092683,-0.034889124,0.14834408,0.123703994,-0.46503866,-0.42302632,-0.8819892,0.20679557,-0.5826105
-2.5337026,0.48549676,0.2845789,0.1852478,-0.3389499,0.30272275,-0.3545431,-0.26722327,-0.16036579,-0.09950558,0.13248,-0.10079396,0.7884392,0.16171627,0.90112287
-0.43769827,0.7775844,0.009373098,0.6650081,-0.8509854,0.30111018,0.5567162,-0.04273177,0.0019224987,0.24379088,0.7679712,0.7463961,0.48839736,0.08850116,-0.9262952
