fitness,g0,g1
0.6178646,-0.34826207,0.48541117
0.6177909,0.16211414,-0.45890963
0.61731666,-0.8269278,-0.6775714
0.6177505,0.2686565,0.73324823
0.61805475,0.7368727,-0.536888
0.61770797,0.89714634,-0.96318173
0.6176449,0.14519036,0.4908762
0.6177375,-0.38646042,-0.91741395
0.6175722,0.44741106,0.37008154
0.6177356,0.055855274,-0.5333991
0.6178432,-0.24920642,0.69250333
0.6180042,0.98126817,-0.3849746
0.6173293,0.9975499,-0.8616786
0.61777663,-0.83060265,-0.9163281
0.61796004,-0.24727404,0.103120446
0.6177366,-0.030810833,-0.8265772
0.6177783,0.0855093,-0.25438118
0.61761886,-0.127285,-0.27417266
0.6175633,0.44267297,0.34695876
0.61763304,-0.14962173,-0.6690829
0.6176602,-0.07733798,-0.3129002
0.61770356,0.18883991,-0.9257541
0.61824346,-0.92787147,0.70159924
0.6181462,0.9795606,-0.5163256
0.6185545,0.8470235,-0.23394144
0.6180453,-0.6998713,0.08856726
0.61776024,-0.095077515,0.067705035
0.6174475,-0.5558888,-0.4763322
0.6176356,0.2151326,0.38466668
0.6174297,0.5634501,0.41454995
0.61770177,-0.02696371,-0.35705137
0.61816496,0.9095398,-0.64245665
0.6172598,0.9636195,0.51711905
0.61769444,-0.04201603,-0.39053357
0.6179991,-0.5915531,0.46022975
0.61730164,0.3842491,0.05520308
0.6174207,0.6165228,0.48722422
0.61781037,-0.22656786,0.5167159
0.61776733,-0.29774272,-0.89151955
0.61753845,-0.40874648,-0.6331873
0.61800146,0.586684,-0.4505974
0.6177165,-0.84691834,-0.9550369
0.61780953,-0.5916151,0.0500623
0.6179893,0.78492785,0.7395227
0.6180128,-0.6206883,0.08650851
0.617763,0.10030222,-0.03155482
0.617796,0.66259956,-0.018043756
0.6168256,-0.81124556,-0.2047354
0.6174867,-0.24692547,-0.010156751
0.61790264,-0.26129997,-0.8360909
0.6180305,-0.57128835,0.6586565
0.6176014,-0.24457991,-0.5014322
0.61724687,-0.9711509,-0.5238178
0.61775565,0.9852915,0.935976
0.61753184,-0.38776708,-0.49712384
0.6177081,-0.33648872,0.9484167
0.6181457,-0.44148993,0.2235905
0.6179088,0.3526982,0.7565557
0.6176154,0.097843766,0.17588079
0.61765885,-0.13455772,0.8707479
0.6179833,0.8759203,-0.7277454
0.61738336,-0.65949,0.85525894
0.6173223,0.37051988,0.062466264
0.61725533,-0.9108573,-0.5317366
0.6177835,0.24954212,-0.3614868
0.6173455,0.807598,0.6465907
0.61749244,0.67118204,0.34630096
0.61769754,-0.028576016,-0.69818246
0.61749345,0.24085641,0.029717922
0.6175775,-0.1636945,-0.03397262
0.6177257,0.61625516,-0.9904449
0.61742955,-0.5361693,-0.66729116
0.61790854,0.44504166,-0.5754849
0.61775225,-0.09391987,0.51091504
0.61763203,-0.12346935,-0.3135544
0.61734736,0.30217648,0.14778912
0.6177717,-0.14986765,0.597587
0.6174608,-0.31174362,-0.2565478
0.6175858,-0.13575113,-0.16647625
0.6180422,-0.83114624,0.719381
0.61785024,0.19814003,-0.08015418
0.61713374,-0.5446669,-0.18815386
0.6172241,0.41832912,0.15023983
0.61789584,0.20239782,-0.18043125
0.61771667,-0.63361406,0.9545295
0.6185749,0.96723616,-0.21793425
0.61779803,0.20619202,-0.40847957
0.61783385,-0.27832568,0.413512
0.61811453,-0.8904382,0.4965967
0.6173685,0.7536925,0.646435
0.6177215,-0.023363948,0.659796
0.61773926,-0.5675467,0.9990034
0.61716557,-0.48720193,-0.23272479
0.61775196,-0.04401326,-0.8133552
0.6176375,-0.09825766,-0.052876472
0.6177026,0.97202003,-0.060425997
0.61807793,-0.79671323,0.47757006
0.6179747,0.32300758,0.8175864
0.61769915,0.03680122,-0.881253
0.61791795,0.4228667,-0.6439729
