fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-0.47369972,0.092089415,-0.6928282,-0.63589895,0.2899241,0.36095163,0.86640567,0.17324558,-0.3124622,0.76018375,0.7522454,-0.68916017,0.5612332
-2.4645853,0.14749193,0.80782586,-0.44550368,-0.51093304,0.043204598,-0.35914072,0.36493415,-0.094479196,-0.1743219,-0.06627781,0.2974305,-0.39411286
-1.960476,0.8915065,0.062037494,-0.3682169,-0.2923541,0.43129846,-0.617963,-0.29386485,0.4497957,0.5621478,0.075694226,0.0134902,-0.119018
-10.607567,-0.332181,0.36039782,-0.47867692,0.18976338,0.1438885,0.6744033,-0.18325077,0.673877,-0.34502748,-0.37352216,-0.29187772,0.2877994
-2.176308,-0.015289607,-0.012925326,0.4427587,-0.18771113,-0.14692445,-0.69945675,-0.46596023,0.21742891,0.7036109,0.80092436,0.18845704,-0.6760924
-1.3116288,0.02710466,0.35051483,-0.36118796,0.8342025,0.0050936756,0.23863491,-0.5715991,0.9748285,0.35441297,0.545451,0.0736617,0.22370242
-1.5741398,0.44612592,0.0017873336,-0.42195383,0.33885717,-0.771039,0.05149007,-0.67817825,-1.9958858E-4,0.055223346,-0.1484669,-0.56952274,0.18313515
-1.2131177,-0.01604557,0.6632814,-0.90934086,0.029291024,-0.6221717,0.49545777,0.26258427,-0.37671915,-0.24120891,-0.010564327,-0.032824636,0.90985644
-1.2354939,0.604452,-0.11051929,-0.61795014,-0.18938577,-0.11624974,0.03538659,-0.2936328,0.16374159,0.14324796,-0.0636523,-0.067294896,0.93931746
-0.5728536,-0.045520682,0.18479209,0.474886,-0.80539703,0.08197406,0.646135,0.48370305,0.2845045,0.76993376,-0.9896758,-0.114847645,0.03829751
-1.67002,-0.291764,-0.42817843,0.32360563,-0.07417345,0.930082,0.20397994,0.33683804,-0.7479475,-0.28781894,0.80585116,0.6989445,0.34028253
-2.239674,-0.23145705,-0.21906179,-0.38258165,-0.055908266,0.22724019,-0.10453498,-0.67552143,0.63711375,-0.44541803,0.33296913,-0.6159095,-0.7861953
-1.3463582,-0.002560679,-0.290977,-0.1840606,-0.4151638,-0.15915948,0.063659385,0.4056257,-0.037134767,-0.09156068,-0.59228474,0.17370862,-0.17488615
-1.3384576,0.63349026,0.18357803,0.12539077,-0.0060849744,0.65855736,0.39666694,-0.16447285,-0.45743507,-0.2775804,0.09161794,0.2344612,0.8783875
-1.605944,0.602481,0.124224186,0.7386551,-0.37314898,0.66622305,0.33281788,0.34855267,-0.09453594,0.20813625,-0.045138407,0.04847054,-0.4012573
-0.23292752,-0.5922281,0.6497865,0.10258482,0.080778375,-0.28489822,0.78514624,-0.39133775,-0.15139998,0.7554742,0.0015547276,-0.46053156,-0.08035338
-1.3938352,-0.6954575,-0.8341603,-0.28004983,-0.2366693,-0.0061732363,-0.016609192,0.023714356,0.12371243,0.05907297,0.23448724,0.04648317,0.7247053
-2.4267101,-0.7902145,-0.1848086,-0.6823506,0.8907547,-0.3123263,0.19485885,-0.38176146,0.98706096,-0.14117154,-0.33132458,0.5588251,-0.011732674
-1.2943555,-0.29619133,-0.68712294,-0.13200343,0.040330265,-0.45071667,0.3377592,-0.5951896,0.41499126,0.3301832,0.5655097,0.14269078,-0.78514725
-1.627041,0.14178285,-0.5146859,-0.53638834,-0.487898,-0.040141895,0.23025165,0.13043272,0.14523117,-0.14735189,-0.108115554,0.44975728,-0.44702142
-0.675541,-0.044295255,0.2839812,-0.80076563,-0.9098415,-0.88288194,0.9343542,0.8796696,-0.97312576,0.13009393,-0.20501214,0.13668656,0.4733653
-0.38055435,-0.16203797,0.06314291,-0.9415719,-0.35406026,-0.21289687,0.2630699,0.23406394,-0.8735691,0.22769387,-0.12562075,0.13676758,-0.017909804
-1.6715829,0.73175824,-0.23654556,-0.047605596,0.4795409,-0.21406671,0.02193904,-0.19536948,-0.67270184,0.93721056,0.09221338,-0.116783485,0.025681844
-1.80941,-0.10435963,0.3927319,0.286698,0.37947074,0.9720972,-0.543912,0.738711,-0.5098778,0.40778267,-0.113667116,0.044172928,-0.5752546
-15.408243,0.18096948,-0.69570345,0.51575446,0.16646588,0.36233473,-0.59973776,-0.2690487,-0.673623,0.23000911,0.69075906,-0.87630135,0.4074937
-1.218926,0.67871237,0.31899154,0.08967817,0.5525997,0.60696745,0.58213496,0.40770087,0.5191728,0.51432407,-0.2616428,0.20440707,-0.019758979
-0.4003808,-0.28818297,0.14009655,-0.8644371,-0.29063293,-0.6069723,0.8501078,-0.937433,-0.5913434,0.82573754,0.09435557,0.7242669,0.34952852
-1.6309308,0.6158833,-0.63411385,-0.1838751,-0.47163334,-0.5076307,-0.03662303,-0.44515693,0.17819703,-0.06288288,0.46383294,0.42948171,-0.47434613
-0.85839194,0.3539524,-0.13254175,-0.52151954,0.80005634,-0.22755238,0.2828768,-0.69723976,0.17954896,0.92004436,-0.07985222,0.17157674,0.3505659
-1.0069652,0.16307163,0.87385756,0.3647381,0.10509753,-0.0040244553,0.8160163,-0.2845551,-0.8009729,0.06582272,-0.07644121,-0.15588056,0.94127584
-1.2601167,-0.08997308,-0.21996464,0.7769795,-0.11889532,-0.024433434,0.1620575,0.9527991,0.46989086,-0.15764445,-0.12895538,0.25378427,-0.32372513
-0.6943983,0.6073244,0.08472186,-0.49467424,0.9251577,-1.4793873E-4,0.14986534,-0.72889125,-0.6946569,0.43893778,-0.28655574,-0.7418458,0.111998886
-1.9371358,0.69718385,-0.5415784,0.021224294,0.072048664,0.09615623,-0.36826196,0.2510647,0.7596532,-0.051167246,-0.2628899,0.16954987,-0.31919757
-2.600965,-0.99978197,0.18183787,0.8847398,0.33070928,-0.90705293,-0.9417171,-0.27857038,-0.010225171,0.05146828,0.58006227,-0.038074374,-0.8283608
-2.5823143,0.7072228,0.6634111,0.6068926,-0.43213832,0.8229205,-0.12475538,0.4821759,-0.6590405,-0.40173453,0.45818794,0.74149454,-0.418725
-3.4127364,0.8006898,0.23166174,0.057231124,0.16412948,0.5650511,0.22029568,-0.16806039,0.840461,-0.6592117,0.13709337,0.22927392,-0.9569655
-2.0606735,0.028016964,-0.09807575,0.75270194,0.69859916,0.15012941,-0.83076185,0.9342801,0.3436246,0.5400146,0.1484046,-0.8148392,-0.0014677157
-1.2665747,0.6836638,-0.033394456,-0.008674095,-0.8295509,0.6119182,0.87308246,0.11749319,0.7815444,0.18285978,0.41196188,0.91197,-0.75118685
-0.59607434,-0.21890232,-0.16230218,-0.8859128,-0.5423814,-0.8385664,0.7164284,-0.1542634,-0.12375745,0.5342099,-0.14098382,0.7304774,0.51241106
-1.6329131,0.027041418,-0.4347864,0.67121845,0.86122495,-0.36390185,-0.051037733,-0.9809905,-0.11418467,-0.10375594,0.25017768,0.37006366,-0.3195603
-2.226541,0.7688385,-0.3635561,0.36526492,-0.37841225,-0.8146428,-0.76880354,-0.9932592,0.21867293,-0.04717791,-0.97291815,-0.07948478,0.47007495
-1.0321935,0.7303997,0.74245703,-0.8877068,-0.053903222,0.004616499,0.5569742,0.5310961,-0.25886375,0.401937,0.7361178,0.31018972,0.09900579
