fitness,g0,g1
0.33666933,-0.08138832,-0.9644162
0.336381,0.07616675,0.029263677
0.33638832,-0.21803775,0.06514776
0.33651507,0.16760603,0.41547823
0.33631992,0.31317902,0.11716554
0.336448,0.94146055,0.020587238
0.3364665,-0.9297044,-0.27556768
0.33733448,-0.8899554,-0.46298435
0.3808136,0.009789944,-0.08778493
0.33623922,-0.22615552,0.3758901
0.33664203,-0.7494498,-0.034289893
0.33601764,-0.27571565,0.4728237
0.33589715,-0.8692011,0.30519664
0.33906293,0.8182428,0.805494
0.33649787,-0.8592996,-0.30437636
0.33646554,0.2781184,0.27866426
0.33639365,-0.05476025,0.13069631
0.33855018,-0.7198341,-0.7422912
0.33649823,-0.16103508,-0.41031083
0.33665252,0.6958665,0.32045415
0.33733633,0.88314736,0.48980406
0.33670798,0.5434499,0.36101598
0.33647054,-0.7541657,0.033729035
0.30706382,-0.98159015,-0.47153082
0.33561772,0.5908494,-0.4479497
0.33640727,0.11073172,0.24072203
0.33720464,0.22908987,0.9650799
0.3373322,0.694474,0.5615579
0.33629903,0.45437247,-0.22826454
0.33639365,-0.17003846,0.17647147
0.33644494,-0.04031737,-0.5629586
0.33647528,0.22388484,0.28579578
0.33545575,-0.59197724,0.5587372
0.33726704,0.8133319,0.47792268
0.336404,-0.04732644,-0.28223675
0.33621696,0.23163933,-0.38951236
0.33668655,-0.34761798,-0.42649496
0.33604488,-0.49991345,0.3763127
0.33689627,-0.6351777,-0.4260338
0.33745056,-0.9749847,-0.4749268
0.33969808,-0.9797035,-0.8900175
0.38103762,0.34071872,0.29655892
0.33692643,0.4391474,0.5009341
0.3362701,0.13536642,-0.416716
0.33611313,-0.37536663,0.37912294
0.33632153,0.26405013,-0.217827
0.33626038,-0.6128405,0.21436152
0.3363739,0.19814265,-0.20337212
0.33698618,0.33044255,0.5962675
0.3364612,0.4233311,0.29108632
0.38125002,0.4053141,0.42087886
0.3387619,-0.7446355,-0.7663571
0.33688667,0.14979227,0.78315234
0.33639747,0.0039119516,0.98286104
0.33655977,0.66246533,-0.021462882
0.3801549,0.6694639,-0.45986867
0.3816501,0.8488447,0.36252108
0.3808715,0.68576187,0.6740511
0.33536384,-0.34770823,0.7057349
0.38148376,0.8192088,0.15622886
0.30607134,0.6460537,0.3076352
0.3364446,0.78174055,0.26413286
0.3363825,-0.012455204,-0.09213588
0.33643427,-0.2987641,-0.24617216
0.3363499,0.38787925,-0.16695152
0.3369354,-0.16246188,-0.8885883
0.33640385,0.24833438,-0.017349262
0.33733666,-0.81270534,-0.4860586
0.3366307,-0.5825919,-0.38243678
0.33496746,0.56677914,-0.6465623
0.33679888,-0.18832177,-0.63248706
0.33635655,0.24965307,0.03572746
0.3403051,0.994143,0.9838311
0.33724102,0.6177348,0.56106704
0.3378583,0.5139407,0.7119949
0.33641148,0.4529688,0.22376807
0.3374793,0.75119096,0.5733659
0.33878893,-0.7948113,-0.7467042
0.33657783,-0.13007355,-0.5630027
0.38169307,-0.8457326,-0.4275821
0.33633056,0.31398535,0.17482194
0.33638036,-0.09249705,-0.035572432
0.3359474,0.75296265,-0.28176624
0.3378121,-0.72088736,-0.6188237
0.33653334,0.10165628,0.55525184
0.3053805,0.1849752,-0.07167427
0.3367367,-0.7020896,-0.35156512
0.3365106,0.22352462,0.35425997
0.33647147,0.41595685,-0.017874023
0.3364134,-0.24475029,0.043371
0.33632705,-0.34756014,0.22070849
0.33676142,0.34713173,0.45590475
0.33679917,0.17309767,0.64676046
0.33669886,0.8290984,0.38708404
0.3373866,-0.2856016,-0.9387044
0.33637616,0.51950824,-0.04708732
0.33627963,0.86091894,0.2415152
0.38054046,0.8651653,-0.06593402
0.33547658,-0.6223403,0.53098327
0.33669347,-0.114181705,-0.68213826
