fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-0.21782619,-0.2872688,-0.21004593,0.8250696,-0.6439672,0.08152056,0.7501487,0.12995934,-0.89228326,0.5557376,0.46701995,-0.897244,0.0566072
-2.57166,0.07364605,0.2792442,-0.37106377,0.6132907,0.17790131,-0.10471613,0.7810807,-0.43092585,-0.78330463,-0.16331713,0.5185229,-0.73222095
-1.8217981,0.43449673,0.13634357,-0.7985566,0.012024403,0.6433057,0.7618687,0.5060318,-0.097566076,-0.4286187,-0.3546897,0.11300494,-0.23625802
-1.3918428,-0.16978434,-0.48323995,0.88357896,-0.7532831,0.34796762,0.22746098,0.39105356,0.30214253,0.23466589,-0.2123504,-0.033592463,0.36215898
-9.433674,-0.43412265,0.42933398,0.82003653,-0.540358,0.55386496,0.6064571,-0.65088046,0.8900842,-0.27697366,0.26796862,0.49722227,-0.7526584
-0.19749287,-0.8918339,0.21054745,-0.9767383,-0.32751682,0.2197552,0.24792933,0.513287,-0.48775554,0.53471625,0.6271004,-0.4736399,-0.1750135
-1.2205024,0.13502906,0.29721865,0.085978866,0.2400371,-0.42805105,0.56132257,-0.8612141,-0.2713697,0.5683825,0.5386774,0.47072086,-0.12545021
-1.5597113,0.42914557,0.5316478,-0.046132714,0.40427777,-0.73235106,0.46187535,0.05774698,0.14964347,-0.044371974,0.1647918,0.026156679,-0.07069896
-18.52159,0.059856046,0.6152819,-0.95068616,0.4772999,0.035702944,-0.33382237,0.074417524,0.675889,-0.6034339,0.101539135,0.9150361,-0.095154166
-0.8740935,0.19891097,-0.31490064,0.9184482,-0.9284127,0.5653369,0.6186576,0.74500936,-0.14577329,0.14011697,-0.8247978,0.043911636,-0.45871362
-1.699374,0.2758767,0.3230567,-0.30809724,-0.6691865,-0.74679756,0.28585973,0.86956084,0.10116988,-0.45323318,0.21520197,-0.03935516,0.36572844
-2.2171087,-0.17933702,0.74502945,0.014894843,0.35032666,-0.39783445,0.060144775,0.15135549,0.2817196,-0.4955378,0.45599836,-0.05559215,0.26467982
-16.35839,0.34776506,-0.6610855,0.44882727,0.36980584,0.6194524,0.72786504,-0.3699651,-0.043785956,0.09044807,-0.23241627,-0.1324879,0.04830742
-1.7102541,-0.63426936,-0.18053117,0.021571247,0.20949137,-0.12018221,0.14369822,0.366598,0.45987567,-0.09820478,0.09048796,0.6585598,-0.85780126
-0.29682764,-0.1607163,0.9660903,-0.96642953,-0.54121023,0.5944846,0.6194332,-0.81657857,-0.015351723,0.7759599,-0.08212617,-0.09236006,0.60703486
-5.0742173,0.018299254,-0.005307639,0.19264734,0.3246919,-0.4134092,0.94046336,-0.3223947,-0.22663128,0.44421926,-0.8263242,-0.35692638,-0.18792841
-0.97859347,0.538943,0.27925172,0.14513955,-0.4994892,-0.64026433,0.44606453,0.10410617,0.5751696,0.58173823,-0.1474191,-0.10555816,0.62324965
-1.1681999,0.7225679,-0.04286182,-0.69423854,-0.8674197,-0.54226965,-0.31893203,0.31525397,0.25641423,0.11726288,0.36654606,0.47019506,0.099262804
-3.416508,-0.07642282,-0.22339842,-0.75029904,-0.36460924,0.2669363,-0.42553377,0.35847518,0.17210162,-0.440309,0.11151204,-0.3598629,0.6027383
-0.31118,-0.6866185,-0.70761764,-0.3746093,-0.9421054,-0.016405022,0.20281066,0.48720196,-0.5079694,0.52503055,-0.0337992,-0.15350677,0.18062846
-1.4373529,-0.36992812,0.6904888,-0.7205841,-0.23309879,-0.09860128,0.0502806,-0.026122645,-0.21083218,0.41423345,0.28450537,0.20481002,-0.08235133
-1.2638233,-0.066283956,-0.3290328,0.15050602,-0.43065995,0.17651895,0.7669836,0.9286974,0.68143874,-0.25389853,0.080960274,0.23054707,0.6315432
-1.5063626,-0.19047415,0.083524086,-0.65906453,0.3052427,0.6389345,-0.07552471,0.87066525,0.034530804,0.42116123,0.22651379,0.46806872,-0.027448632
-2.1840649,-0.09887923,-0.42420143,-0.9366194,0.49283206,-0.5226875,-0.031105567,-0.25289702,0.71141464,0.1708313,-0.45110106,-0.4183518,0.194929
-1.5270085,0.6192563,-0.75414056,0.05049801,-0.2230997,-0.14973827,-0.15152076,-0.06471411,-0.65055263,-0.3845631,0.26958665,0.022436153,-0.07485939
-1.3964423,-0.15764719,-0.293446,0.24087618,0.32283047,0.46394742,0.6612215,0.108254075,0.8954375,0.040215135,0.49946904,-0.9502744,0.025326606
-2.1445634,-0.67749196,-0.99048203,0.6068973,-0.43413907,-0.033175707,0.39520454,-0.6395533,-0.09914315,-0.6943317,0.052480448,-0.43292323,0.16675058
-0.36979493,-0.35577774,-0.6470727,0.72069615,0.019593494,-0.5740096,0.69183457,-0.45483625,-0.04601137,0.6904787,-0.26580262,0.03036797,-0.111121416
-7.361307,-0.94820994,0.47564113,0.13739035,0.26049152,0.2505384,0.27701968,-0.33191335,0.14830911,0.13339844,-0.34632736,-0.18816502,0.25446945
-1.8085753,-0.13549608,0.8250354,-0.13844804,0.010158062,0.01528885,0.59301436,0.38931707,-0.4292753,-0.28731775,0.08645344,0.17580485,-0.81647575
-2.5297692,0.6626831,0.508195,-0.13386011,0.79735047,0.27022764,-0.9698104,0.5623952,-0.74480253,0.12010442,-0.024644192,-0.16640249,-0.8337715
-2.7435274,0.50855666,0.45870608,0.056103945,9.754273E-4,0.23685402,0.11602734,0.12300491,0.03819515,-0.8350626,-0.5127476,-0.5103183,0.36208448
-1.5000321,0.25579894,0.73852134,-0.4717568,0.61525285,-0.1982743,0.2160976,-0.24104726,-0.15908802,0.12333329,0.055719137,0.03352738,-0.027567595
-1.5630388,0.0241717,-0.53453684,-0.471601,0.820273,0.018991545,0.15826657,-0.22679456,-0.18033962,-0.16840649,0.11414029,0.36502212,0.35216075
-0.4803302,0.23040193,0.09450968,0.7886046,-0.3361767,-0.115725175,0.46524498,-0.22086668,-0.84174526,0.9641781,0.48418027,-0.5417659,0.053420067
-0.925133,0.05661133,-0.55274963,-0.4515554,0.12491012,-0.23524179,0.7841814,-0.097875945,0.046006832,0.31091678,0.07723871,-0.50845325,0.22233213
-1.0480827,0.0055100075,0.029580863,-0.8129857,-0.05223317,0.012772372,0.56037986,-0.0019160544,0.013992726,-0.099847555,0.123844095,0.5777604,0.81617326
-3.3720133,0.77761376,-0.5743312,-0.29619992,0.4617787,-0.67156327,-0.3767848,-0.15853718,0.36619246,-0.7036438,0.19351253,-0.15991914,-0.3532607
-1.552863,0.5256574,0.2941419,0.1836958,0.09515498,0.62835383,0.51846576,-0.43920577,-0.22627583,-0.42315686,-0.6785606,-0.6165619,0.43815207
-1.1578298,-0.2415873,-0.18950625,-0.19466726,0.45703897,0.48664603,0.51273006,0.0019224882,-0.7196741,0.28844005,0.31423056,-0.13389319,0.32927015
-2.5316017,0.8169132,-0.47753742,0.46933615,-0.25902608,0.049823523,-0.7819073,-0.24964663,-0.15066896,-0.046926964,0.79908556,-0.42896736,0.8926951
-1.0157938,0.41725507,0.14085893,0.41976437,0.38764128,0.8793113,0.71068364,0.44241008,-0.4140517,0.8608029,0.031954367,0.53319895,0.12495891
-0.09461884,-0.4558491,0.31963867,-0.67141074,-0.34110072,0.076554306,0.52191836,-0.35237172,-0.8339199,0.330353,-0.41918898,-0.7534356,0.4634513
-1.2007531,0.042271324,-0.0718873,-0.224522,0.28281313,0.34095165,0.10946319,0.45415583,-0.75104755,0.3786337,-0.11687578,-0.66286474,-0.16869383
-1.0855953,0.2516361,-0.7913817,-0.31954944,0.23270132,-0.10276707,0.34731045,-0.7099677,-0.5794934,0.7938339,-0.043087535,0.6068153,-0.029000826
-23.171658,-0.37239483,-0.20198122,0.722299,-0.48276904,0.08833161,0.24673548,0.40684026,0.11908725,-0.95796454,-0.3731051,0.47248614,0.16298811
-1.9015018,0.112003446,-0.24101529,0.09219143,-0.14878964,-0.44702458,-0.17256148,0.19535613,-0.63636816,0.007696867,-0.2164936,-0.35228574,0.1529417
