Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.4560026,0.43845144,0.45043594,0.0017223406
2,0.45484424,0.3042368,0.31883562,0.14776465
3,0.45138824,0.30664998,0.34176236,0.026314896
4,0.45138824,0.27436045,0.28552145,0.08104086
5,0.34780696,0.27436045,0.2998996,0.013356812
6,0.36654633,0.274691,0.34411862,0.03972852
7,0.35440788,0.27483845,0.30841506,0.024904866
8,0.37086058,0.30083096,0.35330555,0.052942052
9,0.37086058,0.25003123,0.29363143,0.082517736
10,0.36492592,0.274265,0.32465312,0.014460561
