Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.5656991,0.555884,0.5605276,3.8605143E-4
2,0.5636266,0.4079348,0.4329399,0.2858938
3,0.5636266,0.30086187,0.32720527,0.30480254
4,0.41351393,0.30086187,0.38237563,0.0978434
5,0.42565775,0.303988,0.41360942,0.04476531
6,0.42492506,0.31083277,0.32646817,0.12224303
7,0.42492506,0.26076347,0.26857316,0.06272243
8,0.31328532,0.26174808,0.3026014,0.030847663
9,0.40638945,0.26260802,0.3855226,0.079600565
10,0.39656863,0.28339362,0.29707348,0.11972662
