fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
-0.33499873,0.19942579,0.42673358,0.37555066,0.5631608,-0.39364424,-0.5090908,-0.49407145,-0.82023686,-0.5723401
0.84311134,0.21853556,0.96742415,0.6079677,-0.4596279,0.33596134,-0.19377464,0.55973226,-0.8486013,0.20482515
-0.7172423,-0.9076049,0.5711782,0.7130099,0.16911115,-0.75990987,-0.8143199,-0.83093363,-0.60300815,0.67433834
0.689479,0.29337525,-0.06379304,0.6832014,-0.6187356,-0.014664553,0.20990218,-0.0032811214,-0.18761243,0.40376475
-0.28409374,-0.7352603,0.110732615,-0.6449839,0.59203947,-0.22911201,-0.16310847,-0.118061185,-0.03612037,-0.36264655
0.7741565,-0.80402553,-0.78328663,0.2478301,-0.57226896,0.454059,-0.43720856,0.1269019,-0.2781881,0.72250116
0.684673,0.638479,-0.025447186,0.3564908,-0.11757317,0.031038443,0.07146303,0.06933355,-0.2246662,-0.59546185
-0.07190298,-0.029690558,0.9362655,0.14656167,-0.06319368,-0.30292216,0.85836697,0.5017508,-0.45955625,-0.39908814
-0.94705045,0.5269796,0.050857306,0.8854207,0.6375911,-0.35382247,0.024821108,0.44832012,-0.007435202,-0.45762098
0.26943633,0.91064304,-0.59123147,-0.48743367,0.1533636,0.24206507,-0.32333493,0.08099067,-0.45839787,-0.41123748
0.89351153,-0.26865935,0.17186311,0.27411556,-0.7346563,0.25816396,-0.16871156,0.47955146,-0.59553933,0.37470138
-0.61652446,0.079735994,-0.25024348,-0.67229414,0.5464464,-0.14507036,-0.7411383,0.36798218,0.8905228,0.8538834
0.15263878,-0.7939489,-0.30679947,-0.3480201,-0.07480606,0.19764614,-0.6833228,0.03377516,-0.7229673,0.4407654
0.46988857,-0.23603563,-0.1507175,0.07624911,0.29874563,0.025947807,-0.9865879,0.11633968,-0.30625397,0.06696314
0.66342854,-0.12920067,-0.072833896,-0.035933606,-0.18976533,-0.18018499,-0.4197538,-0.2517058,-0.059442572,-0.24922636
0.85067856,0.05932552,0.11364281,0.19477087,-0.6437307,0.21287711,-0.7533631,-0.022063328,-0.04337069,-0.5283552
-0.01550977,0.021726966,0.06771042,0.5162764,-0.5240502,0.11208771,-0.83952,0.005660568,0.087705605,-0.010256724
-0.39730054,-0.15273286,-0.2645123,0.36543584,-0.5641196,0.57621086,0.4406662,-0.4566735,-0.36903667,-0.22274405
-0.7471613,0.8768554,0.042215306,-0.5884508,0.061068192,0.8113288,0.03883903,0.6418677,0.7824692,-0.09455348
0.7394364,-0.22421902,-0.21382506,-0.20121811,0.9130624,0.007924424,-0.92760754,-0.19665825,-0.07263299,-0.7675275
0.30050036,-0.26495656,-0.3355992,0.3107098,0.28556332,0.1089645,-0.19903341,0.20393938,-0.10660815,-0.21889189
0.64985037,0.30099022,-0.1993638,0.28902006,-0.48908427,0.39047623,-0.12822276,0.13144916,-0.18666923,0.29168817
0.65535986,-0.03311531,0.891691,0.51335233,-0.8152175,-0.005990386,-0.2667295,0.38508433,-0.4031203,-0.36872372
-0.17994815,-0.1221417,-0.39226386,-0.9145712,-0.60049254,-0.8918718,0.7212378,-0.027731683,-0.72893715,-0.7207024
0.86288065,0.77114767,-0.28788406,-0.62495226,0.11893352,0.5282499,-0.2913469,-6.230779E-4,-0.0061454442,0.47819796
0.0044712727,0.5917303,-0.6506207,-0.40696585,0.5454055,0.19764398,-0.6510701,-0.5169667,-0.39230156,-0.3815339
0.68496567,-0.26073357,-0.07262588,-0.4059844,0.35449943,0.5083988,-0.5189062,-0.008773431,0.0014425516,-0.54049504
0.48057833,-0.31576282,-0.36040214,-0.46288267,-0.26907644,-0.32257155,-0.6334828,-0.18633579,-0.10465884,-0.5038548
0.2704675,-0.31021237,0.87676305,-0.18257466,0.6207015,-0.20882131,-0.4355122,0.30534238,-0.88667005,0.8775016
0.5681026,-0.3563828,-0.30412555,-0.03504405,0.826204,0.06784988,-0.21693099,0.12183939,-0.2964449,-0.30407757
0.12600036,-0.17730801,0.15681386,-0.4687441,-0.5971964,-0.06627089,0.92850995,5.5323436E-4,-0.6569611,-0.5999295
-0.18267386,0.9486185,0.119916715,-0.41157356,-0.80558187,0.26935273,0.38354412,0.14672309,0.15310425,0.09674283
-0.9073028,-0.16346605,0.6779189,0.06490709,0.68454164,0.2653601,0.10954726,-0.83200115,-0.08158918,-0.3901033
-0.17408651,-0.41419098,-0.17343186,0.26650098,0.89577264,-0.2668419,0.017034167,0.08911475,0.27389708,0.6672311
0.6276939,0.6769743,0.52053404,4.5680317E-5,-0.11239777,-0.62297994,0.017306734,-3.599177E-4,-0.16068044,-0.79077363
-0.22093774,-0.40686208,-0.6998614,0.3019444,-0.21806729,0.6472535,0.07963247,0.36237118,0.26256555,0.40520334
0.86885226,0.41957211,-0.094071135,-0.4772042,-0.17919363,-0.42490625,-0.6462768,-0.05192835,-0.038449094,-0.07053959
-0.16419539,-0.22547776,-0.35549012,0.265075,-0.15255158,0.1220982,0.14283215,0.2839535,0.03999454,0.0042414665
-0.2705693,0.3954497,0.84776497,-0.82364166,-0.849822,-0.47657973,-0.2286769,0.4841308,0.06519337,-0.597325
-0.17093408,-0.29481065,-0.10408117,-0.24224934,-0.014057532,-0.26678872,0.10726258,-0.19396265,0.3260064,-0.1100775
0.18070893,0.42145535,0.71026456,-0.56580466,-0.21654691,0.022205196,0.31479403,0.22497743,-0.27005082,0.4226398
0.67539424,0.4228338,-0.22861576,0.4062613,-0.15065932,-0.20828724,-0.6083195,0.1172483,-0.13107729,-0.13395095
-1.5455079,0.8067024,0.016285019,-0.455258,-0.58489454,0.04272378,0.9259212,-0.72881407,0.11945915,0.1106421
0.5273386,0.21995664,-0.6453055,0.57086664,-0.15289629,-0.31159943,-0.18660206,-0.2481852,-0.33950886,-0.34718528
0.09380729,0.18732911,0.48864752,-0.62614036,-0.7225345,0.60185444,0.06287525,-0.00977566,-0.59749156,0.8043893
0.3939151,0.2761897,0.14143395,0.25183174,0.16053337,0.210566,0.04340773,0.176215,-0.3230893,-0.035941098
0.74857736,0.94886637,0.068047166,0.20095679,-0.37532985,0.52510726,-0.6103129,0.0064321486,-0.119325586,0.72100234
0.7843066,0.18554641,-0.057761893,0.84650797,-0.7028088,-0.39633745,-0.123891324,0.094335064,-0.14062993,-0.012460991
-0.107942626,-0.53672236,0.08930915,0.054196443,0.7867999,0.058578826,-0.11205363,-0.48016277,-0.67204195,-0.93538225
-0.36956218,-0.48218524,0.021133218,0.029608427,-0.22725403,-0.73639625,-0.21970007,-0.6738131,0.42099637,0.054698408
0.21819933,0.95048416,0.26215753,0.36106864,-0.19532816,0.32028183,-0.50321543,-0.03637199,-0.7887333,0.24391288
0.34223962,-0.23526824,-0.85316473,0.6610318,0.3671565,-0.20682485,-0.51278484,-0.26535413,-0.5913217,0.3660192
0.76876336,0.6440339,0.0019373273,0.018883353,-0.34766853,0.09204888,0.15707572,0.010594601,-0.06657186,-0.13706858
-0.5927806,-0.6756773,0.15114628,0.0953362,0.5972628,0.018798154,-0.17661417,-0.8664239,0.1920631,0.86485153
0.5037501,-0.03483442,-0.45562032,-0.35424942,0.08120531,-0.07562637,-0.28895548,-0.13396885,-0.06746636,-0.572915
-0.3099845,0.1713131,0.21074955,-0.50077915,0.29789868,-0.75574434,0.81019366,0.17133999,0.5268759,-0.3094011
0.6536726,0.53324056,-0.085971795,-0.40747428,-0.7998788,0.9828892,-0.22145875,0.03214681,-0.04677248,0.4677231
0.56939375,0.09835347,-0.031057358,0.95124835,-0.55993354,-0.46649212,-0.366194,-0.3027732,-0.34899303,0.013236773
0.83079547,-0.30744937,0.9430903,0.08020591,-0.89377713,0.41101497,-0.65103185,0.07234887,-0.07136387,0.4022671
-0.10898424,-0.15138681,-0.18959022,0.2502351,-0.30605608,-0.21014372,0.19271165,-0.40084702,-0.27875513,0.048410296
-0.82247114,0.65986854,0.038316004,0.58083844,0.92195815,0.45358923,0.6974746,-0.45608425,0.19373429,0.10549419
-0.30796733,0.15846121,-0.585162,-0.87071955,-0.5236091,0.0030739568,0.13700877,0.22551379,0.29673296,-0.38435754
-0.34760982,0.5987598,0.21934782,0.44311157,0.5518832,-0.6128648,-0.40667415,-0.6175591,0.6501899,-0.09269476
-2.5368764,0.3371297,-0.16712105,0.9307353,-0.08328307,-0.72757685,0.562859,0.27634075,-0.116575114,0.52587336
-0.059027232,0.08959971,0.6813862,-0.15439764,-0.7203252,-0.0225264,-0.20136993,0.5108345,0.012942821,-0.796174
0.2484077,-0.64798135,0.08478867,0.07792983,-0.7424966,0.9876524,-0.0103822835,-0.0692271,-0.6249962,-0.77278394
0.42918044,0.014931517,-0.4986062,0.9201447,-0.68472695,0.4269848,0.72524494,0.12081366,-0.852902,0.26889104
0.8461484,-0.29462865,-0.39465782,0.83877385,-0.19930103,0.1946554,-0.43520018,-0.038452014,-0.06873749,0.35892618
-3.5168824,0.39522678,-0.15118723,-0.0066113593,-0.38204923,-0.41857055,0.31608504,0.95462257,0.45550027,0.26948127
-0.18998495,-0.02383606,-0.40149128,0.6914764,0.1896118,0.16145216,-0.01557969,-0.0023644767,0.51781154,0.6934438
-0.39089993,0.3303496,-0.83757,-0.15628918,-0.98283786,-0.063185096,-0.19182588,0.49337855,0.7761607,0.011045526
-0.26507416,0.8374467,-0.43342042,-0.0016929499,0.23150495,0.0080623925,-0.2553699,-0.21642923,0.81419677,-0.87550753
0.71100676,-0.168721,-0.25352553,0.4252214,0.5098779,0.41155803,0.3481179,0.015882611,-0.054990564,0.9621801
0.101795636,-0.703704,-0.0032840602,-0.088831075,0.07218077,-0.6078977,0.3653886,0.14377525,-0.22496212,0.037128735
-0.5206593,0.10373255,-0.8259557,-0.6776932,0.25229195,0.658264,0.0509315,-0.32008702,-0.32337606,-0.8789912
-0.28436252,-0.8673122,0.5354452,-0.29738408,-0.10510335,-0.6474662,-0.4083271,-0.18232767,0.6432294,0.42256942
0.7590165,-0.08395607,-0.7164444,0.5322815,-0.71332,-0.17127682,-0.15662467,0.00902808,-0.12551324,0.2589
0.86893594,0.116249084,0.36201888,0.007850849,-0.447984,0.21135479,-0.2764829,0.95512176,-0.9796003,0.48914522
-1.4425925,-0.6733086,-0.5558917,-0.37805504,-0.78543484,-0.21463527,0.7536792,-0.2888004,0.5346519,0.069690704
