fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49
-14.333899,0.3667246,-0.023440491,-0.6934148,-0.870546,0.062427122,-0.16973627,-0.30347142,0.21048485,0.16668248,-0.78548336,-0.18478335,0.50179607,0.26185355,0.07638902,0.83940715,0.40620974,0.09468502,0.7933697,0.3630003,-0.31580383,-0.3630022,-0.26148632,-0.66823,-0.6974201,0.497604,-0.63272375,-0.5653286,-0.83509004,0.11360645,-0.6673343,0.1846769,0.25999105,-0.19317926,0.12762715,-0.21149422,-0.037198726,0.61059374,-0.6320675,-0.28720728,0.09678876,0.6592764,-0.6404735,-0.26625693,-0.7649552,-0.28487933,0.5613555,-0.7898487,0.21476066,-0.16278534,0.071634315
-12.880301,0.5298316,0.61931276,0.67225945,-0.24212435,-0.27348742,-0.95434546,-0.44970664,0.2876719,-0.34588394,-0.013707439,-0.12555397,0.10029874,0.49831825,0.49511507,-0.112670794,-0.13607731,0.11547041,0.035347838,0.23586585,0.029875573,-0.53437245,-0.6503264,0.7544599,-0.001599917,-0.1830117,-0.12319715,-0.09834087,0.98565537,-0.062889576,0.40898627,0.67333055,0.2260474,-0.3286366,-0.5512354,0.20233788,-0.30026507,-0.39897847,0.027364107,0.24961628,-0.09702036,-0.379381,0.6056896,-0.6668649,-0.666005,0.82005113,-0.42835167,5.347493E-4,0.3268976,-0.27994278,0.32717752
-17.836641,0.6666386,-0.21784998,-0.8580451,0.13129833,0.6566534,0.95992583,-0.8492011,-0.18667232,-0.007849852,0.025833054,0.11291289,-0.21152806,0.039555,-0.64905334,-0.09469448,-0.077750586,0.8028115,0.27544534,0.77132124,0.34658387,-0.13374281,0.0046636756,0.61309344,0.035262108,-0.40765998,0.20852476,-0.43188143,-0.26438275,0.93030316,-0.86188185,-0.45940724,0.13972044,0.094845355,0.81713974,0.25863016,0.028783679,0.2997709,-0.3587109,-0.05198672,0.13598394,0.08544341,-0.7953282,-0.7462142,0.19951276,0.067872524,0.68546695,-0.37590423,-0.19670112,0.23698278,-0.8307119
-16.026264,-0.18638432,-0.02547209,-0.4529749,0.40759072,0.37366998,-0.28200936,0.59283555,-0.75657356,0.43843108,-0.99931216,0.22694552,0.04721403,-0.29681987,0.51484215,0.5719599,0.24483216,-0.8101609,-0.45838764,0.115848035,0.38035214,0.039099097,0.25963435,0.21177666,-0.47867304,-0.20953159,-0.43605572,0.06545818,-0.30669138,0.47444984,0.03399694,0.31226918,-0.58909255,-0.115139246,-0.121252924,-0.5147483,0.96982366,0.1924636,0.10025841,0.5981589,-0.9195233,-0.28585798,0.27989376,0.8370181,0.08656138,-0.24595965,-0.33016515,-0.18570304,-0.36432648,0.83386636,-0.8769738
-15.291927,0.19545084,-0.15178204,-0.13906497,0.95505846,0.45905063,0.11803448,-0.14386714,-0.050990116,-0.94083405,-0.7116555,-0.6061022,0.36074287,-0.46562952,0.6044376,-0.25494477,0.87914956,-0.103814356,0.009221645,0.65768903,0.4273492,-0.35166347,-0.5179476,-0.8490962,0.9409677,0.22623509,0.21942897,-0.18491277,0.21008657,-0.28188908,0.65382475,-0.09253877,0.9365289,0.759137,0.619511,-0.82240427,0.019078378,-0.17470972,-0.23081647,0.20712785,-0.30496097,0.09786426,-0.538238,0.093521856,-0.41858155,0.44631517,0.17821147,0.31551853,0.09816182,-0.15122306,0.5303179
-15.908771,0.09182678,-0.3744926,-0.21359022,-0.8260661,-0.18279389,-0.6822869,-0.6302987,0.83006674,-0.8732965,-0.15428543,0.05847714,-0.43389833,-0.43196756,0.21683939,0.9070374,0.4985191,-0.37431592,-0.24615085,0.0069104983,-0.5024164,-0.26858166,-0.008282399,-0.047962427,-0.8602975,0.450291,-0.95117074,-0.5239916,-0.12624896,0.5152964,0.30937636,-0.07254806,0.80306935,0.5374997,0.079323605,-0.51555914,-0.012452657,-0.95245075,-0.80270416,0.020215351,0.4307083,-0.48115093,-0.24120583,-0.3160244,0.49267182,-0.11244472,0.20262194,0.3010428,0.42301494,0.8973594,-0.114401944
-13.633775,0.71540254,0.3466133,-0.25775254,0.44509786,0.1615474,-0.13201712,0.2094618,0.4958304,-0.5266749,0.034635134,-0.69471127,-0.35086378,0.06545665,0.75463104,0.5857851,-0.43523687,0.06565901,0.9464409,-0.3681404,0.32408345,0.09685495,0.09634286,0.9877588,0.13076635,0.08701131,0.12661672,-0.69499236,0.16228664,-0.5523615,0.32960925,-0.45460996,-0.6709531,0.017585337,0.081148565,0.014348865,0.504196,-0.23475969,-0.33935592,0.13372016,-0.70020115,-0.15616691,0.4501456,0.19124901,0.49879098,-0.5653846,-0.5672996,-0.6202137,-0.3101555,0.3379152,-0.5129754
-12.494981,0.58978844,0.57192326,0.057315703,0.16378598,-0.06684872,0.78858143,0.12904815,-0.97112006,0.27008036,-0.18569733,0.4596136,-0.51778775,0.5409231,-0.37071827,0.07445168,-0.042412184,0.47386688,0.73695785,-0.5347657,0.066816635,0.63734114,0.13144326,-0.0414334,-0.23258483,-0.8261979,-0.20162678,0.16261944,0.5209116,0.084265955,-0.6620093,0.72569364,0.10506582,0.029818052,-0.4510019,-0.91117424,0.43443647,0.14798011,-0.24730107,0.5375871,0.54916424,-0.2736581,-0.014500618,0.5562763,0.57945687,-0.5226236,-0.27626213,-0.54670167,-0.5011232,0.29670706,0.32660982
-14.485208,-0.057889607,-0.72558755,-0.7967157,-0.4352976,-0.31954977,-0.7693256,0.21777058,-0.8139815,-0.1954028,-0.26161084,0.21445519,-0.2846899,-0.24384618,-0.061795235,0.9012471,-0.69789416,-0.60261357,-0.15231627,0.46579665,0.02202338,0.41750214,0.5189217,-0.062396303,0.17027938,-0.5251072,0.6960019,0.8534291,-0.082903534,0.21965982,0.059824686,-0.13518965,-0.38038966,-0.36728728,0.6714398,-0.05249054,0.07534655,-0.32977813,-0.2013221,0.27669975,-0.36673066,0.39076245,0.6182971,0.31874084,-0.12668347,-0.015276405,-0.71514183,-0.7116745,0.6219638,-0.26449537,0.05314618
-14.809643,0.9065792,-0.09696219,-0.20235771,-0.046620443,-0.30772144,-0.4971917,-0.30400723,0.20977144,0.79825795,0.19108099,-0.024309756,0.6063109,0.7345507,0.9028788,0.1771611,0.16743879,0.58962846,-0.4475707,0.021845102,-0.42052993,0.12387674,0.6770356,-0.033896487,-0.2112109,-0.21605319,0.9869075,0.36761484,0.049794454,-0.76248306,0.050838098,-0.31855264,-0.43395877,-0.12040973,0.04228995,-0.24967754,-0.2286479,0.9838042,0.28691334,-0.5749895,-0.74986565,-0.49190313,0.16477396,0.47746342,0.47794878,0.25213695,0.42807066,0.27952263,0.110932946,-0.11360134,-0.73847586
-14.776442,-0.7187264,0.34726346,0.5471732,0.8912048,-0.03923508,0.29510948,-0.48261663,0.16047125,0.39870292,0.5238874,0.69696045,-0.3780431,-0.62500393,-0.19549845,0.28340256,-0.38982344,0.2646073,0.29095745,-0.72096765,-0.909371,0.083082646,0.80202186,-0.02441047,-0.15686624,0.36255947,0.7892949,0.13410422,0.4107429,0.63665026,-0.6398531,-0.07709479,0.4906335,-0.347254,-0.7081678,-0.444676,-0.7299689,0.3688224,0.08898341,-0.3384288,0.8332678,-0.1569261,0.21642439,-0.28116074,-0.11641455,-0.3022404,-0.59590495,0.72947055,-0.9950024,-0.21529335,0.5836479
-13.514295,0.2408453,0.84773606,0.1610775,0.35093534,-0.6049418,0.17917308,0.7136823,-0.041572977,0.24112621,-0.3000425,-0.5173156,-0.42495772,0.2532916,-0.67747974,0.074282914,-0.37925833,0.38217136,0.95582044,0.021438234,0.069376774,0.72850865,-0.21346378,0.010071979,-0.16729023,-0.72666,-0.08310555,0.04300756,0.8265923,-0.22582029,0.5812436,0.6745813,0.25526005,-0.06097257,0.09695435,-0.9688242,-0.100295745,-0.9015513,-0.46628135,-0.0318141,-0.8730866,-0.018640572,0.40420663,-0.2886084,0.25247714,-0.4922319,-0.1282959,0.31722623,-0.2762289,0.6020171,-0.37468588
-14.555997,0.08508551,0.6634481,-0.6176968,-0.40729266,0.16330838,-0.70907456,0.68008757,0.23925018,-0.20216131,0.26043305,0.3543582,0.11892797,0.5479661,0.33720532,0.28718254,-0.62489223,-0.75289047,0.7800515,0.528754,0.7425596,0.63323915,0.22837389,0.60468304,-0.17990392,0.9506133,0.68135667,0.8869369,0.09237292,-0.49835116,0.37221715,-0.86863166,0.020800566,0.3637073,-0.5091611,-0.048110098,-0.61730707,0.91150063,0.64521366,-0.91747534,-0.078920975,0.40983415,0.035604052,0.6708254,-0.39830658,0.32886901,-0.19611831,-0.2562348,0.24072462,0.34797728,-0.35633847
