neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.9999013,0.0,0.5805666,0.0,0.60908896,0.0,0.52682537,0.0,0.2973173,0.0,0.50961095,0.0,0.49448672,0.0,0.52204025,0.0,0.5294877,0.0,0.4067413,0.0
0.99942803,0.008327963,0.6213965,0.0,0.65149975,0.0,0.5365666,0.0,0.021332156,0.0,0.4711341,0.0,0.41070473,0.0,0.55273026,0.0,0.52920026,0.0,0.3174016,0.0
0.99553776,0.016655926,0.64813113,0.0,0.6968232,0.0,0.55575037,0.0,-0.20367481,0.0,0.41005912,0.0,0.269483,0.0,0.5862959,0.0,0.51861805,0.0,0.24123152,0.0
0.953728,0.02498389,0.6621032,0.0,0.73870385,0.0,0.58404535,0.0,-0.36637056,0.0,0.33458742,0.0,0.081655025,0.0,0.61150146,0.0,0.4926172,0.0,0.18485332,0.0
0.54357296,0.03331185,0.63253874,0.0,0.75263536,0.0,0.64547294,0.0,-0.46343502,0.0,0.2603153,0.0,-0.12917292,0.0,0.62248284,0.0,0.44669995,0.0,0.150514,0.0
-0.11282298,0.041639816,0.5304953,0.0,0.7222889,0.0,0.73148334,0.0,-0.49314097,0.0,0.20417091,0.0,-0.32830015,0.0,0.61731637,0.0,0.37888142,0.0,0.13513626,0.0
0.11165565,0.04996778,0.45921633,0.0,0.70317507,0.0,0.7715371,0.0,-0.4920205,0.0,0.16223654,0.0,-0.4888392,0.0,0.5977805,0.0,0.2923945,0.0,0.13235772,0.0
-0.18978529,0.05829574,0.35606113,0.0,0.65471756,0.0,0.80909455,0.0,-0.45423836,0.0,0.14015497,0.0,-0.6069908,0.0,0.56475335,0.0,0.19211306,0.0,0.13623932,0.0
-0.14423516,0.0666237,0.27710947,0.0,0.6011737,0.0,0.82798284,0.0,-0.39078483,0.0,0.1365912,0.0,-0.6876972,0.0,0.5193427,0.0,0.083854705,0.0,0.14249845,0.0
-0.31275254,0.07495166,0.19160749,0.0,0.5214599,0.0,0.84185165,0.0,-0.29676887,0.0,0.15429136,0.0,-0.7384192,0.0,0.46199805,0.0,-0.027603615,0.0,0.14864711,0.0
-0.3429204,0.08327963,0.12456274,0.0,0.42842,0.0,0.8460579,0.0,-0.17899233,0.0,0.19258845,0.0,-0.76510787,0.0,0.39394006,0.0,-0.13854663,0.0,0.15341264,0.0
