neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.9999033,0.0,0.5006766,0.0,0.42335844,0.0,0.2980356,0.0,0.50713384,0.0,0.51730055,0.0,0.43184203,0.0,0.46363646,0.0,0.3911826,0.0,0.3780643,0.0
0.9999866,0.039989334,0.5681482,0.0,0.4312775,0.0,0.15464659,0.0,0.5558759,0.0,0.5517523,0.0,0.427301,0.0,0.45830187,0.0,0.29504862,0.0,0.25643504,0.0
0.99999785,0.07991469,0.6380744,0.0,0.41843283,0.0,-0.011901786,0.0,0.61343545,0.0,0.5715139,0.0,0.41805816,0.0,0.45014703,0.0,0.19835627,0.0,0.16119643,0.0
0.9999996,0.119712204,0.7066846,0.0,0.3875491,0.0,-0.1957569,0.0,0.67552185,0.0,0.5766996,0.0,0.4039142,0.0,0.43711787,0.0,0.10497394,0.0,0.094369195,0.0
0.9999999,0.15931821,0.7701835,0.0,0.3413844,0.0,-0.38422197,0.0,0.73714375,0.0,0.56743944,0.0,0.3848825,0.0,0.41753173,0.0,0.018432504,0.0,0.053180497,0.0
1.0,0.19866931,0.82560056,0.0,0.28277743,0.0,-0.5594919,0.0,0.7935791,0.0,0.54426223,0.0,0.36128652,0.0,0.39005256,0.0,-0.058456797,0.0,0.032910462,0.0
1.0,0.23770262,0.87135327,0.0,0.21471968,0.0,-0.7051694,0.0,0.84157825,0.0,0.50839365,0.0,0.33375138,0.0,0.35363466,0.0,-0.12375436,0.0,0.028422428,0.0
1.0,0.27635565,0.90730965,0.0,0.14027673,0.0,-0.81345195,0.0,0.87998474,0.0,0.4617102,0.0,0.3030744,0.0,0.30745995,0.0,-0.17631987,0.0,0.03477327,0.0
1.0,0.31456655,0.934425,0.0,0.06235708,0.0,-0.8866429,0.0,0.9093995,0.0,0.40639165,0.0,0.2700574,0.0,0.25091615,0.0,-0.21559384,0.0,0.047414955,0.0
1.0,0.3522742,0.954216,0.0,-0.016566444,0.0,-0.9327935,0.0,0.93133813,0.0,0.34455815,0.0,0.23539452,0.0,0.18365538,0.0,-0.24133795,0.0,0.062262017,0.0
1.0,0.38941833,0.9683104,0.0,-0.09466697,0.0,-0.9606364,0.0,0.94749767,0.0,0.2780819,0.0,0.19963673,0.0,0.10573722,0.0,-0.25341806,0.0,0.07572147,0.0
1.0,0.42593947,0.97817284,0.0,-0.17084014,0.0,-0.9770296,0.0,0.95936936,0.0,0.20855547,0.0,0.16320245,0.0,0.017822145,0.0,-0.25167465,0.0,0.084705114,0.0
1.0,0.46177918,0.98499215,0.0,-0.24464478,0.0,-0.9865759,0.0,0.96812254,0.0,0.13732865,0.0,0.12640157,0.0,-0.078645125,0.0,-0.23589824,0.0,0.08662928,0.0
