neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.99990296,0.0,0.40058693,0.0,0.47061577,0.0,0.4365139,0.0,0.42725062,0.0,0.49204814,0.0,0.4305264,0.0,0.4455285,0.0,0.4590414,0.0,0.59534216,0.0
0.9956615,0.09988427,0.22229284,0.0,0.46559888,0.0,0.33880088,0.0,0.4215529,0.0,0.5397431,0.0,0.39365748,0.0,0.4196458,0.0,0.4093405,0.0,0.66867846,0.0
0.8618265,0.09988427,0.016555808,0.0,0.45314014,0.0,0.2402391,0.0,0.40668148,0.0,0.5829854,0.0,0.35567945,0.0,0.3851645,0.0,0.36378723,0.0,0.720081,0.0
-0.2105434,0.09988427,-0.1351762,0.0,0.42791414,0.0,0.21929933,0.0,0.38312438,0.0,0.6232503,0.0,0.32111377,0.0,0.34158176,0.0,0.3230392,0.0,0.7553978,0.0
-0.51797676,0.09988427,-0.27287757,0.0,0.3950369,0.0,0.21177043,0.0,0.35074517,0.0,0.6604358,0.0,0.29218668,0.0,0.28853145,0.0,0.28747478,0.0,0.778703,0.0
-0.49537575,0.09988427,-0.41071367,0.0,0.35676226,0.0,0.19078952,0.0,0.3092556,0.0,0.694017,0.0,0.2700132,0.0,0.2259047,0.0,0.2572335,0.0,0.79265803,0.0
-0.4276717,0.09988427,-0.5425647,0.0,0.3135129,0.0,0.15507308,0.0,0.25882187,0.0,0.72367436,0.0,0.25550258,0.0,0.1539937,0.0,0.23227356,0.0,0.7988977,0.0
-0.35337767,0.09988427,-0.6601663,0.0,0.26555747,0.0,0.10713305,0.0,0.20028853,0.0,0.74933827,0.0,0.24940902,0.0,0.07363819,0.0,0.21242082,0.0,0.79831594,0.0
-0.28742588,0.09988427,-0.7573367,0.0,0.21320385,0.0,0.05106132,0.0,0.13516977,0.0,0.7711542,0.0,0.2522933,0.0,-0.013673124,0.0,0.19740319,0.0,0.79127276,0.0
-0.23298526,0.09988427,-0.8321286,0.0,0.15688936,0.0,-0.008891702,0.0,0.065425746,0.0,0.7894145,0.0,0.26445186,0.0,-0.10580425,0.0,0.18687265,0.0,0.7777557,0.0
-0.1893998,0.09988427,-0.8864119,0.0,0.097204976,0.0,-0.069125175,0.0,-0.0068441085,0.0,0.8044872,0.0,0.2858501,0.0,-0.20011465,0.0,0.18041965,0.0,0.75753206,0.0
-0.15578763,0.09988427,-0.92410314,0.0,0.034890097,0.0,-0.1269974,0.0,-0.07966291,0.0,0.8167603,0.0,0.3160759,0.0,-0.29373476,0.0,0.17758608,0.0,0.7303173,0.0
