neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.9999013,0.0,0.5805666,0.0,0.60908896,0.0,0.52682537,0.0,0.2973173,0.0,0.50961095,0.0,0.49448672,0.0,0.52204025,0.0,0.5294877,0.0,0.4067413,0.0
0.99943674,0.09988427,0.62139744,0.0,0.6515005,0.0,0.53656584,0.0,0.02133153,0.0,0.47113392,0.0,0.41070473,0.0,0.5527303,0.0,0.52920026,0.0,0.3174016,0.0
0.9956649,0.09988427,0.6481442,0.0,0.6968335,0.0,0.555739,0.0,-0.20368357,0.0,0.4100559,0.0,0.26948258,0.0,0.5862965,0.0,0.51861835,0.0,0.24123153,0.0
0.9555365,0.09988427,0.6622838,0.0,0.73883414,0.0,0.58388734,0.0,-0.36647752,0.0,0.33454183,0.0,0.08165192,0.0,0.6115077,0.0,0.492622,0.0,0.1848534,0.0
0.5594096,0.09988427,0.63429224,0.0,0.7537774,0.0,0.64421976,0.0,-0.46432233,0.0,0.25990602,0.0,-0.129213,0.0,0.6225319,0.0,0.44674465,0.0,0.15051736,0.0
-0.11178268,0.09988427,0.5324942,0.0,0.72366756,0.0,0.73085123,0.0,-0.4945888,0.0,0.20342654,0.0,-0.32863697,0.0,0.6174089,0.0,0.37895977,0.0,0.1351747,0.0
0.11515333,0.09988427,0.4615916,0.0,0.7049317,0.0,0.7711646,0.0,-0.4940547,0.0,0.16113004,0.0,-0.48953465,0.0,0.59791654,0.0,0.2924917,0.0,0.13246524,0.0
-0.18854833,0.09988427,0.35851094,0.0,0.656839,0.0,0.8090682,0.0,-0.45688787,0.0,0.13868025,0.0,-0.60804105,0.0,0.5649377,0.0,0.19221401,0.0,0.13644327,0.0
-0.14210863,0.09988427,0.2796477,0.0,0.60374236,0.0,0.8281918,0.0,-0.39410752,0.0,0.13471688,0.0,-0.68907815,0.0,0.5195855,0.0,0.08395321,0.0,0.1428183,0.0
-0.3119157,0.09988427,0.1939955,0.0,0.5244197,0.0,0.84231985,0.0,-0.3007271,0.0,0.1520112,0.0,-0.74013895,0.0,0.46230352,0.0,-0.027513413,0.0,0.14909999,0.0
-0.34185725,0.09988427,0.12681776,0.0,0.43172917,0.0,0.84676766,0.0,-0.18344814,0.0,0.18992946,0.0,-0.767224,0.0,0.39429054,0.0,-0.13848518,0.0,0.15402053,0.0
-0.43216914,0.09988427,0.06674814,0.0,0.32067975,0.0,0.8450644,0.0,-0.04670282,0.0,0.24762033,0.0,-0.7737119,0.0,0.31773224,0.0,-0.24610016,0.0,0.15687564,0.0
-0.48025307,0.09988427,0.019713396,0.0,0.20077197,0.0,0.83572596,0.0,0.09816923,0.0,0.3210148,0.0,-0.76006544,0.0,0.23667133,0.0,-0.3474034,0.0,0.15689649,0.0
-0.5319424,0.09988427,-0.017742373,0.0,0.077533945,0.0,0.81869966,0.0,0.23998821,0.0,0.40394512,0.0,-0.7237104,0.0,0.15674163,0.0,-0.4389358,0.0,0.15275449,0.0
-0.57276917,0.09988427,-0.046853594,0.0,-0.041478768,0.0,0.79289436,0.0,0.36928532,0.0,0.4890803,0.0,-0.65919733,0.0,0.08435892,0.0,-0.5169608,0.0,0.14220479,0.0
-0.6100802,0.09988427,-0.07062,0.0,-0.15114927,0.0,0.7573123,0.0,0.480816,0.0,0.56986886,0.0,-0.5594171,0.0,0.025604328,0.0,-0.57813805,0.0,0.12195124,0.0
-0.6460203,0.09988427,-0.09263887,0.0,-0.24851823,0.0,0.71104515,0.0,0.57328385,0.0,0.6418257,0.0,-0.419053,0.0,-0.014650507,0.0,-0.6200659,0.0,0.087959215,0.0
-0.68415797,0.09988427,-0.117183454,0.0,-0.33267626,0.0,0.65363693,0.0,0.6480971,0.0,0.70283693,0.0,-0.24021864,0.0,-0.033418797,0.0,-0.6413625,0.0,0.036540706,0.0
-0.7266988,0.09988427,-0.14865096,0.0,-0.40402558,0.0,0.5852317,0.0,0.70797855,0.0,0.75268215,0.0,-0.036290422,0.0,-0.03015906,0.0,-0.6413035,0.0,-0.033850897,0.0
-0.7729645,0.09988427,-0.19061176,0.0,-0.4635851,0.0,0.5064267,0.0,0.75590557,0.0,0.79227906,0.0,0.17168456,0.0,-0.0069045704,0.0,-0.61928123,0.0,-0.12105281,0.0
-0.81894904,0.09988427,-0.24474338,0.0,-0.5125616,0.0,0.4179128,0.0,0.79447407,0.0,0.82301974,0.0,0.36426017,0.0,0.032324675,0.0,-0.57452905,0.0,-0.21909341,0.0
-0.85914093,0.09988427,-0.31027228,0.0,-0.5522278,0.0,0.32031476,0.0,0.8256574,0.0,0.8463434,0.0,0.52985954,0.0,0.08254212,0.0,-0.5065664,0.0,-0.3198491,0.0
-0.8891915,0.09988427,-0.38426316,0.0,-0.58394265,0.0,0.2145182,0.0,0.8508568,0.0,0.8635298,0.0,0.6646031,0.0,0.13874982,0.0,-0.41642627,0.0,-0.41552645,0.0
-0.9071183,0.09988427,-0.46249828,0.0,-0.6091006,0.0,0.10223442,0.0,0.87107944,0.0,0.875634,0.0,0.76934475,0.0,0.19659658,0.0,-0.30800188,0.0,-0.5006448,0.0
-0.9122217,0.09988427,-0.5403975,0.0,-0.628914,0.0,-0.013789882,0.0,0.88709563,0.0,0.883482,0.0,0.8472809,0.0,0.25273186,0.0,-0.18831617,0.0,-0.5727209,0.0
