neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.99990296,0.0,0.40058693,0.0,0.47061577,0.0,0.4365139,0.0,0.42725062,0.0,0.49204814,0.0,0.4305264,0.0,0.4455285,0.0,0.4590414,0.0,0.59534216,0.0
0.9956269,0.039989334,0.22229521,0.0,0.46559864,0.0,0.33880344,0.0,0.42155296,0.0,0.5397432,0.0,0.39365757,0.0,0.4196458,0.0,0.4093405,0.0,0.66867846,0.0
0.86047214,0.07991469,0.016655812,0.0,0.4531317,0.0,0.2403497,0.0,0.40668452,0.0,0.58298814,0.0,0.35568357,0.0,0.38516453,0.0,0.3637873,0.0,0.72008127,0.0
-0.21299729,0.119712204,-0.13489653,0.0,0.42789096,0.0,0.21960045,0.0,0.38313657,0.0,0.62325984,0.0,0.32112858,0.0,0.34158203,0.0,0.3230395,0.0,0.755399,0.0
-0.51520103,0.15931821,-0.2727769,0.0,0.39503306,0.0,0.21182714,0.0,0.35076386,0.0,0.6604464,0.0,0.2922013,0.0,0.28853214,0.0,0.2874753,0.0,0.77870494,0.0
-0.48961136,0.19866931,-0.4109609,0.0,0.35679826,0.0,0.19038221,0.0,0.309273,0.0,0.69402003,0.0,0.27000806,0.0,0.22590563,0.0,0.25723392,0.0,0.79265964,0.0
-0.41857126,0.23770262,-0.54325056,0.0,0.31361386,0.0,0.15397078,0.0,0.25882998,0.0,0.7236589,0.0,0.25544903,0.0,0.15399386,0.0,0.23227324,0.0,0.7988964,0.0
-0.34119838,0.27635565,-0.66123897,0.0,0.26575047,0.0,0.105157696,0.0,0.20028742,0.0,0.7492933,0.0,0.24927081,0.0,0.07363575,0.0,0.21241872,0.0,0.7983071,0.0
-0.27255845,0.31456655,-0.75863653,0.0,0.21351768,0.0,0.048114218,0.0,0.135174,0.0,0.77107006,0.0,0.2520287,0.0,-0.013680469,0.0,0.19739798,0.0,0.791249,0.0
-0.21562022,0.3522742,-0.8334756,0.0,0.15735577,0.0,-0.012842322,0.0,0.06546483,0.0,0.7892836,0.0,0.26401561,0.0,-0.10581878,0.0,0.18686263,0.0,0.777705,0.0
-0.16959997,0.38941833,-0.8876695,0.0,0.09785841,0.0,-0.074064486,0.0,-0.006730969,0.0,0.80430394,0.0,0.28519583,0.0,-0.20013814,0.0,0.18040292,0.0,0.7574365,0.0
-0.13358763,0.42593947,-0.9251979,0.0,0.035766143,0.0,-0.13288362,0.0,-0.07943444,0.0,0.8165205,0.0,0.31515995,0.0,-0.29376814,0.0,0.1775605,0.0,0.7301509,0.0
-0.10698768,0.46177918,-0.95040005,0.0,-0.028049896,0.0,-0.187605,0.0,-0.1509589,0.0,0.8263052,0.0,0.3531058,0.0,-0.3839558,0.0,0.17784393,0.0,0.69569504,0.0
-0.08929449,0.4968801,-0.96701103,0.0,-0.092619985,0.0,-0.23733161,0.0,-0.21997993,0.0,0.8339925,0.0,0.39785057,0.0,-0.46839014,0.0,0.18074717,0.0,0.6542569,0.0
-0.0799058,0.5311862,-0.9778611,0.0,-0.1569315,0.0,-0.2817371,0.0,-0.28554335,0.0,0.83987206,0.0,0.44788024,0.0,-0.54542094,0.0,0.18576962,0.0,0.60652703,0.0
-0.0780249,0.5646424,-0.98493826,0.0,-0.2200052,0.0,-0.32086426,0.0,-0.34703577,0.0,0.84418833,0.0,0.50144005,0.0,-0.61413103,0.0,0.19243497,0.0,0.55375886,0.0
-0.08263958,0.59719545,-0.9895761,0.0,-0.28097692,0.0,-0.35497668,0.0,-0.40413353,0.0,0.8471436,0.0,0.5566599,0.0,-0.67427504,0.0,0.20030603,0.0,0.49768332,0.0
