fitness,g0,g1
0.35458854,0.5160769,-0.6827922
0.35455203,-0.36871403,0.20514655
0.35141444,0.7811122,0.1730645
0.35530138,0.7560229,-0.87712467
0.3543829,0.3671828,0.9213544
0.35443404,0.33642164,-0.33750054
0.355923,0.96507174,0.60240144
0.364249,0.9585915,-0.0044201035
0.3545782,0.37212884,0.101033874
0.35468996,-0.4312217,0.35735175
0.3547204,-0.5069693,-0.91409785
0.35443863,-0.3562867,-0.5167165
0.353923,0.14693397,-0.3133641
0.35621864,0.9590422,0.20049138
0.35452506,0.35437858,-0.12572765
0.3553244,0.6370182,-0.1336921
0.3538999,-0.1857655,-0.80111957
0.3553771,0.7567189,0.94331205
0.3563726,-0.9993612,0.03846621
0.3551165,-0.74589044,0.74975175
0.35606766,0.8956882,-0.1040173
0.35377717,0.09003755,0.18259601
0.35370043,0.09325352,-0.74255663
0.35374355,-0.076828055,-0.07888947
0.3552133,0.6013337,0.16260502
0.35481495,0.6183677,0.758515
0.35202685,-0.847372,-0.33938602
0.3551793,-0.584103,-0.10389519
0.35506928,-0.54342216,0.022167325
0.35466397,0.42317384,-0.39008817
0.3525335,0.9050832,-0.4007392
0.35456985,-0.3727961,-0.16447929
0.27798137,-0.53838295,0.61392105
0.3552351,0.6021897,-0.058865964
0.35632852,-0.9852323,0.034656182
0.35389048,0.1341343,-0.29122233
0.3556573,-0.82777274,0.5692753
0.3547783,-0.47412065,0.46669537
0.35457194,0.41074806,0.5495624
0.3468344,0.21847253,0.11555012
0.3492635,-0.51110053,0.08173663
0.35384995,-0.14286914,0.62610525
0.27927727,0.010950446,0.06200406
0.3545705,0.37061116,-0.1336174
0.35407504,0.19807436,-0.22912881
0.35368076,0.057189498,-0.277903
0.350877,-0.71143603,0.14604695
0.35464215,0.39621347,0.13587126
0.35526866,-0.6386621,-0.27124125
0.3535647,0.013994096,-0.14951196
0.35483775,0.5877844,0.8401721
0.35383704,0.116293535,-0.36095172
0.35532233,-0.74669784,0.61404395
0.3470522,0.24401042,-0.48699299
0.35492614,0.49357897,-0.0054623266
0.3555799,0.7229246,-0.052084446
0.3537461,0.089366764,0.5783904
0.35465503,0.40379727,0.17732964
0.35369846,-0.08620584,0.8102127
0.3549469,-0.5009324,-0.05988883
0.35558212,0.7363079,-0.22027591
0.2781048,0.46132088,0.87822837
0.35361707,0.035240203,0.42734152
0.35513577,0.6664449,-0.6105172
0.35401922,-0.18227546,-0.31258583
0.3478774,0.34239888,0.7141532
0.3512817,0.7492487,-0.47852248
0.3553671,0.75537527,0.93584454
0.35012814,0.60830086,-0.42098942
0.3548482,0.48475182,-0.30765802
0.35355246,-0.0097080115,0.17517392
0.35471094,0.45765084,0.50418526
0.34802997,-0.36235255,-0.63891095
0.35455886,0.445091,0.90137684
0.3545684,0.5035472,0.77820164
0.355022,0.56608105,-0.4750628
0.35440803,-0.42282212,0.66827524
0.35558647,0.7695624,-0.41395983
0.3562259,-0.96862894,0.23634604
0.35526773,0.6644824,0.49690908
0.35538,-0.6545117,0.09990063
0.35485676,-0.5184138,-0.53354347
0.35420978,0.25233728,0.31310326
0.35583752,0.8469963,-0.37982395
0.35001847,-0.59664905,0.6943832
0.35495067,0.52550286,-0.33485505
0.3545967,0.52638435,-0.74848026
0.35461923,-0.3932558,0.21938573
0.3545234,0.35150844,0.037245214
0.37019202,0.9021593,-0.08077925
0.35409653,-0.20526943,0.20591657
0.34670064,-0.20261085,0.3030145
0.35486016,0.4932256,-0.3684705
0.35485718,0.4738116,-0.14920259
0.35567632,-0.83457804,-0.5685698
0.35500678,0.5280851,-0.15892506
0.35388532,-0.12722632,0.10791949
0.3535994,0.026414156,-0.1746726
0.35441163,-0.3923844,-0.87492865
0.35536906,-0.6490625,-0.051099755
