fitness,g0,g1
0.33237076,-0.41154715,-0.95694554
0.33031422,-0.59762114,-0.2223362
0.3337544,-0.9965497,-0.8130921
0.33257633,0.61654955,0.8239246
0.32030472,-0.89569956,0.11695564
0.3278365,0.12084309,0.10765759
0.32973975,0.22253828,0.60789883
0.3329667,0.58713293,0.71427685
0.32899365,0.16432843,0.26880732
0.3298776,0.8930115,0.2524391
0.31998423,0.7842115,-0.6418246
0.31980774,-0.33993617,0.7541607
0.33426774,0.9403835,0.88034153
0.33209735,-0.48409742,-0.424962
0.31720495,-0.0073584253,0.008195281
0.32954115,-0.39036283,-0.18026921
0.33228013,-0.46803194,-0.6931643
0.32011664,-0.6319193,0.6236663
0.33109108,-0.2749087,-0.8417139
0.33097327,0.24214733,0.69793814
0.32986495,0.13007735,0.89456844
0.3279734,0.03982508,0.5518088
0.33129993,0.44549188,0.50162256
0.3300695,-0.7176538,-0.39165333
0.3342743,0.74426335,0.9542551
0.33457172,0.7963342,0.9533041
0.330494,0.5691212,0.25322774
0.32022506,0.4462166,-0.24387977
0.33268517,0.6008929,0.85865736
0.33175373,0.36611828,0.77405316
0.32006323,0.22131437,-0.30882603
0.33300787,0.52396613,0.9463805
0.3287864,0.21319841,0.15551671
0.3314774,0.44550973,0.48202688
0.3347639,0.8735291,0.94148827
0.33149928,-0.9327638,-0.24026811
0.32964545,-0.66456985,-0.10979979
0.3197084,0.9469394,-0.698206
0.32889944,-0.08442962,-0.42460898
0.32033524,0.45414135,-0.5355744
0.3335274,-0.89224935,-0.41760722
0.3305228,-0.6279314,-0.21824943
0.32982537,0.2790053,0.49943784
0.329304,-0.027520254,-0.021179557
0.3294732,-0.052612897,-0.85044104
0.33276376,0.550975,0.71900153
0.33373898,0.85391617,0.6774295
0.32905743,-0.34134135,0.28243902
0.32011995,-0.52497464,0.09021495
0.31981808,0.537285,-0.45077103
0.33101755,-0.7323373,-0.26622626
0.33205503,-0.6636117,-0.4945319
0.32699922,0.04790634,0.08346391
0.33087724,-0.9133466,-0.23929524
0.32027432,0.74722445,-0.8090662
0.3306417,-0.6539883,-0.8295393
0.32999542,0.68948346,0.11373936
0.33258262,-0.63568765,-0.6253351
0.33364972,0.9605578,0.44530272
0.33201513,-0.74607164,0.77133757
0.32012555,0.88914025,-0.32137108
0.3200703,0.22723615,-0.5714024
0.33428305,0.92855155,0.7175375
0.33503306,0.9898038,0.9263941
0.31983787,0.040477805,-0.531166
0.33213505,-0.49693313,-0.42547756
0.33309928,0.89190286,0.4061367
0.32495835,0.07651413,-0.10054793
0.31999025,0.35689053,-0.10193233
0.330743,-0.5733095,-0.24899553
0.32953545,0.52658665,0.0822947
0.33227295,-0.49535444,-0.65924835
0.32034674,-0.837101,0.13151443
0.32001832,0.2751818,-0.35888478
0.3299299,-0.25926465,-0.82422364
0.3334723,-0.78282493,-0.6784333
0.329951,0.38333234,0.6328475
0.32796618,-0.77652913,-0.05418023
0.31989503,0.11847203,-0.9590711
0.33038452,0.45940882,0.25104678
0.33459944,0.77728504,0.972407
0.325887,0.013589762,-0.18932979
0.32032877,-0.5149517,0.21749753
0.33083642,-0.8861309,-0.95096636
0.32003206,0.4712173,-0.3388669
0.33156106,-0.92247486,-0.30857337
0.3294216,-0.09762018,-0.73457164
0.33456287,0.75795233,0.96807116
0.32912278,-0.11593974,-0.39993593
0.3199269,-0.07214037,0.8949551
0.32051596,0.7489046,-0.8431468
0.33062676,-0.22555298,-0.6376436
0.33382344,-0.9704766,-0.654588
0.31979537,0.41314995,-0.9850675
0.32580054,0.009993609,-0.28591517
0.31989178,-0.07383341,0.94044673
0.33240774,0.84234256,0.53376204
0.33015487,0.25454304,0.37521744
0.32935435,0.998445,0.046743527
0.33196735,-0.44767365,-0.8369322
