fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24
-0.651679,-0.8034063,0.5687336,-0.16115487,-0.38559696,0.51082134,-0.39728284,-0.33275816,0.5014751,0.38988572,0.36838546,0.97374684,-0.8970268,-0.3441876,0.21429098,0.13346092,0.99770147,0.6863492,0.39213237,-0.4930581,-0.5729785,-0.75815237,-0.9069023,-0.38764232,0.2903182,0.47193596
-1.45802,-0.0068039894,0.52797806,-0.24079098,0.21870261,-0.034505486,-0.2467026,0.09286976,0.35802826,-0.32227913,-0.18040323,0.21439905,-0.016653262,0.027089952,0.2585821,-0.6571033,-0.05444088,0.13628626,-0.51580507,-0.39318994,0.303388,0.6527115,-0.81789404,-0.28378233,0.055171076,0.96014285
-2.8504438,0.36677802,-0.5040537,-0.6739128,0.8752476,-0.5798268,0.07272397,0.2532985,-0.25286338,0.032856584,0.78408015,0.77574325,-0.085003845,0.572989,0.38239256,-0.04234588,-0.8179045,-0.044740885,-0.1829509,0.87568384,-0.08542726,-0.29239765,0.41916117,0.10196265,-0.5296937,0.017563049
-2.3987753,-0.3797622,0.12854302,0.6822467,0.06751087,0.68934065,-0.03679048,0.49931878,0.362796,0.2837999,-0.3311212,-0.7188891,0.7848638,-0.20229757,-0.38748547,-0.8774778,-0.393582,0.64084655,0.35206378,0.32010114,-0.40909293,0.5253977,0.66314435,0.22637855,0.23519672,0.024335623
-1.8284831,0.64304376,-0.1639917,-0.18863718,-0.072374105,0.036272947,-0.24194822,0.0742801,0.17069459,-0.34435716,0.028738005,-0.23493508,0.5749124,-0.26159805,-0.9621968,-0.5203101,0.7100832,0.032131076,-0.08469046,0.03743523,0.69633067,0.56340766,-0.4128294,-0.0893908,-0.4570325,0.28599936
-25.329685,-0.3826608,-0.8630954,0.41669178,0.16570115,-0.77561927,0.54290766,-0.84311867,0.1461136,-0.15585625,0.68849736,-0.60552096,-0.11019147,-0.9107677,-0.08247192,0.7105141,-0.47040403,-0.34266397,0.23314348,-0.10703355,0.074545145,-0.9777566,-0.8216565,-0.044642415,-0.47176903,-0.56774473
-0.60264516,-0.18114567,-0.53723913,-0.38736868,0.046851277,-0.85822785,0.41881147,0.32350174,0.28579423,-0.466267,0.3443406,-0.8777287,0.62018174,-0.27391684,0.5388694,0.70749915,-0.14146253,0.5297572,0.27968884,0.041792512,-0.42645037,-0.5953931,-0.85319084,0.7138829,-0.7416062,0.2185185
-0.8022613,0.45211846,0.19271764,0.32427353,-0.29331073,0.2847796,-0.17900133,-0.05383705,-0.101029396,-0.3637824,-0.6211979,0.08243917,-0.7541122,-0.65510625,-0.38507566,-0.16214001,-0.023729,-0.8394777,-0.80027044,0.09231388,-0.20055728,0.52005965,-0.92041415,0.52522296,-0.039997697,0.3854666
-1.4628906,-0.26843166,-0.097265035,-0.9374118,0.6399918,0.11349089,-0.61549217,-0.1455566,-0.27505517,-0.005981803,-0.7569098,0.6121057,-0.4018457,0.14150399,0.5847161,0.1388745,-0.19726798,0.049928058,-0.27435407,0.1212064,-0.9173418,0.057066202,-0.8387139,-0.5941211,-0.27193487,-0.4834022
-12.40255,0.1872673,-0.14745924,-0.64495,0.32600987,-0.6345345,-0.19767015,-0.24697095,0.025408149,-0.087341994,-0.3020242,-0.5942238,0.26427275,-0.17878678,0.26925492,0.16037118,-0.63502735,-0.20585176,-0.1504298,0.7490574,-0.8088675,-0.24043334,0.41044146,-0.6384454,0.88655,-0.0886817
-2.56224,-0.15109752,0.3900409,-0.27916119,0.6039708,-0.8972352,-0.30704418,0.14767396,0.3258695,-0.13958412,0.7886974,-0.40658355,0.30734262,0.59206605,-0.26067367,-0.41027054,0.014518675,-0.015907288,-0.3266766,-0.31761664,-0.6000752,0.10273286,0.25418857,-0.5462491,-0.58142996,0.25339273
-10.712926,-0.7340992,-0.36597982,0.8728596,-0.26201406,0.1565026,0.031862378,-0.20433071,-0.15061474,-0.5085516,0.45733622,-0.380233,0.8229059,-0.17117085,0.9113584,0.4282472,-0.094990015,0.6499736,-0.21406819,-0.5673948,0.010950042,0.19186401,0.16024752,-0.13956074,-0.8368825,-0.10670445
-0.23327896,0.2949968,0.5881277,0.8220333,-0.77975756,-0.17269798,0.1953666,-0.15490615,0.7243456,-0.26600513,-0.496372,-0.8903991,-0.6970086,-0.6800951,0.356151,0.81071943,-0.11336468,-0.25021845,0.21321249,0.24045387,-0.94155973,0.61540735,-0.9677281,-0.59900695,0.8633202,0.40092963
-3.2161782,-0.3972435,-0.7346902,-0.8955536,-0.4594764,-0.047375165,-0.1911505,0.67046046,0.14917764,-0.39321357,-0.28139526,0.080503106,0.64540136,-0.8466387,0.6290393,-0.5533503,0.49321374,-0.48587507,0.663495,0.40615907,0.16030322,0.0823213,0.9160596,-0.3447948,-0.28186992,-0.94508195
-15.617573,-0.039991617,0.14964187,-0.33025265,-0.21015398,-0.70313215,-0.34915957,-0.47472626,0.3899575,0.48530033,0.29836226,-0.42747036,0.3057122,-0.11780859,0.3545349,0.89594674,-0.4142947,-0.2591778,-0.37609747,-0.64066005,0.09820586,0.52122253,-0.28748733,-0.32329628,0.44451177,0.29516202
-2.1895108,-0.5021567,0.3328645,0.13609104,-0.38474223,0.72794193,0.011402607,0.050884712,0.2102894,-0.5800949,-0.9314964,0.19385765,-0.6141158,-0.2765101,0.3001833,-0.17129022,-0.14900337,-0.20819539,0.32209527,-0.06885935,0.5717618,-0.40863585,-0.5508895,0.5669058,-0.77948207,0.18572414
-2.299935,-0.11143174,0.45097256,-0.36940932,0.7132063,-0.47897193,-0.93643755,0.63781685,0.42376795,-0.14717224,0.5553514,0.3140228,0.362584,-0.8583362,-0.033753753,-0.2254703,0.8662182,-0.26051724,0.58640933,0.71437114,-0.21710128,0.13477883,-0.4676794,0.36401117,-0.61065847,-0.43645844
-3.2444146,0.29712424,0.81935936,0.15115464,-0.7273303,-0.043693922,-0.18994398,-0.2769934,-0.11486165,0.64691,0.41605806,-0.47067887,0.5257227,0.19739033,-0.048363924,0.21459262,-0.5890729,0.14763866,0.8875475,-0.648627,0.44525325,0.31298643,0.44494295,0.48479575,-0.36186558,0.65031385
-1.9235893,0.25360206,-0.35832393,0.3259678,0.97062624,-0.18000215,0.084592715,-0.07345334,-0.41187268,0.8571891,0.052274454,0.4333223,-0.56497145,-0.36287227,0.7419453,-0.9126273,-0.172173,-0.06422719,-0.2903933,-0.22963378,-0.24259295,-0.14224008,0.3573541,-0.33953083,-0.5286558,0.15618956
-1.2299334,0.521547,-0.8086653,0.4352104,0.37359738,0.0057711527,0.87843883,-0.006364889,-0.57359076,0.561469,-0.17268018,0.08562575,0.14853147,-0.17138268,-0.2181958,-0.20029877,0.27784932,0.2988001,-0.9164696,-0.3707729,-0.46487084,-0.43079272,-0.78740704,-0.1322569,0.08641409,-0.25457656
-4.699381,-0.043515824,-0.13109954,0.15711904,0.99681646,-0.019166898,-0.5479065,-0.5990068,0.06352532,-0.05563085,0.32297057,0.3194501,-0.36932528,0.362384,0.36078972,0.2533088,0.46739137,-0.6704437,0.10957469,-0.055821374,-0.12894154,0.9307461,0.31656396,-0.20264536,0.2843051,-0.38210022
-2.45162,-0.25717607,-0.74882376,0.044944137,-0.71662813,-0.39370528,-0.063592315,-0.86594564,0.011804581,-0.67867404,-0.13676643,-0.8020262,-0.43568352,-0.24221767,0.61847216,-0.082855664,-0.78476375,0.8645748,0.33060557,0.7275101,0.38648337,-0.05436049,0.1803421,0.14942208,0.4950608,-0.045105994
-0.7464494,-0.20095062,-0.5617278,0.72732764,0.55949116,-0.49199268,-0.41889006,0.5428066,0.040953137,0.81680274,-0.34979376,-0.2725825,-0.44440046,-0.1817576,-0.25571078,-0.21410884,-0.0012825705,-0.009221554,-0.5483282,-0.54422283,-0.45595238,0.4436769,-0.7230142,-0.6683322,0.78646576,-0.3768048
-2.9140542,-0.72981864,-0.37363172,0.37733707,-0.70188993,-0.51291287,0.86843854,-0.43879008,0.39470857,-0.5854654,-0.48974246,-0.3113504,0.27241272,0.20802715,0.67787486,0.46109226,-0.4439882,0.41068235,-0.4248116,0.67676306,-0.12669781,0.30785662,-0.93306214,0.6287189,-0.7464916,0.02194793
-1.4101528,0.30313686,0.35961735,-0.24320523,0.08791276,0.33108905,-0.36495927,0.55748373,0.37554586,-0.09911859,-0.07185219,0.9057506,-0.6803708,-0.21944301,0.38148403,-0.16147085,0.5354671,0.54083836,0.20821421,-0.2441056,-0.12945898,-0.6246963,-0.6270701,0.19545043,-0.8894323,0.9912002
-3.200461,0.22781682,-0.40769866,0.42243302,0.98059165,0.8064827,-0.4632241,0.5020819,0.4282669,-0.71515393,0.77352047,0.5813049,0.6497032,0.07900734,0.45855767,0.5710753,-0.4574404,0.49067783,-0.9889015,-0.27769485,0.7232095,-0.05715304,0.112722114,0.041175842,0.53259945,-0.55911535
-1.5726063,-0.18445139,-0.14473575,-0.30075777,0.34400538,0.91116256,0.2560916,0.20396993,-0.7258644,-0.8034259,-0.31736585,-0.5742231,0.19731855,-0.43804336,0.033666696,0.35542926,0.03813027,0.75004566,-0.12412366,0.3685271,-0.5940404,-0.7451234,0.36226717,0.41522557,-0.9953143,0.6515869
-1.7656081,0.09127332,0.8357312,-0.307546,0.30247986,0.18459131,-0.86035806,-0.030908715,-0.09681552,-0.6475182,0.33851555,0.4541125,0.50883347,0.11463215,0.25364482,-0.36384535,-0.37760395,-0.11754754,-0.997027,-0.26180634,-0.29194972,-0.7155517,-0.28877705,0.014104301,0.4197115,-0.86212605
-4.7298946,-0.040560648,0.23774242,0.06344569,-0.35694435,-0.10696089,-0.06935537,-0.57562095,-0.33520475,-0.09712493,0.047585517,0.6265587,-0.16066797,0.29547203,0.7211161,-0.7575899,-0.36691535,-0.19678082,0.87466997,-0.36633313,0.78870356,-0.1480804,0.43700668,-0.116945885,-0.45687714,-0.9369181
-3.1947443,-0.2243655,-0.66972756,0.06274724,-0.3387662,0.18885756,-0.44246894,-0.46038908,-0.80536985,0.3336366,0.41097218,-0.33169076,-0.2598127,-0.4793113,0.6977828,-0.47153276,-0.9081396,-0.2242285,-0.47559273,-0.3770363,0.46070325,0.111667335,0.30365902,0.29746458,0.3206485,0.3157686
-0.9745063,-0.32488003,-0.39582217,-0.24474727,0.6543365,0.23145564,0.4346853,-0.24832892,0.248711,0.7078438,-0.02007089,-0.8009275,-0.13364688,-0.33510926,0.36479652,-0.54096234,-0.0208987,-0.1248248,-0.7856702,-0.23135576,-0.44342694,-0.15683094,-0.9133316,-0.08633256,0.20385706,-0.30916813
-2.1950347,-0.52993435,-0.94727296,0.8862975,-0.6286661,0.7462936,-0.36616015,-0.29760528,-0.23170136,-0.20570375,-0.5280318,-0.103153706,0.32262754,-0.47295308,-0.39849868,-0.6442643,0.021639336,0.4720306,0.07322668,-0.10082877,-0.54803586,0.15747371,0.14132139,-0.3238526,0.13272017,-0.26857913
-6.632958,0.39076197,0.6333587,0.30039978,-0.16255362,-0.26084793,0.2750187,-0.011332886,-0.2731302,-0.28990716,0.4276034,-0.17497058,0.17041552,-0.49079794,-0.28351322,0.431734,-0.022314293,-0.07318353,0.071845554,-0.0873592,0.33302617,0.98543495,0.16375911,-0.6382911,0.38222227,-0.078820035
-0.7601773,0.61873424,-0.29809806,0.08845751,-0.9862741,-0.6008522,-0.5596671,-0.2641292,-0.84268594,0.5812319,-0.7073993,0.601995,-0.56755483,-0.90309376,0.023612648,-0.15776387,0.351897,0.18056983,-0.3826297,-0.19620025,-0.46201396,0.69319946,-0.36524644,0.08948063,-0.027014967,0.070248604
-1.5670679,0.28973365,0.674683,0.60252494,0.9409357,0.038448334,-0.070013925,0.28118718,-0.39290142,-0.848519,0.3922185,0.86751693,0.01877567,-0.36526477,-0.15968275,0.16220914,0.5152538,-0.57419926,0.36291313,-0.24832986,-0.38808203,-0.6343386,0.6455453,-0.30904642,0.25823662,-0.7894996
-4.837768,0.698437,0.14170523,-0.47962326,0.09700737,-0.04834089,0.27015913,-0.08436966,-0.5781557,-0.31787324,0.22290117,-0.10938302,-0.2609399,-0.52282953,-0.91996795,-0.18389325,0.45764828,0.8784151,-0.09526693,0.42878264,-0.28857958,0.4678842,-0.24637079,-0.20675279,0.82175267,0.37233418
-2.4438555,-0.6103183,-0.050843153,-0.3920694,-0.31824353,-0.6038129,-0.15502533,-0.40703183,-0.555663,-0.954335,-0.025580753,-0.45018166,-0.732654,-0.1457396,0.3153319,-0.33879757,-0.12028751,0.4874063,0.3199677,0.30916256,-0.34783277,0.6325844,-0.33793214,-0.32921568,-0.41540653,0.6855715
-2.878814,-0.07639963,0.26131564,-0.8058615,-0.30293342,0.8026787,0.34547916,0.1614686,-0.724243,0.73149484,-0.51872957,0.9044931,-0.47193015,-0.71310806,0.79216534,0.009545055,0.5489156,-0.4972837,-0.3574116,-0.05953741,0.62157524,0.48715088,0.32546833,0.5456129,0.047132567,0.22011226
-0.9474669,-0.09644029,-0.4611415,0.4710742,-0.30389297,0.30655497,0.546641,-0.47410783,-0.8811525,-0.08674957,-0.93333507,-0.8000142,0.2990385,0.19078545,-0.06682932,-0.8620865,-0.2822129,0.89066154,-0.22451547,-0.46757388,0.4106582,0.2666796,-0.6227553,-0.11802701,0.81659836,0.81823426
-2.3223662,-0.5500567,0.46132454,-0.4690743,0.14246902,0.16934219,-0.13296187,0.038720604,-0.694842,-0.26266566,-0.54845595,-0.1466288,0.9595361,0.97148377,0.49422738,0.40427524,-0.97436166,-0.15722658,0.20349467,0.32164887,-0.8049953,-0.19962293,-0.068559766,0.716783,-0.47623554,-0.1063898
-1.3019133,-0.6107221,-0.70062935,0.028769746,-0.74682873,-0.25485593,-0.6085874,-3.8369847E-4,-0.4786258,0.22442172,-0.26399583,-0.24644496,0.0021758622,-0.3750271,0.7811698,-0.3566582,0.6689032,0.008789404,0.011848597,0.05157447,-0.6470053,0.003139058,-0.8261094,-0.10970474,0.06472102,0.0387956
-2.3093078,-0.30209327,0.3998718,0.017472811,-0.32275912,0.27642995,0.48805934,0.7733157,0.10421078,0.04800427,0.12328236,-0.65032846,-0.93071747,-0.547372,-0.2842754,-0.08094158,-0.77669364,-0.25858578,0.22918224,-0.21048847,-0.8808973,0.40178525,0.10435593,0.4638907,0.12812935,0.47468162
-1.5225344,-0.31040835,0.8128965,0.051066082,-0.7973713,-0.121134914,0.33499587,0.0944047,-0.3665168,-0.5279819,0.5577806,0.34296593,0.32822096,-0.99905074,0.5657664,-0.8722422,-0.28575212,-0.11482096,0.11637936,-0.26397395,0.63118017,0.27696142,-0.34888643,0.361875,0.17344022,-0.43906912
-3.140308,-0.17081428,0.44681504,-0.16804446,-0.6676935,0.10988608,0.5679315,-0.24006878,0.6110742,-0.1804092,0.23647724,-0.45414072,0.78052276,0.8383122,0.08958195,0.08891318,-0.30536532,-0.5009966,0.58689845,0.053352475,-0.061956383,0.83102214,0.72022325,0.2839973,-0.25913477,0.124967225
-0.80453163,-0.00974381,0.8900629,0.017413579,-0.5727417,-0.55492294,-0.17403036,-0.051479276,0.07773411,0.39592522,0.71742016,0.09204843,0.8857848,0.39929724,0.10189663,0.48066747,0.3656136,0.9071258,-0.22358797,-0.62998635,0.4921789,0.030504696,-0.597312,0.93678653,0.018799366,-0.0069197314
-2.3114016,-0.55333656,0.024578528,-0.6093878,0.75644076,0.28068948,0.54202807,-0.4952801,-0.5697367,0.6508168,0.0779944,-0.6471071,0.9837406,-0.22068763,-0.23799752,0.053567577,0.6144653,-0.3755368,0.14361468,-0.65675527,0.28101593,0.7539886,0.012950063,-0.3341517,-0.26158595,0.45427677
-1.8040396,0.19628279,-0.31378424,-0.12962842,-0.7151082,0.65906286,-0.4014942,0.43412566,0.41424167,0.6348981,-0.21111947,-0.6824539,0.16317141,-0.5752975,-0.831616,0.7997827,0.8245744,0.5997426,-0.35316083,0.21175028,-0.39915717,0.41309682,0.8547594,-0.24001527,0.012866497,-0.363999
-2.0324752,-0.8115283,0.011404299,-0.2233872,0.06273822,0.09268425,-0.04822755,-0.1361617,-0.7081766,0.4233066,0.18578741,0.18122935,0.31940794,-0.5870133,0.19454241,-0.3635025,-0.2693846,0.21654867,-0.29349142,0.3234944,0.72788906,-0.06952584,0.6008161,-0.28725785,-0.9524061,0.23271376
-39.774914,0.37826133,-0.54859114,0.59134454,-0.42465258,-0.871084,0.031825785,-0.69093996,-0.49097115,-0.31633154,0.29113045,0.45012972,-0.9423562,-0.85327,0.661034,-0.35294664,0.33912134,0.31290045,-0.15599795,0.34705228,-0.36590013,-0.5972274,0.84443086,-0.22976261,-0.03591126,0.7919904
-1.2135731,-0.6533835,0.90599006,0.11052559,-0.8439089,-0.21390931,-0.7433874,0.8400761,0.46252397,0.6323469,0.8805464,0.22084624,-0.3851254,0.0013215577,0.2546633,0.34450948,0.15159835,0.21025215,0.004433341,-0.10561657,-0.29411525,-0.1717782,-0.72440976,-0.6494388,-0.8332028,-0.098551065
-1.716641,0.08125406,0.84762126,-0.38922575,-0.55904675,-0.4488656,0.58590555,0.82104117,0.03485582,0.7345267,-0.2875918,0.5187713,0.28761005,-0.4098166,0.29853672,-0.7349236,-0.4810633,0.30194613,-0.18077628,-0.56672716,-0.60031295,0.28584674,-0.8681412,0.84504706,-0.7630428,0.5314963
-0.74012643,-0.41196397,0.01632761,0.40248498,-0.4998413,0.014485842,-0.34920916,0.3868789,0.059970453,0.032500476,0.7376443,0.79752433,-0.5839,-0.38991976,0.68983436,-0.84985894,0.70867974,-0.0017517805,0.09155463,0.041667037,-0.09331172,-0.22142173,-0.7287354,0.6328831,0.44190565,-0.59657735
