Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.3324932,-21.813704,-1.342549,1361.3083
2,0.3324932,-15.94703,-0.8582587,552.8014
3,0.3324932,-13.107827,-0.55854875,262.41864
4,0.4287862,-15.480913,-0.9538095,645.9799
5,0.45918876,-15.949915,-0.7513702,526.5996
6,0.45918876,-12.276224,-0.5641016,290.3205
7,0.45918876,-9.530952,-0.6996648,289.05194
8,0.45918876,-12.709952,-0.76937366,506.05756
9,0.45918876,-11.461696,-0.42323166,254.74013
10,0.45918876,-15.321297,-0.5878944,492.72107
11,0.49575862,-9.057496,-0.4916323,254.18987
12,0.49575862,-27.041677,-0.63173944,816.5095
13,0.49575862,-36.66051,-0.878221,1646.0161
14,0.49575862,-23.43109,-0.6259604,706.66626
15,0.49575862,-25.61593,-0.56304544,774.9335
16,0.49575862,-25.61593,-0.72400373,1097.9983
17,0.49575862,-13.713482,-0.60513955,485.39282
18,0.49575862,-14.769322,-0.7410748,525.52344
19,0.49575862,-6.9136143,-0.25468338,86.10788
20,0.49575862,-47.221268,-0.86636716,2330.0598
21,0.5090537,-12.654667,-0.47824767,276.37997
22,0.5090537,-13.196183,-0.31177533,256.75507
23,0.5090537,-13.196183,-0.42558873,305.4449
24,0.5090537,-10.495193,-0.4193551,231.60161
25,0.5090537,-22.69272,-0.9934911,1085.0936
26,0.5090537,-11.818072,-0.36218598,289.58423
27,0.5090537,-23.011002,-0.57607293,648.3377
28,0.5090537,-23.011002,-0.65928924,807.54785
29,0.5090537,-5.754022,-0.24213237,107.36515
30,0.5090537,-9.333082,-0.38939938,247.28297
31,0.51435155,-23.902704,-0.788826,937.3488
32,0.51435155,-12.77692,-0.5226255,379.99564
33,0.51435155,-12.77692,-0.42445794,375.64743
34,0.51435155,-24.835152,-0.55697846,767.2216
35,0.51435155,-10.801556,-0.23463877,168.90776
36,0.51435155,-16.084906,-0.49125996,413.61758
37,0.51435155,-32.707172,-0.5702549,1368.9374
38,0.51435155,-32.707172,-0.71756744,1390.6685
39,0.51435155,-3.5298219,-0.08647793,39.301083
40,0.51435155,-12.465411,-0.37423748,374.49228
41,0.48021314,-15.912004,-0.8746874,703.9274
42,0.48021314,-8.706756,-0.36359465,157.36765
43,0.48021314,-25.19782,-0.5397353,788.97205
44,0.48021314,-4.3945274,-0.19084665,53.8671
45,0.48021314,-11.903828,-0.43781435,304.95728
46,0.48021314,-25.136919,-0.38929763,676.1677
47,0.48021314,-8.530349,-0.41396344,172.51547
48,0.48021314,-2.7272754,-0.10396323,27.852922
49,0.48021314,-12.764527,-0.3428372,222.22879
50,0.48021314,-11.572266,-0.5067756,300.54578
51,0.48591056,-8.817879,-0.34366646,177.9881
52,0.52947503,-3.8049252,-0.22233807,53.16945
53,0.52947503,-18.8728,-0.28776246,373.7897
54,0.52947503,-18.8728,-0.5293666,624.1149
55,0.52947503,-14.731851,-0.74251294,644.7493
56,0.52947503,-26.600742,-0.40736657,767.9629
57,0.52947503,-9.763067,-0.26195994,129.32558
58,0.52947503,-13.861333,-0.26973012,223.102
59,0.52947503,-4.766646,-0.21335126,76.10993
60,0.52947503,-7.5426965,-0.3597088,122.21926
61,0.54858243,-14.354142,-0.61684686,456.42905
62,0.54858243,-5.354409,-0.25693622,89.36123
63,0.54858243,-8.283627,-0.29848224,197.01471
64,0.54858243,-23.152184,-0.44380778,632.36646
65,0.54858243,-11.327153,-0.35900542,267.98013
66,0.54858243,-15.568338,-0.46211773,392.42685
67,0.54858243,-15.568338,-0.33354795,287.59616
68,0.54858243,-10.487972,-0.3238743,192.95244
69,0.54858243,-21.520699,-0.9362153,1314.2881
70,0.54858243,-46.451885,-1.2648044,2591.8875
71,0.5720262,-46.451885,-0.79404813,2346.351
72,0.5720262,-46.451885,-0.6851344,2199.6194
73,0.5720262,-6.736464,-0.32529098,140.30042
74,0.5720262,-13.143292,-0.58356476,388.8777
75,0.5720262,-23.856987,-0.5006483,740.5097
76,0.5720262,-14.260307,-0.48341763,403.2043
77,0.5720262,-29.924267,-1.3865769,1993.0599
78,0.5720262,-12.140054,-0.5066529,394.29147
79,0.5720262,-25.078989,-1.012836,1334.8673
80,0.5720262,-29.18375,-0.76564956,1147.6716
81,0.54605025,-10.710503,-0.7040411,431.65756
82,0.54605025,-19.616737,-0.7115247,695.3777
83,0.54605025,-6.761911,-0.41275173,150.24174
84,0.54605025,-35.962734,-0.7725332,1493.5189
85,0.54605025,-18.304585,-0.5371603,437.31116
86,0.54605025,-18.104609,-0.3620006,390.67294
87,0.54605025,-9.5073805,-0.4240448,205.72096
88,0.54605025,-20.346586,-0.70208037,659.8789
89,0.54605025,-16.313854,-0.4752017,394.10526
90,0.54605025,-16.313854,-0.5470511,547.4083
91,0.5344065,-27.694765,-0.8614266,1092.385
92,0.5344065,-9.261674,-0.48425686,268.58218
93,0.5344065,-17.482365,-0.4830772,402.23804
94,0.5344065,-18.804213,-0.632433,612.84314
95,0.5344065,-13.025982,-0.5432708,314.29865
96,0.5344065,-34.75738,-0.57801884,1226.9087
97,0.5344065,-11.108835,-0.3481231,200.14288
98,0.5344065,-14.621242,-0.53802276,408.4132
99,0.5344065,-15.66657,-0.53903496,436.36395
100,0.5344065,-13.847218,-0.36394033,269.3885
