neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.9999028,0.0,0.446467,0.0,0.62480253,0.0,0.39808464,0.0,0.54806656,0.0,0.44442558,0.0,0.34745675,0.0,0.4113951,0.0,0.42607322,0.0,0.57827914,0.0
0.99706894,0.02656616,0.40153778,0.0,0.70167744,0.0,0.34300297,0.0,0.6154052,0.0,0.44230345,0.0,0.19910872,0.0,0.40835816,0.0,0.38807425,0.0,0.67127866,0.0
0.921959,0.05313232,0.35541716,0.0,0.7535507,0.0,0.28194332,0.0,0.6690015,0.0,0.45361665,0.0,0.032638516,0.0,0.4077007,0.0,0.34052736,0.0,0.7348051,0.0
0.05105835,0.07969849,0.32111335,0.0,0.6861109,0.0,0.27620503,0.0,0.71357,0.0,0.4705236,0.0,-0.13908425,0.0,0.40903774,0.0,0.28193948,0.0,0.776018,0.0
-0.5169316,0.07602245,0.29571998,0.0,0.511909,0.0,0.315426,0.0,0.7518178,0.0,0.48705333,0.0,-0.30191946,0.0,0.4123547,0.0,0.21175513,0.0,0.8009217,0.0
-0.5347359,0.049456287,0.27186066,0.0,0.3265597,0.0,0.36431646,0.0,0.78517,0.0,0.50156516,0.0,-0.44685072,0.0,0.41764674,0.0,0.1303102,0.0,0.8136928,0.0
-0.54016256,0.022890128,0.24999274,0.0,0.16438456,0.0,0.42005774,0.0,0.8153147,0.0,0.5126748,0.0,-0.5692035,0.0,0.4249783,0.0,0.038906608,0.0,0.8168874,0.0
-0.5456718,0.0036760306,0.2306576,0.0,0.03801163,0.0,0.4797353,0.0,0.84334403,0.0,0.51940626,0.0,-0.6683146,0.0,0.43451056,0.0,-0.060240213,0.0,0.81179863,0.0
-0.5524072,0.030242188,0.21430881,0.0,-0.05605096,0.0,0.5406153,0.0,0.86952925,0.0,0.5211986,0.0,-0.7461719,0.0,0.4464972,0.0,-0.16417892,0.0,0.798769,0.0
-0.5631947,0.056808367,0.20133884,0.0,-0.12711181,0.0,0.6006115,0.0,0.89358294,0.0,0.51777196,0.0,-0.8060045,0.0,0.46126372,0.0,-0.26951164,0.0,0.7774192,0.0
-0.57923985,0.08337452,0.19205874,0.0,-0.18405901,0.0,0.6581817,0.0,0.9150338,0.0,0.50900376,0.0,-0.8512978,0.0,0.47917715,0.0,-0.37276134,0.0,0.7468215,0.0
-0.60299706,0.07234641,0.18673013,0.0,-0.23433946,0.0,0.7122788,0.0,0.9335048,0.0,0.49485394,0.0,-0.88525385,0.0,0.5006052,0.0,-0.4707531,0.0,0.70566607,0.0
-0.63437086,0.045780256,0.18554245,0.0,-0.28326997,0.0,0.7621135,0.0,0.9488552,0.0,0.4753484,0.0,-0.91057163,0.0,0.52586085,0.0,-0.5609318,0.0,0.65246594,0.0
-0.6726572,0.019214097,0.18862435,0.0,-0.33436128,0.0,0.8070809,0.0,0.9611979,0.0,0.45059437,0.0,-0.9294084,0.0,0.55513084,0.0,-0.64155394,0.0,0.58583635,0.0
-0.7166193,0.007352061,0.19605245,0.0,-0.3895733,0.0,0.8467458,0.0,0.9708401,0.0,0.42080545,0.0,-0.94342846,0.0,0.5883913,0.0,-0.7117305,0.0,0.50485134,0.0
-0.76409185,0.03391824,0.20784427,0.0,-0.4493722,0.0,0.8808554,0.0,0.9781966,0.0,0.38632062,0.0,-0.9538851,0.0,0.62532264,0.0,-0.77134144,0.0,0.4094348,0.0
-0.81370443,0.060484376,0.22396453,0.0,-0.5131777,0.0,0.9093998,0.0,0.983709,0.0,0.3476043,0.0,-0.9617063,0.0,0.66524386,0.0,-0.82086974,0.0,0.300691,0.0
-0.86242616,0.08705056,0.2442789,0.0,-0.57919294,0.0,0.9325975,0.0,0.9877893,0.0,0.3052235,0.0,-0.9675712,0.0,0.70709604,0.0,-0.86120784,0.0,0.18105209,0.0
-0.90704334,0.06867036,0.26852542,0.0,-0.6448219,0.0,0.95088744,0.0,0.9907897,0.0,0.2598053,0.0,-0.971973,0.0,0.74950093,0.0,-0.89347726,0.0,0.054151293,0.0
-0.9435086,0.042104226,0.29627988,0.0,-0.70708984,0.0,0.96487695,0.0,0.9929932,0.0,0.21198605,0.0,-0.9752675,0.0,0.79090464,0.0,-0.91888237,0.0,-0.07558172,0.0
