Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.5332988,0.53235674,0.53295416,4.099778E-6
2,0.5331909,0.36541837,0.39235836,0.3219662
3,0.53284335,0.36637467,0.39447325,0.024543863
4,0.3955961,0.22548361,0.2536446,0.32128882
5,0.39519805,0.22565815,0.3700732,0.24797048
6,0.39519805,0.22631806,0.3808497,0.02485288
7,0.39504805,0.31068337,0.33205402,0.055578407
8,0.39504805,0.29221553,0.30172,0.04254297
9,0.33674973,0.29253998,0.32815713,0.01438722
10,0.3703951,0.2972283,0.36016563,0.018888587
