Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.6638024,-13.053119,-0.89991784,488.50592
2,0.6699943,-8.637673,-0.46643138,136.45416
3,0.6699943,-9.398062,-0.6577917,364.54294
4,0.76119506,-8.637673,-0.27527186,148.89268
5,0.76119506,-9.8027115,-0.30570212,209.71126
6,0.76119506,-4.9788313,-0.26363423,108.881584
7,0.76119506,-3.8126483,-0.14830199,66.70559
8,0.76119506,-9.150263,-0.45845538,274.24994
9,0.76119506,-11.598098,-0.26417157,238.09187
10,0.76119506,-10.53683,-0.2179648,168.17538
11,0.80568475,-11.794724,-0.44149303,337.981
12,0.80568475,-16.205114,-0.48529947,434.82175
13,0.80568475,-8.296169,-0.26969963,214.4306
14,0.80568475,-5.3293304,-0.10075621,93.464195
15,0.80568475,-7.403541,-0.17084995,144.78891
16,0.80568475,-8.156724,-0.27984118,198.29831
17,0.80568475,-2.7563546,-0.07830366,60.33939
18,0.80568475,-5.0373626,-0.018173484,78.94529
19,0.80568475,-7.164507,-0.029022275,89.764465
20,0.80568475,-8.309188,-0.25101653,203.26553
21,0.80568475,-6.0655804,-0.072149344,96.77283
22,0.80568475,-6.5800185,-0.010296018,84.039825
23,0.80568475,-8.59405,-0.12754728,166.80911
24,0.80568475,-8.327862,-0.15028086,153.44907
25,0.80568475,-18.54338,-0.5202297,601.1707
26,0.81575567,-2.5612795,-0.0040424294,34.53146
27,0.81575567,-16.983994,-0.3538253,474.2061
28,0.81575567,-8.874986,-0.38162667,309.6596
29,0.81575567,-9.052165,-0.17094907,197.5613
30,0.81575567,-12.624186,-0.2156252,332.59378
31,0.81575567,-11.095102,-0.1521391,202.30052
32,0.81575567,-5.3226666,-0.05593854,94.129425
33,0.81575567,-9.511639,-0.27161062,219.32286
34,0.81575567,-11.452581,-0.21844631,220.12881
35,0.81575567,-25.660454,-0.32694137,727.4442
36,0.81575567,-19.635897,-0.49775192,750.2013
37,0.81575567,-34.181076,-0.59430426,1642.7827
38,0.81575567,-3.0839024,-0.06186904,52.032917
39,0.81575567,-4.615613,-0.046097875,85.28465
40,0.81575567,-10.640439,-0.27249858,244.98744
41,0.81575567,-8.684301,-0.07234427,140.0802
42,0.81575567,-8.684301,-0.17635454,244.4622
43,0.81575567,-3.9598246,-0.016751934,66.097336
44,0.8164893,-13.213967,-0.26235536,325.86035
45,0.8164893,-8.253053,-0.12994608,156.62003
46,0.8164893,-13.097698,-0.34314814,358.6716
47,0.8164893,-6.6516223,-0.079961844,94.21566
48,0.8164893,-19.979408,-0.43167195,579.10187
49,0.8164893,-3.9130907,-0.04892828,67.68923
50,0.8164893,-8.020849,-0.14489056,171.376
51,0.8164893,-7.4895906,-0.07989678,137.82744
52,0.8164893,-8.036963,-0.16344431,178.53204
53,0.8164893,-6.487346,-0.19699873,139.6795
54,0.8619775,-10.878981,-0.29526347,267.64627
55,0.8619775,-7.4866743,-0.13089369,134.63095
56,0.8619775,-9.503274,-0.4393135,326.55112
57,0.8619775,-12.321012,-0.44781002,496.40256
58,0.8619775,-5.41239,-0.16963209,109.488815
59,0.8619775,-6.3106775,-0.24499176,167.43573
60,0.8619775,-6.8447423,-0.30413514,181.4618
61,0.8619775,-5.5093923,-0.06679738,75.26954
62,0.8619775,-12.324459,-0.261042,276.70102
63,0.8619775,-7.9827795,-0.32299355,242.43953
64,0.8619775,-10.440575,-0.4759365,385.87097
65,0.8619775,-16.069555,-0.46481487,486.84647
66,0.8619775,-9.909187,-0.3411936,340.92896
67,0.8619775,-15.645756,-0.2921964,450.8973
68,0.8619775,-3.0894265,0.024668053,41.140865
69,0.8619775,-20.224424,-0.35190567,590.24176
70,0.8619775,-12.288558,-0.41909772,532.51935
71,0.8619775,-9.7200775,-0.22496551,198.46036
72,0.8619775,-10.0124,-0.1436395,170.95953
73,0.8619775,-23.794916,-0.2850809,669.005
74,0.8619775,-5.5240126,-0.13492589,94.326256
75,0.8619775,-2.6461487,-0.05742216,51.014812
76,0.8619775,-14.713422,-0.18030888,260.7436
77,0.8619775,-10.418535,-0.3276852,290.9457
78,0.8619775,-12.25416,-0.2642213,278.1105
79,0.8619775,-11.354234,-0.3215475,347.9043
80,0.8619775,-7.14234,-0.16827098,159.63449
81,0.8619775,-7.757889,-0.20480736,188.016
82,0.8619775,-13.944763,-0.37897068,472.15958
83,0.8619775,-6.774009,-0.18655472,146.2524
84,0.8619775,-4.9837666,-0.07250216,98.640434
85,0.8619775,-4.8299904,-0.051634684,61.287617
86,0.8619775,-7.7813606,-0.19893253,135.3874
87,0.8619775,-11.016746,-0.366162,301.61755
88,0.8619775,-9.447633,-0.14917994,154.05438
89,0.8619775,-9.447633,-0.2932337,181.7174
90,0.8619775,-7.247343,-0.2236508,141.0295
91,0.8619775,-12.057033,-0.31855774,247.95055
92,0.8619775,-11.51676,-0.32569858,244.27948
93,0.8619775,-13.786491,-0.3101378,294.57373
