fitness,g0,g1
0.5430003,-0.5154705,-0.67795074
0.5424461,-0.93552125,-0.64617777
0.5430798,-0.576818,0.021373034
0.54358584,0.27741683,-0.60912085
0.54296416,-0.83833694,0.076532245
0.54367846,0.42371356,0.92854726
0.54438615,0.033394217,-0.58315253
0.5427773,-0.91261876,-0.02803731
0.54341006,-0.20583403,-0.1665659
0.54308176,-0.51236546,-0.049838424
0.54313034,-0.55335546,-0.1151073
0.54311115,-0.47652316,-0.13491297
0.54284036,0.504699,-0.60766125
0.5431957,-0.8344407,-0.2197926
0.5424747,0.9640995,-0.6417124
0.54288805,-0.8416685,-0.023173809
0.54306996,-0.5550953,0.4097439
0.5431748,0.25974393,-0.07134628
0.54433864,0.028211832,-0.26630664
0.54371387,-0.4069562,-0.93409526
0.5432251,0.6724168,0.29551947
0.5431763,-0.63034654,-0.3479581
0.5425324,-0.78569376,0.60089624
0.5438107,-0.12481308,0.16127145
0.5430909,-0.50101936,0.08063686
0.54298335,-0.3212918,-0.3778311
0.54403555,0.13894773,-0.6026976
0.54360014,-0.16745377,0.112460256
0.5430445,-0.85944724,0.12883258
0.5430572,0.88612545,0.14038885
0.54348034,-0.36738253,-0.6994419
0.5435882,-0.47531044,0.9432893
0.5442304,-0.104616284,0.73779356
0.54438037,0.055417538,0.8429142
0.5438841,0.21598494,-0.68453526
0.5430825,-0.50463974,-0.06230724
0.54273355,-0.65235496,-0.72226584
0.54377925,0.23386204,-0.64421344
0.5435933,-0.47179103,-0.9397346
0.54450303,2.1004677E-4,0.5853709
0.5432021,0.53983426,0.20776844
0.54343414,0.35950434,-0.6648754
0.5424044,-0.71888256,0.6639246
0.5424696,-0.78734994,-0.7542794
0.54429066,0.036798358,0.0060731173
0.5430524,0.40451837,-0.5590154
0.54431957,-0.07862985,-0.80510855
0.5430402,-0.40860987,0.17597222
0.5436086,0.45369172,0.9129909
0.5437272,0.14118361,0.15348852
0.5436406,-0.43506944,-0.9072428
0.54294217,-0.9712728,-0.106282115
0.5438272,0.33009684,0.88165796
0.54251367,-0.8382653,0.8068932
0.5439381,0.2926191,0.9855952
0.5430347,-0.5893241,-0.42657626
0.5431607,-0.8893143,0.37653434
0.5437334,0.14101434,0.027924418
0.5431892,-0.9404973,0.20803344
0.54323274,0.9043094,-0.25728393
0.5427552,0.5739579,-0.6541699
0.5429367,-0.7437155,-0.4775169
0.5442855,-0.043979645,-0.41292858
0.5432354,-0.4163581,-0.6523802
0.54409873,0.18825758,0.85245967
0.5436988,-0.27945125,0.6820352
0.5429891,-0.9845542,-0.4731089
0.5434556,0.19625151,0.16562772
0.5431653,0.64073443,0.356771
0.54360133,-0.3131057,-0.68138325
0.5429896,0.30969286,0.08676398
0.54421365,0.0855577,-0.60059536
0.54442585,-0.02883482,0.7235856
0.5430103,0.5780022,0.7452011
0.5444025,0.017171502,-0.1253041
0.5438543,-0.11809468,-0.022542477
0.5427059,0.94410706,-0.9909388
0.5434276,0.3809198,0.69226027
0.543241,0.9087949,-0.28667295
0.5429816,-0.7550256,-0.0020475388
0.5431825,-0.486189,0.22736561
0.5430607,-0.54713345,-0.4112953
0.5430568,-0.64521897,-0.011350632
0.542899,0.72592187,0.49411404
0.5431646,-0.516755,0.16882133
0.542577,0.78627,0.5885364
0.5432095,0.6102694,0.31365168
0.5443537,-0.07395363,0.9359946
0.5429334,0.9424844,0.09975183
0.5429796,0.5384972,0.4347607
0.54311615,-0.6177856,-0.40007222
0.5424067,-0.7109772,0.6427722
0.5440823,-0.07423782,0.09533119
0.54322016,-0.6309166,-0.8935211
0.54324687,-0.24315763,-0.033082128
0.5429587,-0.8124707,-0.05714035
0.54280305,-0.4250747,0.4608183
0.54396343,0.2790208,-0.97990036
0.542996,0.799196,0.44181025
0.54320943,-0.6091044,0.31378603
