fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
-0.19534239,0.3846548,0.65173626,-0.36484128,-0.2979369,-0.44381005,-0.09704852,-0.03732868,0.33990514,0.48876476
-0.46370536,-0.04997997,-0.58022165,-0.5927485,0.5320453,-0.2511737,-0.18422692,-0.45131353,0.50059575,0.638252
0.881472,0.013954282,-0.75113,0.35665298,0.0027048397,-0.20589566,-0.81467205,-0.19373222,-0.084216,-0.070010126
-0.20260109,0.0176826,0.19633235,0.030799072,0.49062175,-0.05402529,-0.52878195,-0.36515662,0.23610471,-0.2029915
0.5370253,-0.6888479,-0.7149825,0.6816161,0.47853175,0.18681335,-0.1757775,-0.0686937,-0.076583594,0.14768776
-0.25329396,-0.33771122,0.66336346,-0.55454993,-0.1381386,0.17728862,-0.28002265,-0.41336507,0.5754453,0.24787958
-0.8310054,-0.9096245,0.6256703,0.20356485,-0.20742172,0.50041115,0.20202151,-0.62260145,0.17706433,-0.56990236
0.85581946,-0.03864794,-0.18158399,0.37006697,-0.39855868,-0.10587909,-0.7390781,-0.07057235,-0.06599903,-0.040177315
0.23602812,-0.65140444,-0.92578083,0.82910436,-0.12005791,0.21534777,-0.34191576,0.28861192,-0.19882911,0.90285885
-0.311701,0.66865194,0.54737586,-0.7376556,-0.4012173,-0.09692709,0.67851365,0.49451724,0.16071627,-0.15372078
-0.8579026,-0.58967006,0.23858596,0.18871045,0.6134898,-0.4706204,0.07537613,-0.80911607,0.22744623,-0.1349898
0.5196873,-0.03032875,-0.5391686,-0.06753898,0.2315284,-0.20312947,-0.5920565,0.08512401,-0.22667767,-0.19422784
-0.17896612,0.6028656,0.2503171,0.28525376,-0.07246555,-0.13533227,0.9058856,-0.19598274,0.4316649,0.8253942
-0.2989382,-0.7494839,-0.43823835,0.816692,0.34368733,0.5714626,-0.90304464,0.49632812,0.915766,0.30780265
0.3285404,0.38674414,-0.87534857,-0.3546762,0.2977961,-0.6886368,-0.87684774,-0.12861405,-0.3894905,0.53113854
0.33280304,0.4257838,0.09228732,0.3012854,-0.49733478,0.22662054,0.14987181,0.15410034,-0.69461787,-0.1608215
0.36073345,-0.25867987,-0.18695678,-0.02258861,0.29297888,0.28665435,-0.6845836,0.18618381,-0.57392126,0.34542865
-0.9793854,-0.83671224,0.07922787,-0.49327037,-0.21876088,0.55244476,0.57331234,-0.2574193,0.2595948,0.10347227
0.78337044,-0.3624278,0.015896931,0.5916572,-0.2985974,-0.40039417,-0.17798364,-0.04846883,-0.0817074,-0.20162018
0.26112464,0.17678344,-0.6904811,0.14033158,-0.36622444,0.3164117,-0.5332389,-0.16912913,-0.393549,0.27111155
0.1787924,-0.53752124,0.17555225,-0.49111453,0.15061828,-0.023033846,0.08468396,0.024615735,-0.589883,-0.49782482
0.20256203,-0.5762792,-0.69448113,0.93533427,-0.756804,-0.035755754,-0.8789527,0.96100336,-0.5948317,0.8478332
0.85968345,-0.57222426,-0.5022349,0.02860959,-0.2532181,0.72943807,-0.31511945,0.043974992,-0.10618576,0.11852902
-0.68705124,-0.09655034,0.28142858,-0.34745732,-0.83465827,0.35007516,-0.9146226,-0.8935607,-0.68833995,0.20104752
0.6189295,-0.08753206,-0.014581016,0.41504237,0.17411256,0.1389411,0.22993594,0.008864752,-0.0038182964,0.6352345
-0.3218887,-0.7650633,-0.21026975,-0.22553968,0.10177137,-0.5343473,-0.54015386,0.5300949,0.12397338,-0.28775686
-0.37874272,-0.6269786,0.012008978,0.13742006,0.33864626,-0.1959357,-0.19022161,-0.4404372,0.14668564,-0.24146932
0.32521844,-0.22192182,-0.2847167,0.40517277,0.35961032,0.8223613,-0.20586699,0.34963423,-0.578417,0.5196118
-0.16563185,-0.48617554,0.22054332,0.07718778,0.5052069,0.25099075,-0.8070571,0.8978302,-0.19396007,-0.2613505
0.21937552,-0.25959405,0.73775226,-0.19711399,-0.12938404,0.6311181,-0.28776494,-0.16639465,-0.248676,-0.1922507
0.5937182,-0.45135453,-0.46778488,0.42346612,-0.70879686,-0.2221685,-0.7766446,0.022389121,-0.23895779,-0.2667035
0.12385598,-0.71587294,-0.33863384,0.38938504,-0.18219677,0.3260864,-0.71879643,-0.20847964,-0.77748454,0.25817323
0.037897006,-0.7190096,-0.20057358,-0.32477066,-0.30118045,0.23881595,-0.34009182,0.3729022,9.3285635E-4,-0.05047369
0.38186616,0.2668342,0.28167367,0.52787936,-0.55429626,0.985125,0.39347672,0.40860462,-0.7715526,0.01510723
-0.37612864,0.3329246,6.751115E-4,0.15520942,0.26052773,0.47419986,0.10813414,-0.10673964,0.17228298,-0.18918954
0.086263634,-0.18006594,-0.42959705,-0.111986406,-0.6464405,-0.9291985,-0.5526792,0.15090623,-0.81232965,0.055659592
-0.26927805,0.7686786,-0.15511546,0.22893731,-0.7991581,-0.5068063,0.36961862,-0.63940036,-0.6122908,-0.1560081
0.84582734,-0.45129344,-0.36157468,-0.14852114,0.5435955,-0.17191352,-0.08750403,8.0588076E-4,-0.036803197,0.18491484
0.22372952,0.46694443,-0.47475085,-0.3692138,0.42729613,-8.850184E-4,0.06944719,0.076163925,-0.5912346,0.71487993
0.64960945,0.86123645,0.6220935,-0.019894242,-0.549581,0.1821484,-0.81882,0.10448182,-0.12661612,-0.3248736
-0.1679282,-0.7707472,0.83114487,-0.56287456,-0.25438622,0.03444148,0.5087038,0.26286244,-0.027811714,-0.075574934
-8.445725,0.24230385,-0.48575914,-0.53418,-0.20159034,-0.7658543,-0.13700274,0.26453027,0.038835917,0.5781639
0.2702697,0.71732676,0.058125857,-0.021477276,-0.27129957,0.07300854,0.18093266,0.2672615,-0.7043857,0.052142344
-0.82648444,0.81782454,-0.8592057,0.08399401,0.93596476,0.18342069,0.7056235,-0.5248194,-0.2597465,0.42129332
0.659256,-0.11008783,0.241014,0.26180255,-0.5630521,0.2862776,-0.17023462,0.088058285,-0.19130448,-0.39542222
-0.16873512,-0.08892041,-0.33968934,-0.527907,0.33336553,0.14271118,0.074618295,0.27331778,-0.031855714,0.122883335
