neur0,input0,neur1,input1,neur2,input2
0.45978191,0.0,0.466982,0.0,0.5304413,0.0
0.35766748,0.039989334,0.42597836,0.0,0.6071877,0.0
0.25580767,0.07991469,0.38055184,0.0,0.66840583,0.0
0.15914653,0.119712204,0.33155093,0.0,0.71634614,0.0
0.071302,0.15931821,0.27995968,0.0,0.7534816,0.0
-0.005716716,0.19866931,0.22681528,0.0,0.7820822,0.0
-0.0712909,0.23770262,0.17312959,0.0,0.80404127,0.0
-0.1257611,0.27635565,0.119824745,0.0,0.8208554,0.0
-0.17000797,0.31456655,0.06768917,0.0,0.83367395,0.0
-0.20514229,0.3522742,0.0173551,0.0,0.84336746,0.0
-0.23231278,0.38941833,-0.030705184,0.0,0.85059315,0.0
-0.2526041,0.42593947,-0.076168895,0.0,0.85584843,0.0
-0.26699263,0.46177918,-0.11884358,0.0,0.8595128,0.0
-0.27633566,0.4968801,-0.15864399,0.0,0.86187917,0.0
-0.28137696,0.5311862,-0.19556864,0.0,0.86317664,0.0
-0.28275955,0.5646424,-0.2296781,0.0,0.8635873,0.0
-0.28104022,0.59719545,-0.2610766,0.0,0.8632585,0.0
-0.2767033,0.628793,-0.28989688,0.0,0.86231166,0.0
-0.27017242,0.65938467,-0.31628853,0.0,0.86084867,0.0
-0.26182035,0.68892145,-0.34040916,0.0,0.85895663,0.0
-0.25197667,0.7173561,-0.3624182,0.0,0.8567112,0.0
-0.24093369,0.7446431,-0.38247228,0.0,0.8541789,0.0
-0.22895108,0.7707389,-0.40072253,0.0,0.8514189,0.0
-0.2162594,0.7956016,-0.41731253,0.0,0.84848416,0.0
-0.20306279,0.8191916,-0.4323776,0.0,0.8454225,0.0
-0.18954131,0.84147096,-0.44604406,0.0,0.8422767,0.0
-0.1758528,0.8624042,-0.45842937,0.0,0.8390856,0.0
-0.16213463,0.88195777,-0.4696422,0.0,0.8358837,0.0
-0.14850523,0.90010047,-0.47978294,0.0,0.83270186,0.0
-0.13506567,0.9168031,-0.48894402,0.0,0.8295675,0.0
