Generation,Max fitness,Min fitness,Avg fitness,Variance
1,-0.32777664,-17.383562,-2.2756188,394.2359
2,-0.32777664,-18.898836,-2.3958719,659.4731
3,-0.32777664,-11.972159,-2.1853113,391.8602
4,-0.32777664,-20.336098,-2.2607813,767.4762
5,-0.32777664,-24.448032,-2.1618824,872.48334
6,-0.32777664,-21.922453,-2.621856,1085.8917
7,-0.32777664,-28.088797,-2.686474,1915.2622
8,-0.32777664,-115.17504,-2.9761932,13116.284
9,-0.32777664,-7.443883,-1.670463,82.25947
10,-0.32777664,-21.452427,-1.9810591,678.73694
11,-0.32777664,-21.829433,-2.0833712,716.7153
12,-0.32777664,-32.84437,-2.5400848,2006.77
13,-0.32777664,-28.069748,-1.9935492,919.22595
14,-0.32777664,-28.069748,-2.2342691,1086.4128
15,-0.32777664,-33.218887,-2.398509,1623.0002
16,-0.32777664,-15.13473,-1.810536,395.9153
17,-0.32777664,-50.883358,-2.7689624,3446.3691
18,-0.32777664,-24.399885,-2.1776912,795.40375
19,-0.32777664,-42.10698,-2.8015616,2917.4578
20,-0.32777664,-13.426095,-2.0068748,379.37405
21,-0.32777664,-51.567818,-2.9358892,4490.7603
22,-0.32777664,-25.534641,-2.5434573,1604.4244
23,-0.32777664,-19.474096,-2.2501202,964.98706
24,-0.28480425,-15.883101,-2.3225842,800.28284
25,-0.28480425,-26.088255,-2.2705085,1345.9524
26,-0.28480425,-11.556701,-2.025534,480.83813
27,-0.28480425,-29.852303,-2.6598728,1887.8265
28,-0.28480425,-20.634964,-2.011019,654.769
29,-0.28480425,-24.283804,-2.4815428,1683.6467
30,-0.28480425,-15.703038,-1.9250591,360.45578
31,-0.28480425,-25.494133,-2.2948577,1052.5977
32,-0.28480425,-25.494133,-2.1979263,1009.35455
33,-0.28480425,-18.767939,-2.3441,957.9647
34,-0.28480425,-14.724811,-1.8842541,427.96628
35,-0.28480425,-27.245718,-2.3158512,1334.0763
36,-0.28480425,-33.07489,-2.1207478,1165.7104
37,-0.28480425,-33.07489,-2.0413172,1177.2344
38,-0.28480425,-33.07489,-1.9473544,1111.3293
39,-0.28480425,-44.984028,-2.1697655,2066.3752
40,-0.28480425,-22.818237,-2.2963686,1295.2815
41,-0.28480425,-20.377531,-2.007518,761.71716
42,-0.28480425,-20.377531,-2.4167023,870.4567
43,-0.28480425,-26.042078,-2.2603407,1125.1992
44,-0.28480425,-22.249994,-2.6185532,1100.8673
45,-0.28480425,-13.232926,-1.9180672,343.92023
46,-0.28480425,-22.426271,-2.2728117,968.67377
47,-0.28480425,-27.13849,-1.9983652,894.9901
48,-0.28480425,-10.599731,-1.8984613,320.43253
49,-0.28480425,-24.2895,-2.0376072,877.2316
50,-0.28480425,-26.814287,-2.402582,1219.0983
51,-0.28480425,-35.820045,-2.3519948,1735.5236
52,-0.28480425,-42.71232,-2.2816422,2296.488
53,-0.28480425,-19.328476,-2.1770809,896.4516
54,-0.28480425,-54.292744,-3.0260699,4293.7505
55,-0.28480425,-12.117551,-1.6078969,264.22458
56,-0.28480425,-20.804466,-1.9142679,655.24066
57,-0.28480425,-51.29033,-2.2160256,2638.9707
58,-0.28480425,-37.973236,-2.2879303,1941.4934
59,-0.28480425,-16.059902,-1.6709113,358.62817
