fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-2.078152,0.35331374,-0.16770431,0.39597306,0.24078491,0.42561877,0.326002,0.6010659,-0.60921276,-0.7021489,-0.18167548,-0.13492227,0.14032972
-4.3070507,-0.5172013,-0.69747084,0.093883894,-0.009645343,0.68435806,0.2773818,0.11512438,0.5519205,0.6212939,-0.92088777,0.18831384,0.4223499
-3.2371912,0.905275,-0.6051872,-0.531432,-0.012117101,0.3903816,-0.5037569,0.17533559,-0.19312908,-0.16931319,-0.023655057,0.60937,-0.33307195
-2.4385676,0.06294975,-0.5947923,0.58506685,0.35319522,-0.087026976,-0.21972166,-0.29980597,0.71965384,-0.635556,-0.2328673,-0.64698446,-0.3413377
-1.174498,-0.15978196,0.56791687,-0.09190642,-0.33903983,-0.12291515,0.11531482,0.20315593,0.3194294,8.906126E-4,-0.18245926,-0.9888338,-0.29126954
-0.32777664,-0.028867364,0.88889194,-0.825951,-0.4272343,-0.2668221,0.8245301,-0.5418838,0.14907455,0.4224118,-0.79649365,-0.2447722,0.73125184
-1.1806589,-0.33303955,-0.13432159,-0.1975477,0.22323938,0.19274537,0.58884007,0.9203291,-0.014930492,-0.18821381,-0.5122908,0.17740476,0.9575897
-0.520857,-0.73165375,-0.3216654,-0.7721563,0.48910013,-0.04561046,0.82670224,-0.3572323,0.10376691,0.6232866,-0.36659768,0.5153255,0.7914409
-2.6609244,-0.4204083,0.5019932,0.059555784,-0.13787949,0.042047348,-0.078313254,-0.82483345,-0.027230611,-0.5680237,0.1850061,-0.7639638,0.080041766
-1.0979346,-0.78866506,-0.44259965,0.031923,-0.8756536,0.19881119,0.040425427,-0.1642397,-0.71515065,0.93966585,0.00589025,0.5049628,0.2480843
-1.4971014,-0.07328386,0.1663521,0.1843991,-0.16248785,0.10073134,-0.28553295,0.5241162,0.083260804,0.19816898,0.64109844,-0.57142407,0.02016633
-1.754178,-0.2993182,0.7251898,-0.1202103,0.010297038,-0.54192233,0.43766615,0.6740934,-0.35919777,-0.058349907,0.3006265,0.09976137,-0.53378785
