fitness,g0,g1
0.324133,0.1113576,-0.10501805
0.32417613,-0.074635446,-0.75002456
0.32415476,0.20462734,0.69331855
0.3241382,0.029337594,0.438982
0.32535467,0.8939609,0.89069766
0.32415703,0.033918023,0.5664893
0.32421464,0.10112811,0.7932878
0.32381544,0.84913236,-0.7644585
0.32412574,0.4361892,-0.09134948
0.32414,-0.2856101,-0.017304147
0.32422778,-0.55328774,-0.13424678
0.32396656,-0.1277078,0.9793875
0.32398155,-0.5302313,0.05369821
0.32396898,-0.2279783,0.5710006
0.3484322,0.3985066,-0.2921243
0.34843117,-0.3365956,0.13662684
0.32470107,0.776825,0.5455706
0.32408357,-0.41364512,0.27869326
0.34843314,-0.31794935,0.35777634
0.3241473,-0.43654594,0.09713052
0.32404324,0.7830372,-0.16249022
0.32453483,-0.6379763,-0.51860964
0.3235695,-0.46628258,0.91272783
0.32402253,-0.77138865,0.27486378
0.3241548,-0.42151797,-0.12769084
0.32426658,-0.28660092,-0.71433735
0.3484789,0.43836403,0.5279415
0.32417113,0.23377618,0.2564616
0.3483389,0.095051885,0.8432226
0.32447043,0.5715693,0.51840293
0.324132,0.0061980835,-0.013166308
0.32439452,0.2475545,0.84842145
0.32475263,0.46827033,0.92776865
0.32414117,-0.42898816,-0.094688125
0.32413384,0.11031071,-0.06390476
0.32437733,0.36186606,0.52805716
0.33756307,-0.2117678,0.17344756
0.3238606,0.61309856,0.033447266
0.32429832,0.7245409,0.34343633
0.323798,-0.5669839,0.49874777
0.32416528,-0.4680026,-0.29270378
0.32433042,0.39494166,0.51959014
0.32451233,0.39525813,0.7878004
0.32413137,-0.006906152,-0.381254
0.3243293,-0.294917,-0.52242184
0.324203,0.636013,0.1663748
0.3247338,0.48503795,0.99950606
0.32412815,-0.12165498,0.24439982
0.3241169,-0.29236674,0.1978414
0.32426226,0.67889714,0.025457216
0.32478738,0.56382334,0.8606966
0.3247418,0.48469085,0.8712703
0.32439718,-0.8899636,-0.664753
0.32417765,-0.90885913,-0.22503877
0.32413718,0.009970188,0.58287066
0.32401097,0.2006703,-0.76241636
0.3241704,-0.7351075,0.025518628
0.32407987,-0.80970263,-0.11703694
0.3240503,0.11498897,-0.5412125
0.32389855,0.1804119,-0.9245088
0.32404807,-0.5801794,0.027478497
0.32415077,0.18247414,-0.13304102
0.3240391,-0.21796142,0.7414754
0.3239147,-0.60379803,0.36608973
0.324237,0.65864134,0.11662865
0.3240452,-0.4252493,0.73089755
0.32378647,-0.5225666,0.54003936
0.3486056,0.53371114,-0.8177493
0.34834334,-0.18858999,-0.3619517
0.32426664,-0.84855187,-0.23587227
0.32403168,-0.7156097,0.29189682
0.3239013,-0.39191258,0.5093126
0.3243185,-0.8373258,0.6814945
0.32434386,-0.61457664,-0.38102806
0.32400823,-0.32660282,0.37866208
0.323939,-0.731108,0.4350984
0.32409617,-0.09330249,0.33792314
0.32456312,-0.5208988,-0.58835965
0.32422227,0.2838706,0.38072816
0.32459506,0.3787025,0.871547
0.3241511,0.07869625,0.451377
0.32416865,0.27110803,0.30583295
0.32413462,0.5335946,-0.051773928
0.32411787,0.03459901,-0.33533505
0.32472557,0.6862848,0.57894355
0.32460728,0.74271864,0.51668483
0.3239883,0.5161772,-0.446849
0.32413247,-0.01722515,-0.23472592
0.3242037,0.22625706,0.42030847
0.32417366,0.45932108,0.067798935
0.3240633,-0.14382757,0.02688551
0.3238699,-0.43717277,0.41346782
0.32412645,-0.563465,0.1168389
0.32414615,-0.3947317,-0.12240859
0.3243927,-0.43951336,-0.60404015
0.3241862,-0.35332364,-0.0677403
0.32430425,0.76060516,0.439448
0.33759025,-0.3590464,-0.13470604
0.3241314,0.2732961,0.66626865
0.3245353,-0.44985813,-0.774958
