fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24
-1.5125716,-0.37644446,-0.08199906,-0.2773311,0.015987027,0.9956875,-0.10451723,-0.74531573,0.1589009,0.5261786,-0.0878601,0.32519415,-0.6938899,0.02366842,0.30759075,0.3023723,-0.5279069,0.9743687,-0.586274,-0.3328088,-0.05801478,-0.08670089,-0.83848965,0.31416413,-0.9284023,0.42400718
-2.2531176,-0.21568608,0.7881951,-0.6544404,0.23212054,-0.3602201,-0.06713683,0.48879516,0.5103593,-0.35322052,0.13518684,0.6206923,0.10132091,0.43542036,0.44462904,0.16224982,0.18509662,-0.28769314,0.3727883,0.31176686,0.33500046,-0.49033493,-0.3190965,0.9608612,0.32164836,-0.72243273
-0.68003386,-0.6170251,0.072351694,-0.15716031,0.0071704737,-0.055538192,-0.969479,-0.39353937,0.33583003,0.6676618,-0.6680256,-0.15488699,-0.93623334,-0.29140285,-0.94616866,0.4114468,0.20985125,-0.30015683,0.62221533,-0.505669,-0.37571195,-0.16719069,-0.49000773,-0.83775663,-0.01993162,0.45357808
-0.8993393,-0.5768925,0.60811543,-0.14189589,0.20149946,-9.1204455E-4,0.14405014,0.24220096,-0.74634886,0.6268575,0.9176281,0.8086354,-0.7162272,-0.104721576,-0.09179875,-0.26264763,-0.09932482,-0.23174489,-0.10145366,-0.3697304,0.29561633,0.20102394,-0.950088,-0.28798747,-0.3046529,0.7742455
-3.755641,0.4465748,-0.19633919,0.5843394,-0.68305993,-0.22437759,-0.6991107,-0.9498414,-0.12812936,0.16958214,-0.8327901,0.5357952,0.798148,0.813587,0.29961497,-0.78865963,-0.17711157,0.354481,0.62328637,-0.9505591,0.60114866,0.7789771,0.26233876,-0.30857792,-0.033405226,-0.19715814
-3.4038835,0.438871,-0.5536912,0.5179435,0.41394293,-0.64733726,0.7135728,-0.49303925,-0.34000206,0.47719586,-0.123821795,0.7386581,-0.21242724,-0.47946978,-0.8849191,0.1093985,-0.5215895,0.68606895,-0.5580747,0.2095847,-0.8263663,-0.2691012,-0.33594108,-0.3837907,-0.49566454,-0.57104516
-6.754759,0.32799038,-0.013507694,0.082725875,0.91118574,0.35423714,0.3173545,0.078711405,-0.65032846,0.06744187,-0.30509013,-0.13072768,0.16277713,0.44833633,0.92900383,-0.7343203,0.6745981,-0.28262895,-0.43914777,0.2847586,0.08753361,0.3027709,-0.13607319,0.06572803,-0.37591434,-0.6590124
-1.8567209,-0.4474173,-0.5958828,-0.23124513,0.1407733,0.24359383,-0.7313082,0.44264755,-0.24399376,-0.48496664,0.30714935,0.40657508,0.18781336,0.05691347,0.039120946,0.22608474,0.9208659,-0.82295364,-0.78550744,-0.87054914,-0.40701282,-0.33411178,-0.48776457,0.014540879,0.6859497,0.5350074
-2.9667115,0.32855886,0.26945075,0.19365388,0.15225303,-0.23458844,-0.092169605,0.013394833,-0.3211755,-0.25470054,0.507181,-0.7599554,-0.13661093,0.24604706,0.6538391,-0.34398395,0.122393966,-0.68155605,-0.7135093,0.30790612,-0.38468933,-0.47890556,0.9928303,0.59725326,0.066807054,-0.17914754
-3.2820697,0.119407564,-0.71568537,0.64573383,-0.30530784,0.49287185,0.13145675,0.042907603,-0.49561885,0.60038614,0.97647893,-0.28193375,0.4063829,-0.74875516,0.35194716,-0.15434411,0.25951284,-0.04302815,-0.32219824,0.13487361,-0.5530097,0.110776514,0.25165653,-0.17190874,-0.22429085,0.086439915
-2.1665418,0.34177333,-0.586613,-0.72577107,-0.20375133,-0.72685397,0.6676994,0.1498245,-0.33884114,-0.68753946,0.6930572,0.1019056,0.36688018,0.6782551,0.41271544,0.90916413,-0.39635634,0.48281687,0.8505043,-0.120253615,-0.8484688,-0.4937508,-0.37852922,0.14085826,-0.831771,0.11531981
-2.1708517,0.46551654,-0.57924014,-0.9022338,0.07205167,-0.08546607,0.10267927,-0.23117791,0.109630466,-0.90304667,0.05377543,-0.2864074,-0.11086264,-0.04432395,-0.52289194,-0.32751516,0.20306215,-0.09901018,-0.29647425,-0.36542317,-0.0494274,-0.7200486,0.5544356,-0.16965446,0.7727862,-0.0931834
-2.1101801,-0.77333295,0.026377574,-0.3157557,-0.634035,0.25836298,-0.04500997,-0.13679416,0.37765935,0.40249088,0.6108159,-0.35292545,-0.0034238591,0.038989425,0.57855535,-0.48576692,0.60573196,0.64435464,-0.27959025,0.054301586,0.17055622,-0.35118023,0.46759894,-0.33054006,-0.6784421,0.28337526
-0.5732235,-0.7515965,-0.65496176,-0.32652393,-0.6994518,0.3452685,-0.4222498,-0.102275506,-0.053553868,-0.6593654,-0.41078937,-0.5325967,0.02949524,-0.79044265,0.8362846,0.43642998,-0.09282172,0.41243616,0.6896499,0.4316613,-0.62845206,-0.063600406,-0.7867025,0.98312765,0.05422549,0.7312445
-1.568362,0.6063535,0.99909025,-0.15595126,0.16042292,-0.59008783,-0.16547485,0.30693543,-0.7190808,-0.18452585,0.47997192,0.003260626,-0.13908628,-0.9103093,0.6694094,-0.87204814,-0.22476614,0.22882621,-0.5847239,-0.46282142,-0.6388534,0.3156454,0.12298777,0.749518,-0.644505,-0.24038196
-4.5015774,-0.23134148,0.7117877,0.86692655,-0.3554873,0.14232613,-0.46771532,-0.46326894,-0.66185623,-0.118211,-0.22574508,0.79185754,0.3265753,-0.71970147,-0.2990377,0.7903049,0.8456851,-0.31663415,-0.11394596,0.56189334,0.15465893,0.47328278,0.5464021,0.28495607,0.31388918,0.38978666
-2.8737955,-0.050163653,0.0828799,-0.5919672,-0.4425083,0.6832103,-0.16257805,-0.72724843,0.52766305,-0.7126387,-0.834738,-0.28958035,-0.17280512,-0.0077464757,0.69586843,-0.46748292,-0.5353527,-0.4265278,-0.7952743,-0.69002205,-0.18771334,0.5150926,0.9326129,0.06511074,-0.43934363,0.7703403
