fitness,g0,g1
0.73200834,-0.61692023,-0.52068985
0.7318805,-0.5262691,0.7963848
0.73184997,0.7325754,-0.60124564
0.73193514,0.04012251,-0.68905866
0.7319299,-0.09535122,0.12746108
0.73198056,0.58336663,0.843608
0.73200536,-0.76934934,-0.34231603
0.7319836,-0.42731488,-0.75950885
0.7320028,-0.88699424,-0.6008251
0.7318558,-0.637733,0.27749956
0.731805,-0.99306405,0.7128078
0.7318947,0.517856,-0.9392667
0.73188055,0.8001255,-0.37672305
0.73199755,-0.62691677,-0.699684
0.73198974,0.7000263,0.0063513517
0.7318568,0.73808265,-0.8373101
0.7318704,0.5400697,-0.66487634
0.7318623,-0.6873877,0.9086349
0.7319031,0.55304,-0.37909186
0.7319518,-0.11239064,-0.7030288
0.73202264,0.91074216,0.5482321
0.7318995,-0.3534907,0.5779499
0.7319484,-0.24034321,-0.17348969
0.7319599,0.2008394,0.71865714
0.7319686,-0.34035552,-0.88099265
0.7318546,-0.7893746,0.91859865
0.7320025,-0.83659744,-0.4422394
0.7319694,0.26327777,0.46349275
0.7318521,-0.71354604,0.60956573
0.7319093,-0.77755153,0.20184708
0.7320015,-0.5547172,-0.477924
0.73189056,0.35813117,-0.5334102
0.7319607,-0.2926699,-0.028586388
0.73200184,-0.86403,-0.36206758
0.7319941,0.9237679,0.81683266
0.7319768,-0.38135493,-0.7109693
0.7318849,0.44034016,-0.6656698
0.73181933,-0.99088395,0.8942616
0.73197,-0.42643917,-0.032765985
0.7319502,0.108018756,0.35340023
0.73185325,0.57897544,-0.50314903
0.7319303,0.16943645,-0.23878479
0.7318399,0.925617,-0.08342445
0.73197573,-0.47309756,-0.14485168
0.7318832,0.51587105,-0.8473474
0.73195606,-0.18544543,-0.8616582
0.7319236,-0.18564057,0.15351081
0.7319681,-0.58656514,-0.94461215
0.7319291,-0.40027058,0.19504035
0.73196405,0.34120154,0.0020679235
0.7320213,-0.74347615,-0.48705065
0.73190707,-0.67832947,0.20859468
0.73195136,-0.3429414,-0.16747582
0.73196274,0.45152366,0.9481344
0.7319641,-0.55910337,-0.3768897
0.7318902,0.8789518,-0.2342335
0.73187673,-0.5676522,0.90378046
0.73193496,-0.05249214,0.842216
0.7319874,-0.6655369,-0.9054792
0.73195106,0.13796043,0.14375198
0.7318495,0.6851883,-0.64947367
0.7318453,-0.677652,0.46882153
0.7320094,0.8169875,0.67966306
0.7319385,0.030211091,-0.2177422
0.73194396,-0.03619814,-0.08888149
0.731968,-0.7613721,-0.4064579
0.7319716,-0.31462955,-0.68446004
0.73190457,-0.2612282,0.5327983
0.731965,0.3284086,0.82392263
0.73188275,-0.5866469,0.14272368
0.7319327,0.05761707,-0.5445683
0.7319842,0.6519102,0.84366393
0.73200226,0.74557185,0.73432505
0.73194206,0.69387543,0.19713926
0.731881,-0.5160334,0.8790448
0.7320034,-0.58220243,-0.47933543
0.7319584,-0.9194647,-0.39194202
0.7319283,-0.18984795,0.9754344
0.731824,0.8635111,-0.56059825
0.7319295,0.14375854,-0.05246353
0.73202735,0.98682654,0.760435
0.7319183,-0.25018942,0.075956225
0.7319656,0.5860522,0.3761829
0.7319099,-0.4090351,0.0288167
0.7319867,-0.7169993,-0.9209746
0.7319875,-0.53580487,-0.07722485
0.73196,0.2823298,0.033580184
0.73197585,0.3948301,0.35176206
0.7319882,-0.7889714,-0.9221164
0.7319343,-0.06431699,0.93769956
0.7319662,0.37618935,0.41957998
0.73202264,0.9493116,0.32634473
0.7319232,0.22896159,-0.024927735
0.73200524,0.9976268,0.59308994
0.7319514,0.0885613,0.10521424
0.7319545,0.15525472,0.621086
0.7319774,0.48532474,0.90103316
0.7320163,0.8955407,0.6922413
0.7319165,0.53788507,-0.2222768
0.73186386,-0.7570411,0.92879856
