fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-2.0225265,-0.41287917,-0.16130039,-0.12900454,-0.19174063,-0.68714094,-0.4024572,0.5377471,-0.41808793,0.33675036,0.37834394,0.7711319,-0.43700543,-0.62527347,0.25200093
-5.0438757,-0.16720985,0.5664009,0.1090204,0.05020262,0.37760013,-0.79738516,0.1570596,0.45119593,-0.3871272,-0.20691639,0.24415143,-0.30452,-0.18465854,0.3733446
-2.708091,0.8134407,0.31036144,0.24767801,0.6654314,-0.90569323,0.48933512,0.77275175,-0.61350656,-0.23703301,0.2930284,-0.42489922,-0.24411929,-0.48402968,-0.7100209
-5.2497253,-0.7202544,-0.34430534,0.17886446,-0.18143876,0.3341762,0.6026733,0.91616154,-0.16009302,-0.40423185,0.54343355,0.6045534,0.32225394,-0.06507611,-0.37720615
-2.2313108,-0.08006883,0.6863599,0.71206814,0.051081657,0.28680888,0.75467086,0.9936972,-0.583702,-0.69124687,-0.57694495,-0.09986703,-0.8941935,-0.8937981,0.16389489
-2.7523437,0.3845308,0.22016585,0.36049813,0.09267135,-0.017328154,-0.082233824,0.607925,-0.06816192,-0.21703026,0.3985034,-0.1683978,-0.4741428,0.5827712,0.4184548
-3.3848352,0.502656,0.7773378,-0.09180906,0.11710182,0.74393255,0.46893162,0.47321784,0.6814679,-0.50312436,-0.5341238,-0.5572847,-0.7430535,-0.3440354,0.20237072
-2.3249397,0.10310364,-0.1375106,0.36556238,-0.61464727,-0.790718,0.45466456,-0.022152893,0.5799704,-0.078005195,-0.784251,-0.5694317,-0.014890212,-0.6473154,-0.004881382
-2.5048177,0.45602837,0.06876044,0.47574988,-0.52818507,-0.9228097,-0.28180158,-0.4334038,0.7426917,0.92611945,0.3945851,-0.19140838,-0.6046208,0.68426234,0.1729779
-2.0168042,-0.59614575,-0.45126513,-0.36138105,-0.6401528,0.120847546,-0.46042866,-0.09316504,-0.27553397,0.20246309,-0.6278733,-0.19417532,-0.8707207,-0.8681214,-0.60337824
-3.3106756,0.5883138,0.09913655,0.21583325,0.58767736,-0.10580588,0.24377751,-0.4916315,-0.15554328,-0.39829928,0.63363737,0.9346199,0.45681366,0.24095714,0.87539625
-4.0061336,-0.57811093,-0.008517504,0.11081219,-0.30015308,0.47101912,0.26150513,0.31339726,0.24130021,0.26573327,0.34445167,-0.036242604,-0.7976729,-0.2282759,0.31172007
-10.002089,0.0040905327,0.21311867,-0.11596671,-0.72193015,-0.4006258,0.46240783,0.5949604,-0.5915373,0.40365043,-0.18945748,0.33282846,-0.9621544,0.49512124,0.40800822
-2.5367298,-0.19933149,-0.8620364,-0.15208809,0.79128534,0.8737334,0.8509146,-0.7660116,-0.72472644,0.2391262,-0.6171789,-0.008764988,-0.18076348,-0.75567174,-0.5605361
-1.9717717,-0.6664702,-0.5451002,0.58347666,-0.81876713,0.28790513,0.57872385,0.3764105,0.48935395,0.15328169,0.32949635,0.96455824,-0.71044695,-0.9479388,-0.5089876
-2.7459028,0.7868748,0.1212049,-0.05020002,0.71914893,-0.09956693,-0.20200561,-0.36163163,-0.93649125,0.4604449,-0.4464195,0.58475816,-0.4357703,-0.51359177,-0.512711
-2.6325686,-0.2897957,0.068764925,-0.22154352,-0.619492,-0.39365482,-0.02180779,-0.5874785,0.34354067,-0.41816866,0.19351107,-0.30454352,-0.42453712,0.5692228,-0.7391111
-2.644708,0.31893414,-0.10786794,-0.14412479,-0.6331034,-0.7667297,-0.12901413,0.12040926,-0.03638588,-0.036038294,0.14194411,-0.5322567,-0.3808721,0.1645211,0.42929196
-2.8259757,0.9799532,0.23327772,0.310113,0.8328433,0.020385195,-0.27980953,-0.08821881,0.13960196,0.68145645,-0.5135304,0.42020562,-0.04619391,-0.31406108,-0.017607382
-2.0868647,-0.6350047,-0.7403538,-0.79702985,0.2575949,-0.5348417,-0.0018567471,0.78290844,0.14387225,0.057862803,-0.1241343,0.83810914,-0.4979822,-0.6617943,0.08152282
-2.1631756,-0.43686602,-0.08102062,-0.49264202,0.2605681,-0.5568706,-0.3196508,0.14522214,0.0784014,-0.1804086,-0.5857037,-0.15470822,-0.11364045,-0.9093787,-0.91064936
-3.0111814,0.12801068,-0.07541364,-0.52281713,-0.59935445,0.80687904,0.5479818,-0.30398926,0.32633913,0.9509219,-0.009755686,-0.0154669285,0.95380014,-0.21060035,0.08169455
-2.8706794,0.22966798,0.28656903,-0.023011036,-0.76258224,-0.2479816,0.69857496,-0.9749138,0.42863178,-0.23181549,0.3335683,0.28242567,0.8611781,-0.5684875,0.517684
-2.929378,0.2577005,0.5426003,-0.05614797,0.9768145,0.96999586,-0.012113837,0.2441254,-0.28454876,0.13586408,-0.64074403,0.47944734,0.14704931,0.20093557,0.058818698
-2.6166184,0.17223284,0.11599299,-0.9210647,-0.2718767,-0.3963145,-0.034510255,0.04211688,-0.7733951,0.416957,-0.579174,-4.7777325E-4,0.27916312,-0.6851641,0.3626303
-5.427389,-0.1440323,-0.23813602,-0.4284967,0.22108316,-0.746876,-0.14001273,0.42303607,-0.3422137,-0.9282022,-0.6013227,-0.21814576,0.2790742,0.2442958,-0.42685875
-1.9554417,-0.7093793,0.4192956,-0.877466,-0.2718778,-0.277558,-0.07399397,-0.35703874,-0.30026305,0.12869719,0.3797376,0.57039773,-0.68406564,-0.8977218,-0.17718545
-2.8533509,0.2089897,0.8993612,0.065427594,-0.80512136,-0.9200901,0.5857412,-0.21676086,0.5163598,-0.32322234,-0.8128071,-0.12776053,-0.21232165,0.5453309,-0.15387471
-3.0350134,-0.18012607,0.83307695,-0.6087696,-0.12909634,0.9405731,0.1770261,-0.30232614,0.92681676,0.11069763,-0.25041935,0.34462652,0.07797074,0.047870755,0.056679353
-2.1067827,-0.059279967,0.07501838,-0.49998805,0.46686706,-0.87788975,0.8980193,0.15743259,0.9102907,0.02423282,0.44617596,0.71819264,-0.79065716,-0.47795194,0.19045514
-5.3023553,-0.108273074,0.26704553,-0.39385855,0.29500455,0.25093198,0.16396843,-0.11433139,0.8026304,-0.9703639,-0.017290926,0.38925195,-0.89978886,-0.33409098,0.8391386
-2.6934495,-0.93729407,-0.11113815,-0.040080428,-0.2863923,0.45952812,-0.35339037,0.42800903,0.11316468,0.0071270326,0.49066785,-0.9777021,-0.5719116,-0.11415124,0.5010582
-3.489931,-0.19191901,0.12269286,-0.41489315,-0.5549796,-0.38789207,0.15874708,-0.19306874,0.37830797,-0.62340295,-0.059823725,0.50188994,0.5545441,0.30441254,0.81049657
-2.089123,-0.5555517,0.057849232,0.81310105,-0.1722939,-0.4171738,0.7170269,0.5042573,-0.84983766,0.17369302,-0.9190039,0.41049543,-0.29034057,-0.97449386,-0.07116449
-2.3845587,0.08954847,0.62441385,-0.37524045,0.70747674,-0.19095822,-0.27418172,-0.08696435,-0.847263,0.71663326,0.017640436,0.08397774,0.048417125,-0.7952207,0.38893336
-2.2249825,0.46152684,0.4945931,0.24358761,-0.8465753,-0.30409554,-0.7674992,-0.041501995,0.43318298,0.30976704,-0.3366411,-0.7837766,0.029007236,-0.97461295,0.115507565
-3.1304145,-0.1403781,0.97246337,0.06643903,0.31572977,0.63335896,0.7030067,0.82321525,0.031948447,0.7978506,-0.69440275,-0.28131995,0.27517805,0.7036389,0.5764793
-2.9874506,-0.8478926,0.3177165,0.80988073,-0.1538924,0.65891534,-0.041866183,-0.2852236,0.5301871,0.5006867,-0.37918067,-0.08903456,-0.18853074,0.37523535,-0.806866
-3.5919547,-0.136269,0.7690817,0.6931418,-0.7599845,0.38207316,0.0042474535,-0.22170998,-0.5245562,0.16505268,-0.36661237,-0.25986016,0.843658,-0.54648036,-0.78213936
