fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-1.4754817,-0.6757394,-0.10293712,-0.27734566,0.5328724,-0.24830657,0.39500654,0.10979339,-0.09905989,0.33669734,0.15150267,0.65538543,-0.2790501
-1.6965988,-0.6960218,-0.36768496,0.03156976,0.94782805,-0.10435467,0.18852508,-0.59151554,-0.6785427,-0.29989588,0.20009471,0.3338145,-0.62783104
-0.95576143,0.32152966,-0.26654413,-0.46200526,0.17057629,-0.033845372,0.08666955,-0.053859472,-0.18813859,0.2916546,-0.018399276,-0.12550992,-0.1755005
-0.21213093,-0.3202607,-0.62700486,0.41681734,-0.8299053,-0.67486763,0.7365257,0.9502365,-0.7261242,0.47372392,-0.099063054,-0.1839803,0.14949083
-2.170254,-0.39698562,0.5375484,0.6261509,-0.16717018,0.28955683,0.23593576,0.120885536,0.11989117,-0.20827141,0.5905122,0.7287329,-0.12836131
-1.300312,0.40119898,-0.9439492,0.03950459,0.6660143,-0.5606803,0.3053721,-0.0028736591,0.78953505,0.52377087,0.7258272,0.5232728,0.18432932
-0.607649,0.8482809,-0.020543933,-0.7642469,0.36373246,0.08734606,0.8428313,0.48614168,0.027203726,0.92819685,-0.17447777,0.20003228,-0.032446597
-1.5888747,-0.4689576,-0.47600025,-0.8816371,0.36115214,-0.8754822,0.5469647,-0.04340057,-0.8161145,0.44923928,-0.1445045,0.814377,0.07662004
-1.7681537,-0.08172107,0.62427104,-0.052485954,-0.76256955,0.59120476,0.08136727,-0.04536724,-0.68533945,-0.68487334,-0.5515864,0.060722746,0.09896529
-5.176497,-0.35902122,0.25258747,0.27700818,0.48631725,-0.321479,-0.84458876,-0.274647,0.067594275,-0.49212953,0.14267835,-0.8264589,-0.29342714
-1.2513827,-0.75611824,-0.5537821,0.42147434,-0.8882209,0.78539693,0.24938522,0.16060099,0.6595794,0.07270962,-0.8396824,-0.59082997,0.7922669
-1.4687073,0.050080165,-0.9003655,0.8948025,-0.054446578,-0.053005934,0.28978574,0.12213786,0.31971762,-0.18000793,-0.027478354,-0.090422414,-0.45500115
-0.8842953,0.18158938,0.019245338,-0.63671476,-0.7208993,0.21906815,0.25099424,-0.020828314,0.90407777,0.8760942,0.0855069,0.54242456,0.86733365
-0.35051095,-0.25923932,0.9075407,-0.5236705,-0.54959565,-0.63794446,0.6814848,0.11624168,-0.21374434,0.7966028,-0.47446427,-0.46318653,0.92943376
-2.008209,-0.6094523,-0.27127945,0.12158609,0.2975738,0.046700895,-0.26616475,-0.57503164,-0.82213247,0.5148972,-0.19518636,0.42284557,-0.39495462
-1.9966066,-0.7319451,0.4307943,0.4698805,0.9155576,-0.34854874,-0.3593385,-0.9082025,0.13077247,-0.10501683,0.8288784,0.28233036,-0.3812577
-2.3296075,0.60279936,-0.38573608,-0.15901431,0.4041257,-0.15279537,-0.4817289,-0.117572464,0.13786033,-0.0847717,0.3311842,0.46003646,0.07045791
-1.5634798,0.5364178,0.16325414,0.8328481,0.42689174,0.63030326,-0.5430793,0.53737485,0.39512172,0.54753006,-0.8209156,-0.09769812,0.4816849
-1.6242555,-0.6581823,-0.48572162,0.3188125,-0.02124453,-0.60770774,0.18853387,0.08516017,-0.41866288,0.32749987,-0.81145525,-0.31232262,-0.2814128
-1.0177208,0.96671045,0.5145082,-0.15020484,0.37225494,-0.95907784,0.6605258,-0.32209983,-0.04401052,0.044913203,0.0014215746,-0.5968023,0.9415166
-0.30445018,-0.412022,-0.6272126,-0.41121733,-0.86295307,0.2459819,0.8607043,-0.032972306,-0.324138,0.90708095,-0.20364603,-0.020736558,0.95047355
-1.124105,-0.76408863,0.7589184,0.57990235,-0.38486415,-0.8404871,0.70786154,0.3941123,0.55037075,0.18979086,-0.016354539,0.9378101,0.70736355
-1.4464885,-0.13135323,0.2976075,0.059884936,0.38304412,0.17509642,-0.022996252,-0.022746112,0.80761266,0.098098196,0.558845,-0.5779247,0.57772464
-0.971378,0.7939258,0.8987437,-0.46061444,0.7828764,0.6151723,0.5432214,-0.8067907,0.27389762,0.55525434,0.8735542,-0.83987236,0.2158169
-3.0109632,0.4050738,0.73329085,-0.20335567,-0.2878193,-0.24096327,-0.8265366,0.39150304,-0.035383463,0.41083267,0.22221936,0.32243407,-0.4695845
-1.448131,-0.5084278,0.3246144,-0.41482225,0.46257913,-0.8064776,0.09047869,-0.17705661,-0.8539239,0.14587915,-0.3189574,-0.10764742,0.20007336
-1.154778,0.76859057,-0.28836438,0.030455729,0.41697514,-0.07902281,0.30539644,0.01969921,0.70092213,0.40302047,0.6995469,0.6392726,0.8665185
-0.8628056,-0.2585964,0.485248,-0.44135,-0.06392834,0.25843978,0.15711007,0.8580912,0.81603396,0.9381295,-0.5207131,-0.25967136,0.5688442
