neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.9999013,-0.0,0.5805666,0.0,0.60908896,0.0,0.52682537,0.0,0.2973173,0.0,0.50961095,0.0,0.49448672,0.0,0.52204025,0.0,0.5294877,0.0,0.4067413,0.0
0.99942565,-0.016974764,0.6213963,0.0,0.65149957,0.0,0.53656685,0.0,0.021332275,0.0,0.47113416,0.0,0.41070473,0.0,0.55273026,0.0,0.52920026,0.0,0.3174016,0.0
0.9954813,-0.033819295,0.64812547,0.0,0.6968187,0.0,0.5557554,0.0,-0.20367113,0.0,0.4100605,0.0,0.26948312,0.0,0.5862957,0.0,0.51861787,0.0,0.2412315,0.0
0.95259094,-0.0504045,0.66199183,0.0,0.73862374,0.0,0.58414346,0.0,-0.3663057,0.0,0.3346149,0.0,0.081656314,0.0,0.6114977,0.0,0.4926143,0.0,0.18485332,0.0
0.53022337,-0.06660351,0.63109505,0.0,0.7516979,0.0,0.6465067,0.0,-0.46272036,0.0,0.26064113,0.0,-0.12914684,0.0,0.6224437,0.0,0.44666436,0.0,0.15051207,0.0
-0.11942996,-0.08229281,0.5281601,0.0,0.72073966,0.0,0.73232657,0.0,-0.491688,0.0,0.20488492,0.0,-0.32801285,0.0,0.61722654,0.0,0.37880725,0.0,0.13510486,0.0
0.103782445,-0.097353294,0.45594153,0.0,0.70088583,0.0,0.77223855,0.0,-0.48964173,0.0,0.16345064,0.0,-0.48815104,0.0,0.5976229,0.0,0.292285,0.0,0.13225879,0.0
-0.1985003,-0.11167127,0.35166734,0.0,0.65130544,0.0,0.8095572,0.0,-0.4505529,0.0,0.14202441,0.0,-0.60579973,0.0,0.56449014,0.0,0.1919688,0.0,0.13603231,0.0
-0.15459906,-0.1251395,0.27156466,0.0,0.59630024,0.0,0.8282059,0.0,-0.38533208,0.0,0.13933024,0.0,-0.6859075,0.0,0.5189097,0.0,0.08366179,0.0,0.14214318,0.0
-0.3227793,-0.13765804,0.18511744,0.0,0.5147922,0.0,0.8417077,0.0,-0.28910643,0.0,0.15813278,0.0,-0.73587877,0.0,0.46131086,0.0,-0.027866054,0.0,0.148099,0.0
-0.35514247,-0.1491352,0.116992354,0.0,0.41954815,0.0,0.8455044,0.0,-0.16876818,0.0,0.19776672,0.0,-0.7615557,0.0,0.3929182,0.0,-0.13888285,0.0,0.15261193,0.0
-0.44428748,-0.15948823,0.05635971,0.0,0.30616206,0.0,0.84292674,0.0,-0.029374491,0.0,0.25714943,0.0,-0.7660826,0.0,0.31603497,0.0,-0.24642092,0.0,0.15492928,0.0
-0.49368614,-0.1686441,0.00863531,0.0,0.18419433,0.0,0.83250505,0.0,0.117296934,0.0,0.33192423,0.0,-0.7495899,0.0,0.23489541,0.0,-0.34735644,0.0,0.15419449,0.0
-0.5452354,-0.17654008,-0.02945836,0.0,0.059601065,0.0,0.814042,0.0,0.2597485,0.0,0.41561377,0.0,-0.70908904,0.0,0.1553631,0.0,-0.4380389,0.0,0.14894246,0.0
-0.5865968,-0.18312429,-0.05938695,0.0,-0.06007497,0.0,0.78638023,0.0,0.38862345,0.0,0.5007438,0.0,-0.6387519,0.0,0.08404193,0.0,-0.51458263,0.0,0.13674954,0.0
-0.62432766,-0.18835616,-0.08423735,0.0,-0.16976333,0.0,0.7484375,0.0,0.4989867,0.0,0.58081895,0.0,-0.5314776,0.0,0.02710536,0.0,-0.57357275,0.0,0.11414736,0.0
-0.6608683,-0.19220674,-0.1077439,0.0,-0.2666645,0.0,0.6992788,0.0,0.58989125,0.0,0.6515547,0.0,-0.3828956,0.0,-0.010633709,0.0,-0.612596,0.0,0.077061735,0.0
-0.6995774,-0.1946589,-0.13424553,0.0,-0.35001183,0.0,0.63848186,0.0,0.6630107,0.0,0.7110746,0.0,-0.19719334,0.0,-0.026448362,0.0,-0.6302809,0.0,0.022075653,0.0
-0.7422254,-0.19570754,-0.16805655,0.0,-0.42030522,0.0,0.56628096,0.0,0.7212156,0.0,0.7593534,0.0,0.010056991,0.0,-0.020227833,0.0,-0.625902,0.0,-0.051703013,0.0
-0.7875479,-0.19535957,-0.21245629,0.0,-0.478629,0.0,0.4833966,0.0,0.7675319,0.0,0.7974333,0.0,0.21709247,0.0,0.0055431826,0.0,-0.5988568,0.0,-0.14127326,0.0
-0.83124393,-0.19363381,-0.26868343,0.0,-0.5262631,0.0,0.39069003,0.0,0.80455244,0.0,0.82676804,0.0,0.40546513,0.0,0.046529368,0.0,-0.5485133,0.0,-0.24003237,0.0
-0.86808556,-0.1905608,-0.33554262,0.0,-0.56458074,0.0,0.28906566,0.0,0.8342464,0.0,0.84881717,0.0,0.5651264,0.0,0.09761706,0.0,-0.47484374,0.0,-0.33973297,0.0
-0.894354,-0.1861827,-0.40983903,0.0,-0.5950401,0.0,0.17982551,0.0,0.85803384,0.0,0.8648587,0.0,0.69335467,0.0,0.15384004,0.0,-0.3797379,0.0,-0.4329796,0.0
-0.908489,-0.18055253,-0.4872849,0.0,-0.619078,0.0,0.06513162,0.0,0.8769551,0.0,0.8759331,0.0,0.79170936,0.0,0.21098687,0.0,-0.26812547,0.0,-0.5149653,0.0
-0.9096097,-0.17373401,-0.5633639,0.0,-0.63785195,0.0,-0.051987074,0.0,0.8918037,0.0,0.88284135,0.0,0.8638425,0.0,0.2659053,0.0,-0.14772722,0.0,-0.58384335,0.0
-0.8950534,-0.16580093,-0.6339293,0.0,-0.6519027,0.0,-0.16829129,0.0,0.90317756,0.0,0.8861507,0.0,0.91435456,0.0,0.31655604,0.0,-0.027129183,0.0,-0.6400298,0.0
-0.8584502,-0.15683635,-0.69561285,0.0,-0.6608427,0.0,-0.28126854,0.0,0.9114717,0.0,0.8861881,0.0,0.9481017,0.0,0.36187923,0.0,0.08661796,0.0,-0.68515486,0.0
-0.7920829,-0.14693196,-0.7462999,0.0,-0.66333985,0.0,-0.3893832,0.0,0.91687334,0.0,0.8830306,0.0,0.969632,0.0,0.4015527,0.0,0.18933693,0.0,-0.7212117,0.0
-0.7006747,-0.13618727,-0.7859712,0.0,-0.65812385,0.0,-0.49053863,0.0,0.9194559,0.0,0.8765501,0.0,0.9827747,0.0,0.43572196,0.0,0.27961183,0.0,-0.750072,0.0
-0.61232686,-0.12470859,-0.817011,0.0,-0.6457929,0.0,-0.5806507,0.0,0.9193551,0.0,0.8665425,0.0,0.99047244,0.0,0.46476632,0.0,0.35789073,0.0,-0.77329654,0.0
-0.5467269,-0.112608366,-0.84223145,0.0,-0.6283002,0.0,-0.65667605,0.0,0.9167582,0.0,0.85278475,0.0,0.99482304,0.0,0.48913968,0.0,0.42555258,0.0,-0.7921087,0.0
-0.49524513,-0.100003816,-0.86317515,0.0,-0.606853,0.0,-0.7190424,0.0,0.9117351,0.0,0.8349717,0.0,0.9972159,0.0,0.50928265,0.0,0.48426935,0.0,-0.8074367,0.0
-0.4499436,-0.08701625,-0.88068086,0.0,-0.582009,0.0,-0.7696564,0.0,0.9041846,0.0,0.8126972,0.0,0.99850774,0.0,0.52558035,0.0,0.5356634,0.0,-0.81997204,0.0
-0.40882748,-0.07376972,-0.8953739,0.0,-0.5541948,0.0,-0.8105231,0.0,0.89384973,0.0,0.78547806,0.0,0.99919766,0.0,0.5383476,0.0,0.5811617,0.0,-0.8302247,0.0
-0.37031347,-0.06039002,-0.9077346,0.0,-0.52374697,0.0,-0.84347135,0.0,0.88033,0.0,0.7527882,0.0,0.9995646,0.0,0.547832,0.0,0.6219551,0.0,-0.8385684,0.0
-0.3332617,-0.047003742,-0.9181436,0.0,-0.4909478,0.0,-0.87005705,0.0,0.8630957,0.0,0.71409905,0.0,0.9997601,0.0,0.55422676,0.0,0.6590054,0.0,-0.8452752,0.0
-0.29678196,-0.033736825,-0.92690676,0.0,-0.45604056,0.0,-0.89155954,0.0,0.8415109,0.0,0.6689278,0.0,0.99986506,0.0,0.5576878,0.0,0.69306713,0.0,-0.8505413,0.0
-0.26022068,-0.02071384,-0.934273,0.0,-0.4192427,0.0,-0.9090094,0.0,0.81487775,0.0,0.61689055,0.0,0.999922,0.0,0.55835336,0.0,0.7247118,0.0,-0.8545056,0.0
-0.2231243,-0.008056551,-0.9404465,0.0,-0.38075793,0.0,-0.92322785,0.0,0.7825126,0.0,0.5577583,0.0,0.99995345,0.0,0.556361,0.0,0.7543486,0.0,-0.8572643,0.0
