neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.9999026,-0.0,0.47224504,0.0,0.4612864,0.0,0.5215934,0.0,0.5089361,0.0,0.46446094,0.0,0.45104975,0.0,0.56227565,0.0,0.36567947,0.0,0.46750298,0.0
0.99905515,-0.016974764,0.57614946,0.0,0.43808684,0.0,0.5908951,0.0,0.59682846,0.0,0.49036932,0.0,0.46387145,0.0,0.6338426,0.0,0.27540112,0.0,0.45293027,0.0
0.9906845,-0.033819295,0.65430516,0.0,0.41299203,0.0,0.6540423,0.0,0.68652195,0.0,0.5166932,0.0,0.47691217,0.0,0.69883806,0.0,0.16178757,0.0,0.44786215,0.0
0.91058457,-0.0504045,0.7094523,0.0,0.3860186,0.0,0.70885575,0.0,0.7684097,0.0,0.5432467,0.0,0.4905585,0.0,0.75638354,0.0,0.024720535,0.0,0.45167643,0.0
0.45023033,-0.06660351,0.7425808,0.0,0.35112333,0.0,0.74982864,0.0,0.83634776,0.0,0.5697952,0.0,0.5053694,0.0,0.80597913,0.0,-0.13222332,0.0,0.46333057,0.0
0.16401014,-0.08229281,0.7585433,0.0,0.31311277,0.0,0.7817472,0.0,0.88840634,0.0,0.5961599,0.0,0.5212657,0.0,0.84763575,0.0,-0.30034283,0.0,0.481434,0.0
0.2680177,-0.097353294,0.7618663,0.0,0.2810729,0.0,0.8107679,0.0,0.925824,0.0,0.62222695,0.0,0.53761303,0.0,0.8818234,0.0,-0.46625802,0.0,0.504326,0.0
0.16283621,-0.11167127,0.7518351,0.0,0.25126028,0.0,0.83472586,0.0,0.951451,0.0,0.647848,0.0,0.5541665,0.0,0.90933555,0.0,-0.61540323,0.0,0.530172,0.0
0.18562523,-0.1251395,0.72961754,0.0,0.22696535,0.0,0.8555862,0.0,0.9684113,0.0,0.6728922,0.0,0.5706738,0.0,0.93111384,0.0,-0.73716813,0.0,0.5572024,0.0
0.14134285,-0.13765804,0.6947438,0.0,0.2069667,0.0,0.8731453,0.0,0.97939235,0.0,0.6972244,0.0,0.58705556,0.0,0.94811594,0.0,-0.82812816,0.0,0.58394855,0.0
0.14900818,-0.1491352,0.6476688,0.0,0.19251695,0.0,0.88827556,0.0,0.98641694,0.0,0.720724,0.0,0.6032609,0.0,0.96123224,0.0,-0.8912654,0.0,0.6093795,0.0
