fitness,g0,g1
0.84826964,-0.34194863,-0.020354629
0.8482784,-0.020985126,-0.15399623
0.84827316,-0.23163664,0.042286277
0.848296,0.5815966,0.5701138
0.84827745,0.056416035,0.047335863
0.8483036,0.82902443,0.66524327
0.8482968,0.97178936,-0.9442761
0.84827983,0.50594914,-0.08673191
0.8482863,0.9266534,0.19857836
0.8482816,0.18294883,0.93563926
0.84829444,0.6530453,-0.69092
0.848305,-0.7777175,0.5614339
0.8482888,0.390867,0.4495746
0.84829944,0.6001128,-0.6033989
0.84828436,-0.23469281,-0.59861207
0.8482815,-0.1576227,0.9557954
0.84828925,0.54246986,-0.8366989
0.8482952,0.8578186,0.7279494
0.8482833,-0.40543127,-0.95433784
0.8482842,0.7505082,0.11900854
0.848292,-0.6388738,-0.9493743
0.8482926,0.8055279,0.3500123
0.8482796,-0.13980854,-0.104974985
0.8482816,-0.23469555,-0.91402566
0.84828,-0.11632526,0.26090038
0.84827936,0.2504146,-0.16922164
0.84829646,-0.5965334,0.6497196
0.8482819,-0.27248776,0.94557333
0.8482895,0.42009592,-0.4301548
0.8482825,-0.21164703,-0.46708405
0.8482891,-0.49674702,0.70281684
0.8482893,-0.32227707,-0.62382543
0.84828013,0.10358548,-0.8274667
0.8482783,-0.005597234,-0.36652517
0.848283,0.35775208,-0.91756666
0.84827363,0.28813076,0.057731867
0.8482902,0.56379676,-0.9107071
0.8482803,-0.11314654,-0.8509196
0.8482749,-0.2285161,-0.051731348
0.8482882,0.7123804,-0.15672076
0.8482798,-0.98768485,-0.307665
0.84828055,0.0788914,-0.90056705
0.8482825,-0.4134755,0.40027785
0.8482882,0.51756763,-0.9273621
0.84829605,0.529426,-0.63907766
0.84829533,0.5319506,0.44192648
0.8482803,-0.10292983,0.85728955
0.84829444,0.86245704,0.91114867
0.8482796,-0.1587615,0.77289045
0.84828067,-0.675189,-0.08980346
0.8482859,-0.41361225,0.76338303
0.8482759,-0.41402352,0.09624004
0.8482867,-0.6237701,-0.15966666
0.8483027,-0.64749324,-0.61058736
0.8482814,0.22521639,0.8798362
0.8482685,-0.62994623,-0.025353432
0.8482884,0.8902693,-0.2027322
0.848283,0.36910582,0.9611256
0.84827864,0.8706813,-0.07954168
0.8482867,0.6408558,-0.78691125
0.8482917,0.44918728,-0.5529133
0.848281,0.28842413,0.2504828
0.8482809,-0.19521701,-0.21188223
0.84827524,-0.62750626,0.06522763
0.84829676,-0.9420495,-0.922385
0.84827983,0.15673804,-0.7913748
0.8482798,-0.24847627,0.17027974
0.848295,0.45725667,0.5777061
0.84827316,-0.2744937,0.05158174
0.84827167,-0.28844523,-0.036923766
0.84828347,-0.38826466,-0.24863565
0.8482808,-0.19356394,-0.38191068
0.8482839,0.2543578,0.5803181
0.8482822,0.9405055,-0.13106275
0.84827834,0.25466847,-0.200261
0.8482829,0.845803,0.10751784
0.84829056,-0.45606625,0.6884966
0.84828264,-0.4455763,0.39370084
0.8482808,0.4054072,0.3871572
0.8482808,-0.43019783,0.34088445
0.84827715,-0.30318558,-0.12227762
0.84829414,0.7886698,0.9684944
0.8482633,-0.8328277,-0.0015444756
0.8482886,0.8185233,-0.22265196
0.8482908,0.71687627,-0.50321007
0.84829307,0.44676542,-0.5614321
0.84828067,0.21757388,-0.21067762
0.8482835,0.94151425,0.1839974
0.84828514,-0.9115813,0.3264165
0.84828687,0.60039973,-0.75416386
0.8482909,-0.78212345,0.24995065
0.84829044,0.5124965,-0.48452377
0.8482783,0.025334358,0.3862666
0.8482765,-0.14012909,-0.023709774
0.84829,0.47434068,0.5323858
0.84829473,-0.74095297,0.41238284
0.8482835,-0.3206147,0.4720782
0.8482912,0.62902427,0.40508854
0.84828687,-0.60929966,-0.8006158
0.84827894,-0.1286912,-0.2987429
