Generation,Max fitness,Min fitness,Avg fitness,Variance
1,-13.353482,-39.102005,-15.90639,954.04224
2,-13.353482,-30.295326,-15.680412,690.45905
3,-13.331815,-28.939922,-15.509865,544.1268
4,-13.331815,-30.82178,-15.713217,697.50165
5,-13.331815,-25.831337,-15.589524,563.24945
6,-13.331815,-30.608809,-15.590985,750.72314
7,-13.221065,-20.334736,-15.037719,146.66873
8,-13.221065,-43.51031,-15.548758,1099.7687
9,-13.221065,-24.83878,-15.573603,449.35
10,-13.221065,-40.986446,-15.578205,984.23755
11,-13.221065,-25.98481,-15.5322275,586.9519
12,-13.221065,-34.71417,-16.004728,1347.2362
13,-12.356359,-34.71417,-15.236441,689.2316
14,-12.356359,-34.71417,-15.301189,875.76587
15,-12.356359,-30.49769,-15.278855,648.3495
16,-12.356359,-41.107365,-16.014196,1601.6715
17,-12.356359,-41.107365,-15.715006,1458.5089
18,-12.356359,-37.787746,-15.630724,861.86414
19,-12.356359,-27.100191,-15.381765,463.9721
20,-12.356359,-31.863403,-15.36299,624.3397
21,-12.356359,-22.033499,-15.117427,261.84668
22,-12.356359,-25.675486,-15.276083,419.88226
23,-12.299261,-24.200342,-14.872419,259.34076
24,-12.299261,-41.68136,-15.504748,1207.0074
25,-12.299261,-38.135677,-15.776151,1488.0101
26,-12.299261,-36.38331,-15.328031,729.26526
27,-12.299261,-26.808792,-15.430415,498.64124
28,-12.299261,-29.452509,-15.201786,425.0305
29,-12.299261,-26.387844,-15.126296,374.3728
30,-12.299261,-28.973465,-15.491207,778.6233
31,-12.299261,-28.503508,-15.275149,465.6451
32,-12.299261,-30.493746,-15.529737,884.7207
33,-12.299261,-30.493746,-15.485701,637.4314
34,-12.299261,-56.326153,-15.887316,2466.2485
35,-12.299261,-56.326153,-15.633728,2234.4846
36,-12.299261,-56.326153,-15.810765,2301.1802
37,-12.299261,-30.476818,-15.500947,749.73334
38,-12.299261,-24.776722,-15.373767,536.3401
39,-12.299261,-24.776722,-15.15757,479.0418
40,-12.299261,-25.953682,-15.440277,525.07666
41,-12.299261,-32.84914,-15.451676,871.72394
42,-12.299261,-36.986683,-15.38292,860.9069
43,-12.299261,-23.60888,-15.0985775,399.2786
44,-12.299261,-47.698383,-15.386508,1428.1488
45,-12.299261,-44.520885,-15.524684,1805.3553
46,-12.299261,-22.037025,-14.843914,244.43451
47,-12.299261,-22.037025,-14.970969,294.3287
48,-12.299261,-30.440928,-15.022261,441.83807
49,-12.299261,-43.154076,-15.240012,1161.3591
50,-12.299261,-20.217016,-15.000857,302.129
51,-12.299261,-26.407219,-15.02672,430.1535
52,-12.299261,-28.645866,-15.148645,527.1948
53,-12.299261,-21.794771,-14.851566,303.1876
54,-12.299261,-27.30693,-15.103222,490.44382
55,-12.299261,-21.857918,-14.972141,276.426
56,-12.299261,-27.121178,-15.219595,646.73254
57,-12.299261,-26.8317,-15.214346,421.33926
58,-12.299261,-29.189558,-15.490671,681.3991
59,-12.299261,-24.51616,-15.535581,548.94293
