fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-1.5107787,0.07480474,-0.06417215,-0.06857422,-0.7268456,-0.50932807,0.70101285,0.6692243,0.54224896,-0.69544435,0.411215,-0.43990558,0.9103749
-8.975437,-0.024743997,-0.7888079,0.6057896,0.30251497,0.6340689,0.68508476,0.5398729,-0.3693996,0.700923,-0.8787771,-0.27534738,0.5529826
-2.6633697,0.1750346,0.9036446,-0.5216845,-0.095961936,0.7342703,0.5204531,0.19141495,0.27573407,-0.69343215,-0.24765684,-0.2013258,0.26430705
-4.9690814,-0.1389404,-4.732438E-4,-0.13487524,0.025104264,-0.19074458,-0.8311395,0.22348472,0.06714909,-0.44532752,0.42098087,0.07994255,-0.22489001
-1.1085865,0.05919945,-0.67925984,0.50907236,0.5614935,-0.53958386,0.26034033,-0.015849471,0.32089528,0.5273392,0.46553764,-0.7469718,0.59409434
-0.4524716,0.14507954,-0.6570714,-0.7015841,-0.5709228,-0.51280993,0.22542918,-0.05655622,-0.6224163,0.6934703,0.22958948,0.0074034,0.13558364
-2.2953434,0.9426972,0.10432624,-0.45214763,-0.9541278,-0.17428555,-0.354225,-0.47362804,-0.17284164,-0.02282576,-0.14237517,0.58748186,-0.055500403
-0.98181754,-0.52100074,-0.13194326,-0.18933779,0.064160466,0.16386689,0.8327979,-0.12587045,0.53220904,-0.19508575,-0.7428717,-0.25830793,0.94583666
-1.2935209,0.27821794,0.12957548,0.017041128,-0.33016267,0.22674529,0.22455817,-0.5050474,-0.030795803,0.010293245,0.4387104,-0.7597269,0.95477074
-2.0442,0.044405535,0.9411334,-0.48008254,-0.03495591,0.36111936,-0.35039726,-0.4816411,0.12850894,-0.063709974,-0.58583665,0.07928474,0.38703167
-0.2833725,-0.2589413,0.11873567,0.1186735,-0.7165578,0.84200615,0.2762127,-0.42948216,-0.6426128,0.49123478,-0.058127284,-0.41795036,0.14808886
-2.4677353,0.028716518,0.37109733,-0.6462561,-0.2606554,-0.13825162,-0.7271544,-0.013208574,-0.8606138,0.004134872,-0.31198657,0.20055443,0.23220754
-1.2349079,0.75141585,-0.055037186,0.11137716,-0.124239326,0.549491,0.46311402,0.29885644,0.7237301,0.036542773,-0.23789296,-0.12609947,0.71744204
-1.1900036,-0.052139077,-0.5698179,-0.7888159,-0.569937,0.40492725,0.65911126,0.70797753,-0.8118071,-0.09028426,0.20220089,0.13025106,0.34957767
