fitness,g0,g1
0.67059344,-0.13606155,-0.26360655
0.67074347,0.90532804,0.33475876
0.6706791,-0.9460993,-0.96766937
0.6705487,-0.1105113,0.7440779
0.67078954,0.6677388,0.57757354
0.67060935,0.47223723,0.9995158
0.6704081,0.49029076,-0.5816134
0.6706161,-0.36107135,-0.12143898
0.67063886,-0.73231447,-0.93882155
0.670863,-0.83526945,-0.71291006
0.67064476,-0.40709794,-0.2828076
0.6703965,0.5822134,-0.5545366
0.6706417,0.20539045,0.68000865
0.67058915,0.06300354,0.70743454
0.6704863,0.70475674,-0.16414106
0.6705666,0.21349788,-0.9881289
0.67067885,-0.321491,-0.6932452
0.6705836,-0.21535707,-0.032712102
0.6704479,-0.75613344,0.22642672
0.67066526,0.29577386,0.5691941
0.6707659,-0.9963685,-0.35092318
0.6704423,0.5725182,-0.44974887
0.67071456,0.4161229,0.5909438
0.670501,0.19876075,-0.63675547
0.6706669,0.5791733,0.20468068
0.67073905,0.8826716,0.79686713
0.6705735,0.42818785,-0.91345584
0.6704938,0.73679626,-0.77568483
0.67067474,0.3482659,0.7163974
0.6704475,0.47220874,-0.5153024
0.6705721,0.20038474,0.030525208
0.6706759,0.50672674,0.3972566
0.6706407,0.761647,0.12726104
0.67057204,-0.012810469,-0.091598034
0.67052656,-0.42041135,0.10542703
0.6704764,0.72579825,-0.12844348
0.67056805,0.24055171,-0.9644135
0.67083347,-0.94948137,-0.5401846
0.67056984,0.05211723,-0.9358908
0.670666,0.5695467,0.21141696
0.67031306,-0.8603972,0.65004814
0.67042166,0.84983623,-0.29197347
0.67056966,-0.04337907,0.93483007
0.6706029,-0.9903108,0.88583267
0.6706059,0.20970118,0.24475741
0.6705564,-0.77459157,-0.020544171
0.67053497,0.19697404,-0.27367604
0.6704826,-0.84798646,0.09866953
0.67060155,-0.43908262,-0.8856586
0.6704911,0.25801814,-0.56206596
0.67048067,0.4551654,-0.36712003
0.67067033,-0.9257299,-0.88125753
0.6705681,0.12538087,-0.97097945
0.67050445,0.35685515,-0.33522034
0.6705875,-0.095811605,-0.2605803
0.6706522,-0.83593845,-0.8901067
0.67061883,-0.3798282,-0.810313
0.670427,0.8474078,-0.26112247
0.6705167,0.4209323,-0.7734245
0.67056173,-0.043266296,0.46106946
0.6707592,-0.9897891,-0.31701696
0.6707062,-0.9406476,-0.18324292
0.67056996,0.29907227,-0.9242314
0.6707474,0.47326636,0.61640143
0.6707352,-0.5288491,-0.5636214
0.6705833,-0.085555196,-0.78733015
0.67065716,0.46196055,0.27428746
0.67037886,-0.941836,0.40528178
0.6705236,-0.14773393,0.6732497
0.6705718,0.014410377,0.9786681
0.6703496,-0.82448316,0.52036524
0.6706388,0.7173457,0.872442
0.6705028,0.63934386,-0.13204348
0.6705843,0.2288351,0.9846829
0.67080826,-0.73888135,-0.57174134
0.67092526,0.9560368,0.6080321
0.67053384,0.41757488,-0.7990782
0.67037565,0.7830558,-0.50139785
0.67052084,-0.20999038,0.48230612
0.67057806,0.5054083,-0.9373529
0.67088044,0.7897868,0.65906143
0.6707048,0.4813578,0.5405841
0.6706433,-0.33554137,-0.38428843
0.67066693,-0.6173351,-0.19854665
0.6704795,-0.39455545,0.46574664
0.67065567,0.48741412,0.20104885
0.6704231,-0.54073966,0.6869185
0.670633,-0.81061137,-0.100601315
0.67056173,-0.044637322,0.42501354
0.67056316,0.4641955,-0.8628068
0.670567,-0.33944416,0.9929364
0.6706323,-0.46916783,-0.15386057
0.6704957,-0.44164765,0.22469687
0.67052805,-0.3546034,0.13883793
0.6705346,-0.12760425,0.54141915
0.6706781,0.83076215,0.83687496
0.6705022,-0.7941086,0.091531515
0.670611,-0.33063173,-0.11533296
0.6706748,-0.81805956,-0.12936735
0.67050654,0.30881917,-0.3776554
