fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-1.3444505,0.31489208,0.49661812,-0.7426636,0.8243794,0.019821826,-0.49234048,-0.35286582,0.6958812,0.15116449,0.8160682,-0.56176585,-0.41830617,-0.85516423,0.9149669
-2.3609262,0.657536,-0.7183087,-0.05370665,-0.29997003,0.7328976,0.77908814,-0.73806524,0.1772494,0.715928,-0.056998037,-0.6296915,0.2668804,-0.5132402,0.30292264
-2.6990247,0.058484793,-0.6935181,-0.3280108,0.4855807,-0.3854517,0.96232283,-0.0020427462,0.40621218,-0.37806913,0.10277319,-0.20445728,-0.3206332,-0.15301746,-0.48718536
-2.5824485,0.10912736,0.05316329,0.45252323,-0.6258884,-0.24744634,-0.20914465,-0.70554835,0.11436026,0.40295166,0.4876455,-0.1405207,0.5231038,-0.65798104,0.35640073
-0.97850525,-0.41046974,-0.6142335,-0.8399052,-0.6321709,-0.8454953,0.84888726,-0.9580388,0.05727279,0.3102809,0.63153076,0.69697714,-0.38905647,-0.7950905,-0.34988242
-3.4425526,0.5965543,-0.7853455,0.011304502,-0.6412657,0.003645308,-0.4737998,-0.08161955,-0.43143892,-0.38708413,-0.17609012,0.31628805,-0.19255671,0.273167,-0.2784298
-2.575602,-0.39977136,-0.08943636,-0.15784726,0.05497462,0.9650853,-0.98783344,-0.46879348,0.18345667,-0.5808842,-0.16054738,-0.36011612,-0.73068476,-0.32508004,-0.20505427
-2.2003226,0.6088268,-0.6339065,0.24059224,-0.1425285,0.44741774,-0.5626419,-0.61675584,-0.371831,-0.83630717,-0.8115238,0.2137835,0.30127993,0.41431785,0.59144366
-3.406218,0.24362114,0.13302451,-0.25222182,-0.4889915,-0.7903886,0.95400643,-0.35632646,-0.38582996,-0.030628923,-0.12881438,-0.19302285,0.28508958,0.014819503,0.62812567
-1.3825344,-0.59884655,-0.18661289,0.013784289,0.39398578,-0.9254872,-0.9706241,0.4420086,-0.10806409,-0.13309671,0.40802428,0.58517706,-0.24332924,-0.61837244,0.13695383
-1.4915385,-0.495254,-0.19115594,-0.10547435,0.2099708,-0.52515066,-0.7814189,0.80831075,0.30645278,-0.090253584,-0.43249983,0.04397622,-0.21947344,-0.71293914,-0.060327988
-2.01616,0.08877949,-0.37989533,-0.8574064,-0.31833106,0.054906383,-0.5462315,-0.28674853,-0.18197268,-0.2098013,0.44269183,0.9378461,-0.028353818,-0.27984917,0.7556948
-1.583635,0.34858143,0.13604556,0.4476174,0.912352,0.36899203,0.44623592,0.06497482,-0.36721066,-0.30522254,0.41608548,-0.48770976,-0.8261231,0.7953447,-0.19101198
-1.1817926,-0.56858313,0.08774057,0.023962567,0.8786363,-0.7057262,-0.2096226,-0.9836197,0.09777024,0.64656764,-0.05560509,-0.028957725,-0.7150614,-0.7305826,-0.13320795
-1.6158814,-0.4368263,0.7834726,-0.5201072,0.57628393,-0.7563299,-0.35893762,0.051875472,0.46206284,-0.39410552,0.20822407,-0.28517982,-0.605329,-0.6368359,-0.747525
-1.6035485,-0.027346307,7.221699E-4,0.0046088626,0.8652825,-0.62878513,-0.23509142,-0.48449367,0.26876926,0.56282616,0.18330252,0.5833571,-0.37930483,-0.66017735,-0.03028455
-2.7427094,0.3246515,-0.107924305,0.07908344,-0.17918132,0.3870245,-0.39940697,0.19714251,0.63574326,0.22475146,-0.054979533,-0.112787314,0.6566953,-0.7107419,-0.39949405
-2.6965854,0.70633507,0.42783475,0.3859243,0.0620507,-0.10693109,0.9249675,0.40102565,-0.17513841,-0.026046872,-0.078853965,0.81652725,0.95465404,-0.12624274,0.59538656
