fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
0.7614589,0.6045289,-0.43021917,0.48542917,0.22962561,0.009517077,-0.83605903,-0.19721313,-0.12301157,-0.62394893
-0.33136094,0.24632262,0.73368967,-0.63061273,0.46803844,-0.94440824,0.21162009,-0.10837543,0.6097094,0.4346016
-0.20715353,-0.16360816,-0.6908234,0.19506718,0.22948568,-0.5560376,-0.88951784,-0.12562212,0.53674364,-0.534051
-0.5400702,-0.24795488,0.103193395,-0.6732873,0.7278067,0.12730144,-0.82246727,-0.7819533,0.114544876,0.17033786
-0.03797826,-0.89096236,0.6465676,0.31052038,0.119965896,0.53804564,0.39966446,0.18567589,-0.39030838,-0.34288236
0.8291109,-0.71507394,0.38501495,0.6284297,-0.30787578,0.060366154,-0.7274826,-0.09394825,-0.08375279,-0.97456414
-0.4776404,0.9027914,-0.12842093,0.3482622,0.8603247,0.7017026,-0.28919578,-0.40620983,-0.12516132,-0.9097837
-0.21560961,-0.54014677,-0.07182951,0.013450667,0.34037206,-0.44539928,-0.44976765,0.1677812,0.39669448,0.5251532
0.41309974,0.4388741,-0.85715526,0.5086133,-0.85391474,0.0860973,-0.28933832,-0.5810486,0.06483557,0.82338524
0.4483607,0.4132595,-0.0037714243,0.2722149,0.13039935,-0.039588448,0.8025997,0.18718411,-0.6406091,-0.3563302
0.8616333,0.5248629,-0.033766747,0.46196187,0.6887402,0.81901675,-0.07730742,-0.0047664642,-0.05241084,0.3279364
-0.1709893,-0.041213512,-0.32266808,0.85571164,0.7787739,0.42880738,0.2036258,0.07302701,0.30984506,0.40751833
-0.57452816,0.5985953,-0.43256032,0.23559827,0.46252826,0.20733853,-0.16133118,-0.67656744,-0.0669814,-0.6493803
-0.5854517,0.48387638,0.599161,-0.9246924,-0.043575365,0.2075338,0.62924904,0.087991215,0.67107147,-0.42615116
0.38724744,0.5324461,-0.8616236,0.8233972,0.15712981,0.21756324,0.6151179,0.22967184,-0.3972149,-0.5430921
0.06699228,-0.4930413,-0.6766392,0.083234325,-0.046144273,-0.17937833,-0.7815556,0.551102,-0.5715414,0.03290513
0.44563743,0.29588664,0.7020847,-0.6569609,0.04974974,-0.03314137,-0.3489301,0.3172748,-0.24793331,0.12799264
0.84322405,0.29623112,0.90344703,0.051022038,-0.06614775,0.030751899,-0.8912747,-0.0019473996,-0.032005783,-0.15250991
0.82852006,-0.42608464,0.7126865,-0.06222272,-0.646267,-0.47725594,-0.45870864,-0.055056307,0.018814946,-0.67190784
-0.035211716,-0.15881538,0.08502879,0.20158413,-0.80892575,0.036415517,-0.9622766,-0.76197106,-0.61444104,-0.14936948
0.6633919,0.19827186,0.5966172,-0.12797768,-0.94879663,-0.49213636,-0.21435283,0.45650545,-0.21735038,-0.18910101
0.45550337,0.07002285,-0.48285306,-0.575145,-0.44636104,0.07215885,0.11214471,0.004156172,-0.19503304,0.53009236
0.8441337,0.6294016,0.09081586,0.15333042,-0.09484267,0.06515968,0.5784012,-0.005849242,-0.04979327,0.008553244
-0.5702175,0.38361424,-0.12887359,0.3135767,0.017473806,0.268352,0.55609024,-0.36111873,-0.054812748,0.028221462
0.548582,-0.34696293,0.42454624,0.26104474,0.4248246,0.13564266,-0.66332847,-0.25650987,-0.12987839,-0.24226962
0.6057501,-0.48947477,0.108764485,0.5033358,-0.08461708,-0.025814978,-0.34170136,-0.31252772,-0.020748377,0.08540144
0.41734722,-0.7098673,-0.2710173,-0.18654864,-0.29814088,0.69351625,-0.1255844,0.3971064,-0.41377956,0.085366406
-1.2843333,-0.9578918,-0.091255404,-0.70753956,0.18154876,-0.26700896,0.3229807,-0.42081934,-0.7645815,0.21129432
-0.25737897,-0.25645247,-0.07916893,-0.004714826,-0.83517957,0.15948923,0.2100306,0.89513135,0.031208038,-0.12314118
0.8574555,0.7132802,-0.79301804,0.3216887,-0.71526426,0.2922921,-0.72043836,-0.11654214,-0.031260088,0.3119814
-0.2359835,-0.2241372,-0.41010308,-0.26440036,0.02826079,-0.6327063,-0.7611354,0.13042553,0.42569804,-0.60277337
0.4454581,0.83248514,-0.3009538,-0.25188118,0.23595512,-0.4988596,0.2924913,0.0075933933,-0.2649365,0.28225482
0.34605426,-0.0604704,-0.2667348,0.058360603,0.050523996,0.78725487,-0.76534563,0.19287632,-0.57260936,0.44044083
-0.16910905,0.36671215,-0.5905602,0.33680993,0.64101565,0.14392033,0.04328951,0.27789703,0.068621315,-0.1520078
-0.12371624,-0.7778464,-0.62497133,0.23162313,0.31762484,0.3170143,-0.77388334,-0.05170714,0.1499402,0.44108412
0.77821213,-0.5697819,-0.22077554,-0.8408032,-0.74106115,0.0686436,-0.2334815,0.020106347,-0.018629152,-0.48374638
-2.7367976,0.5659928,-0.7821502,0.7790621,0.1330158,0.33290696,-0.96275675,0.41191518,0.0356568,-0.68659246
0.33106712,0.74065876,0.17822273,0.17599475,0.14194882,-0.46753776,-0.6120198,0.38221565,-0.66011596,-0.060859323
0.3264029,0.3372914,0.50189865,-8.932424E-4,0.97381043,0.079586096,-0.4379154,0.050364815,-0.5661526,0.2401524
0.28618276,0.31525913,0.24788676,0.701753,0.72233266,0.4857334,0.28358203,0.565412,-0.9523707,0.25786892
0.8432228,-0.071436375,0.51097405,0.41843656,-0.4349257,0.8240982,-0.2624194,0.0074133053,-0.08973752,0.31114107
-0.40175903,0.24563146,0.032588027,-0.33051312,0.25112203,0.83624697,0.30898893,0.93066037,0.088562235,0.43246275
-0.25381914,0.82695544,0.8634413,0.1194782,0.5974961,-0.81344455,-0.23777187,-0.28959754,-0.99505,0.003949046
-0.25400043,-0.40943038,-0.0068119843,0.85926694,0.3329496,-0.83839893,0.17608191,0.42237175,0.7927813,-0.40387714
0.78585464,-0.22513948,-0.60636055,-0.41908836,-0.7761966,0.082150206,-0.41944987,0.027462045,-0.0068440353,0.8039443
-3.4022696,-0.75355923,0.27350274,-0.6636155,-0.054352816,-0.63025326,0.41135526,-0.50477916,0.4947299,-0.043382864
0.23246466,0.019789986,0.106502056,-0.08545188,-0.06496409,0.5842676,-0.6932806,-0.096483245,-0.20910224,0.4632995
0.861643,-0.22916415,-0.62985325,0.86480975,-0.6388284,-0.1975405,-0.378159,-0.2453333,-0.062214658,-0.02450025
0.5409995,0.26709008,0.2748187,0.3719728,-0.5346873,-0.4048925,-0.14203934,-0.10851704,-0.21313095,-0.13130918
-8.42446,0.70978934,-0.73828083,-0.661587,-0.38778973,0.12865658,-0.098278895,-0.48410812,0.14388879,0.8676705
-1.5129135,0.62683344,0.4303817,-0.45088947,0.25594777,-0.15692815,0.16379425,0.113080144,0.10902388,0.41129696
0.41919267,-0.018418679,0.26291242,-0.20841596,0.19452333,-0.38419038,0.4700568,0.021357492,-0.3543671,0.6104915
-0.21862479,0.37321955,0.32602432,-0.40919828,0.4904213,0.18112355,-0.9181474,0.17862418,0.27797124,-0.50177294
0.3117145,0.75470996,-0.19125068,-0.19881395,-0.5347137,-0.17146975,-0.22057855,-0.18725249,-0.27305543,-0.04610535
0.64873964,-0.076461196,-0.29004723,-0.14258578,-0.05965447,0.12517005,-0.2693407,0.15590243,-0.3027845,0.28920949
0.2090909,0.7705106,0.41124114,-0.236875,-0.73392653,0.71144927,-0.08247409,0.19798824,-0.90562296,0.7619471
0.81235594,0.2149206,0.27572402,-0.012346748,-0.45740947,-0.6015903,-0.43200016,-0.14101768,-0.026443377,-0.15387452
0.1612701,0.40682012,0.58982724,-0.21171868,-0.2186783,0.33610517,0.37553972,0.04896637,-0.78581506,-0.9055199
0.079051085,-0.7596658,-0.012755709,-0.53225935,0.8679354,0.2366664,-0.35529473,-0.19599049,-0.32848987,0.5854645
-0.12559777,-0.42576888,-0.7501318,-0.14958322,0.15881312,0.35774222,0.4189524,0.59083366,-0.5642357,0.8990718
