fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-0.71227103,0.32026467,-0.6766727,0.14713879,-0.034781646,-0.86623824,0.8315507,-0.19278324,0.70456666,0.513765,0.8616659,-0.8446916,0.9231192
-0.8568548,0.6136902,0.11488982,-0.4023157,-0.9684267,0.51717603,0.8302654,0.4507024,0.6205762,0.3338732,0.50666887,-0.08159581,0.6140683
-0.86686194,0.9302261,-0.06632394,0.6394616,0.07231152,-0.5686346,0.122762375,0.1029119,-0.5415493,0.06563904,-0.17226948,0.65775186,-0.07011737
-1.8904405,0.36461955,0.39481124,-0.5892349,-0.9900018,0.16753197,-0.6987374,0.49408484,0.2560729,0.8660691,0.17510153,0.08034593,-0.36397406
-0.32407492,-0.80703,0.5697912,-0.6277729,-0.7070644,-0.5688593,0.65650594,-0.1007096,-0.341092,0.5949937,-0.3880768,-0.16276252,0.067477465
-1.938532,-0.58139855,-0.29668996,-0.28801787,0.26861456,-0.5721071,0.10523787,0.67049307,-0.84299254,-0.44773206,0.681787,0.7928176,0.04683566
-4.4760113,-0.2339176,0.045275148,0.3654711,0.24254167,-0.2929607,0.46845686,-0.011448922,-0.077197075,-0.38728482,-0.88576925,-0.15451255,-0.5802955
-2.9176257,-0.1816692,-0.5254563,-0.3244292,-0.63289016,-0.32066536,-0.8984394,-0.16944666,-0.34142634,-0.6572965,0.68171597,0.541211,-0.34635806
-0.68835235,-0.8383891,0.028001903,-0.06654096,-0.93560857,-0.24691069,0.6212811,0.02879833,0.13412412,0.57657284,-0.57715833,-0.25229588,0.10849155
-1.8816704,0.53505594,-0.66076785,0.19856922,0.4894195,-0.66489774,0.048508883,0.03422094,-0.4223379,-0.27840078,-2.0526326E-4,-0.58320737,-0.6121555
-1.2039951,-0.22391984,-0.16049242,-0.12459129,0.01014754,-0.094208956,0.3601233,0.02789241,-0.75932014,0.20663106,-0.25258905,0.75496763,-0.3242213
-12.219814,0.011415898,0.12988925,-0.059672676,-0.29756597,-0.8191702,0.7257685,0.7307211,-0.35534215,0.48873782,0.677733,-0.15194824,-0.016583724
-1.6853256,-0.18287325,-0.3294078,-0.2553863,-0.13347085,0.20309438,0.05172998,0.39551672,-0.28037184,-0.19884416,-0.18120524,-0.07694726,0.38184994
-0.5007039,-0.2894632,0.26505542,-0.4503421,-0.29829943,0.117450714,0.97070366,0.6090778,-0.4602537,-0.53907305,-0.3779416,0.29238304,0.033803962
-1.2941597,0.3981501,-0.19644761,-0.38978916,0.009968519,-0.28538138,0.3378516,0.13340747,0.16841574,-0.064803146,0.30523375,-0.10022386,0.7451368
-0.9787079,0.6202376,-0.09989408,-0.4024355,-0.67592937,-0.015598869,0.14642625,0.83384967,0.80781126,0.75105345,-0.18371364,0.15942037,0.95182294
-2.2800922,-0.9386551,-0.19638036,0.34437495,-0.479987,-0.121446215,0.14437294,-0.9915918,0.35564172,-0.09137511,0.23192467,0.22322235,0.4206019
-1.4031447,0.37198383,0.038858984,-0.61674786,-0.68250746,-0.4928,-0.3155366,0.48578802,-0.71423066,0.16658877,0.47814608,-0.47247374,0.92561114
-0.32413793,-0.7492177,-0.026130376,-0.9314826,-0.22436276,-0.2808893,0.83662015,-0.5625344,0.31961387,0.2800425,-0.81312495,0.1315984,0.8358293
-2.3758337,0.19545335,0.3143591,0.049362306,-0.030869069,0.26271924,-0.49459386,0.8929667,0.65446824,0.22412047,-0.19844927,-0.4154774,0.5091407
-4.541138,0.73576,-0.89063925,0.0037819096,-0.90799576,0.24300888,-0.6494636,0.8387368,-0.081336565,-0.3877635,-0.34439644,0.25066164,-0.4660974
-3.7698617,0.1606862,-0.64098483,0.17049444,-0.38490707,0.38029546,-0.3293486,-0.7684692,0.22240278,-0.3879693,0.32277378,0.79382235,0.15421784
-1.8384483,-0.6055577,-0.02348466,-0.2888753,-0.3473848,-0.78505385,-0.16091281,-0.15586162,0.23514828,0.095391996,0.8810072,0.0774948,-0.14600088
-2.6805453,0.37966463,0.21565193,-0.22724284,0.8740663,-0.8452173,-0.72425383,-0.24845736,-0.28759244,0.26942924,-0.21949795,0.36396614,-0.5065558
-2.1429741,-0.06206747,-0.2125584,-0.31183156,-0.11087096,0.2457384,-0.44877693,0.9190999,-0.44314456,0.022810593,0.30027738,0.07452333,-0.6950983
-1.121077,-0.0017173338,0.9782459,-0.50527734,-0.14492318,-0.23401392,0.33315566,0.3033666,0.063664556,0.43026417,0.6961426,0.06302716,0.36975473
-0.4683992,0.11435993,-0.6097404,-0.013572216,0.2911084,0.0015508499,0.0061494987,-0.54944915,-0.90658337,0.28347084,-0.72467524,-0.664355,0.18061203
-1.69201,0.5021631,-0.5624108,0.01868764,-0.30943814,0.008687526,0.64892393,-0.16435567,0.097057685,-0.45136684,0.6128572,-0.12625223,0.03688097
-0.7542913,0.008245826,-0.5013352,-0.26901996,-0.40926525,0.5690824,0.7359643,0.80924886,-0.11971021,0.8335653,0.112397656,0.39423984,0.8097922
-1.1730375,-0.39081347,0.012407482,0.18528546,0.7607755,0.12948595,0.6849906,0.6901122,0.1700238,0.40102416,0.12967588,0.38784248,0.3613545
-1.2806631,-0.97252434,-0.045358162,0.45445505,-0.47314507,0.22928156,0.2535454,0.16956644,-0.41782096,0.20880641,-0.08829093,-0.32625157,0.5839274
-0.55661786,-0.98519367,-0.9104151,-0.10746102,-0.7968565,0.6039781,0.7180355,-0.77194154,-0.81438136,0.31648743,-0.5165827,0.27543902,0.29828972
-1.4293718,0.6600469,0.13024579,0.43285477,-0.1323968,-0.046414748,0.8341452,0.11612606,-0.6681331,0.18437463,0.6958953,0.09868788,-0.34295347
-1.4951134,0.21169502,0.534216,-0.41693914,0.078835964,0.2742095,-0.22953337,-0.018436313,-0.5430112,0.14068662,0.7137928,0.8870396,0.6234327
-0.46323487,-0.89966506,0.61181384,-0.3336088,0.27191696,0.04637145,0.66367626,-0.45068848,-0.35926208,0.7901441,-0.87641084,0.24935621,0.75729614
-5.864504,-0.7539485,0.75264317,-0.18151711,0.5795093,0.26637074,0.6710586,0.64044166,-0.044754505,0.94436747,-0.7363888,-0.09172323,0.50815773
-1.8412409,-0.29819953,0.57942975,-0.29503053,0.02661672,-0.10756047,0.30025506,-0.5460121,-0.6328168,-0.14010799,-0.72096896,-0.21576525,-0.4881552
-1.2932718,0.68988734,-0.47281876,0.3174393,0.35172084,0.70831174,0.015801577,0.30861425,-0.6133467,0.8162247,-0.08795905,0.63512325,0.14256662
-2.1007318,-0.309764,0.024239425,-0.42900044,0.1338917,-0.24764302,-0.31002614,-0.65144956,-0.27703765,-0.24648213,0.081051804,-0.49298337,-0.54007626
-1.0247848,0.2446208,-0.51680815,0.72532094,0.75138223,0.5842178,-0.35624588,-0.23935518,0.13684765,0.38297877,0.42076346,0.093190834,-0.13143596
-0.26047587,-0.07414138,0.177703,-0.567763,-0.70488316,0.708748,0.81562203,0.5039452,-0.84357864,0.4482712,0.0800465,0.024595609,-0.47779438
-16.350948,-0.092963636,-0.43107042,-0.94246566,0.21136107,0.8847299,-0.044598937,-0.8726189,0.16283096,-0.30732322,0.7981913,0.3563181,-0.59156173
-1.6616921,-0.1060158,0.5653989,0.007738662,-0.031125566,0.30837703,0.6608696,0.45713004,-0.36394882,0.15332477,0.7112496,0.101859085,-0.70302373
-1.0953326,-0.56394476,0.4456714,-0.25593778,-0.049045637,0.06515104,0.36030063,-0.37135348,-0.56271595,0.45310894,0.30874965,-0.11715011,0.3776823
-1.2083087,0.5155473,-0.1874224,0.083697185,-0.06565737,-0.32312343,0.5498621,-0.39517573,0.9647424,0.46653977,-0.037536923,-0.3951729,-0.26528
-1.3199829,0.01946213,-0.72332406,-0.85210764,0.42898616,0.079546444,0.29876575,0.25740692,-0.50931495,0.060858846,0.60658157,0.023792645,0.35556483
-2.8725088,-0.38285947,-0.31347364,-0.6767712,-0.29249462,-0.27070618,-0.605848,-0.68767804,0.20833671,0.0012453794,0.10144711,0.033866182,-0.21974307
-1.3001927,0.4099812,-0.9978473,0.56502706,0.5427913,0.14689782,0.7738105,-0.65720594,-0.46262076,-0.36839893,-0.28456968,-0.26694736,0.8490507
-2.066783,0.048278637,0.3194336,0.13891637,-0.41334212,-0.44657955,0.8417611,-0.91316766,-0.50242704,-0.6650479,0.88048893,0.22385666,-0.31425098
-0.36210376,-0.7247459,0.17406648,0.17159854,-0.79783446,-0.2609291,0.7890872,-0.6992539,0.0857351,0.68612295,0.09488542,0.38185495,-0.24507757
-2.7420852,-0.013255112,0.48852763,0.9657057,0.75378877,0.05400683,-0.5745946,-0.15808445,0.49345106,-0.32105634,-0.16495213,-0.36730415,0.20742694
-9.083475,0.4276048,0.8442523,-0.34474754,-0.74627626,0.25075826,-0.61668867,0.31022754,0.22614872,0.75592244,0.03988661,-0.67528594,0.30855823
-1.7492138,0.56304514,-0.094731264,-0.015176508,0.12601717,0.16469288,0.4465096,-0.68681574,-0.37972224,-0.03070512,-0.31183714,-0.0955426,-0.2582205
-1.3901783,0.28120607,0.35990173,0.7264657,0.18831912,0.0115196705,0.21334207,0.5888157,0.46935245,0.12216985,-0.52572775,-0.67665476,0.5559109
