fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-0.32479241,0.9711521,0.21282579,-0.90339124,-0.56497794,0.7137674,0.9200464,0.10666578,-0.05677296,0.9552727,0.44313097,0.06009859,0.16513422
-1.1068648,0.6587688,-0.18182132,0.10180099,0.1495308,-0.46963704,0.25539535,-0.77245605,0.47287557,0.44025764,0.05121163,0.5678339,0.91016906
-0.9808663,0.33278203,-0.6295992,-0.8964173,0.3250714,-0.25888553,0.91117644,0.3204335,0.15916286,0.2853067,0.36599052,0.49368206,-0.03948171
-2.400137,0.38982004,0.83672315,0.3788302,-0.39204192,-0.16486745,-0.5608412,-0.8419698,0.051290914,0.075681955,-0.11676251,0.53567165,-0.25444853
-1.37131,-0.030029511,-0.6051754,-0.05544747,-0.5203852,-0.98927426,0.31347734,-0.044317324,0.55233246,0.14081836,0.46472535,-0.16236915,0.15023892
-1.661194,0.7975343,-0.41473696,0.64475197,-0.36516178,-0.19692095,-0.17690462,0.41585606,0.8374566,0.10897101,0.14575659,0.03757768,0.26586607
-1.2988038,-0.08839357,0.36629152,-0.30496627,0.5349407,-0.6660214,-0.053884957,0.43853575,-0.053940654,0.16225205,-0.3118247,-0.17192018,0.8029549
-1.8392311,-0.39114153,-0.37076402,-0.45525274,-0.5285712,0.45800436,0.7720698,-0.08883822,0.500807,-0.18549538,-0.38945177,0.2547495,-0.9504359
-1.0312724,-0.3550686,-0.34716982,0.4261032,-0.07520831,0.978911,0.55273813,-0.20079827,-0.7109693,0.48888838,0.22128952,-0.6688121,0.45612034
-0.4637221,0.7282912,-0.31697574,-0.5525956,-0.19983223,0.29148942,0.5887662,-0.35890722,-0.01000011,0.9971761,-0.1340959,-0.03146422,0.5162217
-2.1178448,-0.16689813,0.72226256,0.8778644,0.026931034,-0.47339213,-0.111853026,-0.034470554,-0.14993167,0.45822605,-0.5558038,-0.04554301,-0.638157
-1.1366521,-0.46681526,-0.3554082,0.010289344,0.21140036,0.18641016,0.7582139,0.3257298,0.009328503,0.7907766,1.67539E-4,0.06434143,-0.3958904
