neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.99990344,-0.0,0.45152047,0.0,0.38875535,0.0,0.41417286,0.0,0.5174802,0.0,0.36804408,0.0,0.35356796,0.0,0.4803244,0.0,0.40723413,0.0,0.39235774,0.0
0.9998436,-0.095479704,0.4069952,0.0,0.24704567,0.0,0.35676676,0.0,0.603026,0.0,0.28612903,0.0,0.24442759,0.0,0.5095255,0.0,0.3021253,0.0,0.3229553,0.0
0.9995889,-0.095479704,0.3688894,0.0,0.11668043,0.0,0.31597978,0.0,0.67483276,0.0,0.22221485,0.0,0.12403476,0.0,0.5433629,0.0,0.22081631,0.0,0.26339644,0.0
0.9984046,-0.095479704,0.33688203,0.0,0.0034441142,0.0,0.29043597,0.0,0.7349095,0.0,0.17596024,0.0,-0.006188239,0.0,0.58206207,0.0,0.1606882,0.0,0.21215351,0.0
0.99161345,-0.095479704,0.3105675,0.0,-0.090955496,0.0,0.2775777,0.0,0.7851168,0.0,0.14516251,0.0,-0.14321399,0.0,0.6251556,0.0,0.116896845,0.0,0.16753985,0.0
0.94550765,-0.095479704,0.28988323,0.0,-0.16411565,0.0,0.27367598,0.0,0.8270129,0.0,0.12638919,0.0,-0.28211504,0.0,0.67135125,0.0,0.084817566,0.0,0.12810333,0.0
0.6565865,-0.095479704,0.27678725,0.0,-0.1950998,0.0,0.2694309,0.0,0.86197335,0.0,0.11197132,0.0,-0.41588444,0.0,0.7184798,0.0,0.061762135,0.0,0.09258025,0.0
-0.0050780484,-0.095479704,0.27468413,0.0,-0.15362972,0.0,0.25052083,0.0,0.8911134,0.0,0.08852577,0.0,-0.53654367,0.0,0.763769,0.0,0.048197355,0.0,0.059555113,0.0
-0.1933797,-0.095479704,0.27921358,0.0,-0.098335564,0.0,0.2234301,0.0,0.9148407,0.0,0.053840905,0.0,-0.6394829,0.0,0.8049894,0.0,0.04488366,0.0,0.027498847,0.0
-0.24127232,-0.095479704,0.28908765,0.0,-0.04578925,0.0,0.19075975,0.0,0.93370086,0.0,0.008898817,0.0,-0.7233397,0.0,0.84085184,0.0,0.05216646,0.0,-0.005123973,0.0
-0.27191058,-0.095479704,0.30429038,0.0,0.0025179817,0.0,0.1531743,0.0,0.94841444,0.0,-0.044917088,0.0,-0.7891958,0.0,0.8709628,0.0,0.06997607,0.0,-0.03976613,0.0
-0.28562465,-0.095479704,0.32494718,0.0,0.04551004,0.0,0.11148341,0.0,0.95973915,0.0,-0.105836555,0.0,-0.8395606,0.0,0.89558864,0.0,0.09780579,0.0,-0.077710256,0.0
-0.283966,-0.095479704,0.3512849,0.0,0.0826037,0.0,0.06656326,0.0,0.96837914,0.0,-0.17179246,0.0,-0.8774213,0.0,0.9153712,0.0,0.13469361,0.0,-0.119974464,0.0
-0.26911914,-0.095479704,0.3835517,0.0,0.11366801,0.0,0.019281754,0.0,0.9749397,0.0,-0.24057247,0.0,-0.90561855,0.0,0.9310934,0.0,0.1792406,0.0,-0.167213,0.0
-0.24391727,-0.095479704,0.42189905,0.0,0.13896707,0.0,-0.029571418,0.0,0.9799141,0.0,-0.3100097,0.0,-0.9265544,0.0,0.94352776,0.0,0.22969283,0.0,-0.21962556,0.0
-0.21166997,-0.095479704,0.46622953,0.0,0.15908687,0.0,-0.07933279,0.0,0.9836903,0.0,-0.37817085,0.0,-0.9421229,0.0,0.9533588,0.0,0.28409073,0.0,-0.27689812,0.0
-0.17576067,-0.095479704,0.5160291,0.0,0.17483696,0.0,-0.12947683,0.0,0.98656553,0.0,-0.44349664,0.0,-0.95375556,0.0,0.9611557,0.0,0.34045842,0.0,-0.3381984,0.0
