neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
0.99990344,0.0,0.45152047,0.0,0.38875535,0.0,0.41417286,0.0,0.5174802,0.0,0.36804408,0.0,0.35356796,0.0,0.4803244,0.0,0.40723413,0.0,0.39235774,0.0
0.99984616,0.039989334,0.40699518,0.0,0.24704541,0.0,0.35676685,0.0,0.603026,0.0,0.28612906,0.0,0.24442756,0.0,0.5095255,0.0,0.3021253,0.0,0.3229553,0.0
0.99960434,0.07991469,0.3688892,0.0,0.116678596,0.0,0.3159803,0.0,0.67483276,0.0,0.22221519,0.0,0.12403466,0.0,0.543363,0.0,0.22081624,0.0,0.26339644,0.0
0.99850446,0.119712204,0.33688092,0.0,0.0034320592,0.0,0.29043937,0.0,0.73490936,0.0,0.17596282,0.0,-0.0061888276,0.0,0.5820623,0.0,0.16068761,0.0,0.2121536,0.0
0.9923751,0.15931821,0.3105593,0.0,-0.09104488,0.0,0.27760288,0.0,0.7851158,0.0,0.14518166,0.0,-0.14321819,0.0,0.62515694,0.0,0.116892286,0.0,0.16754058,0.0
0.9519829,0.19866931,0.28981397,0.0,-0.16485122,0.0,0.27388433,0.0,0.8270061,0.0,0.12654538,0.0,-0.28214738,0.0,0.6713607,0.0,0.08478043,0.0,0.1281095,0.0
0.69899344,0.23770262,0.2763143,0.0,-0.19999383,0.0,0.27084786,0.0,0.8619368,0.0,0.11304099,0.0,-0.41608796,0.0,0.7185372,0.0,0.0615022,0.0,0.09262469,0.0
0.05284523,0.27635565,0.2736389,0.0,-0.16375394,0.0,0.25392973,0.0,0.8910466,0.0,0.09147816,0.0,-0.5370895,0.0,0.76393527,0.0,0.047350504,0.0,0.05972367,0.0
-0.17077145,0.31456655,0.27789408,0.0,-0.1093406,0.0,0.2282821,0.0,0.9147826,0.0,0.058812637,0.0,-0.64038837,0.0,0.80529666,0.0,0.0431239,0.0,0.02792263,0.0
-0.21708056,0.3522742,0.2874422,0.0,-0.057658352,0.0,0.1971368,0.0,0.93367255,0.0,0.0160066,0.0,-0.7245585,0.0,0.84130454,0.0,0.04920489,0.0,-0.0042761452,0.0
-0.24700184,0.38941833,0.30225548,0.0,-0.0101118665,0.0,0.16112576,0.0,0.9484245,0.0,-0.03561473,0.0,-0.79064566,0.0,0.8715454,0.0,0.06556993,0.0,-0.03829758,0.0
-0.26015288,0.42593947,0.32243967,0.0,0.03221135,0.0,0.12103387,0.0,0.95978785,0.0,-0.09435876,0.0,-0.8411522,0.0,0.89627445,0.0,0.09177395,0.0,-0.07541023,0.0
-0.25803462,0.46177918,0.34820464,0.0,0.06870561,0.0,0.077712014,0.0,0.96846217,0.0,-0.15824686,0.0,-0.87907636,0.0,0.91613036,0.0,0.12693556,0.0,-0.116637275,0.0
-0.24277808,0.4968801,0.37979025,0.0,0.099212736,0.0,0.03200496,0.0,0.9750511,0.0,-0.22515355,0.0,-0.90727824,0.0,0.9318977,0.0,0.16975258,0.0,-0.16266243,0.0
