Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.5150984,0.4519019,0.4765252,0.02844709
2,0.5150984,0.23644514,0.3219324,0.473429
3,0.5150984,0.25787434,0.3400359,0.12408318
4,0.42567742,0.31716406,0.3723946,0.029109092
5,0.42567742,0.26188207,0.3045806,0.15766208
6,0.419796,0.26799574,0.35496143,0.05085701
7,0.39626816,0.28932804,0.34323934,0.048602555
8,0.4499777,0.29269361,0.37572244,0.08316797
9,0.43391937,0.29242694,0.3277934,0.1209403
10,0.41992396,0.29906794,0.3459275,0.054354817
11,0.44250962,0.3050413,0.346836,0.08080487
12,0.4285223,0.30877668,0.37101474,0.047335744
13,0.42851564,0.21148312,0.28951085,0.20559704
14,0.4064109,0.21461053,0.32733962,0.09945995
15,0.4601124,0.29539603,0.34513485,0.14238909
16,0.5183119,0.3020854,0.43376258,0.17776799
17,0.44410136,0.29490998,0.3501503,0.1595025
18,0.48867878,0.30448297,0.3850094,0.12215821
19,0.46300274,0.30665225,0.36657357,0.08988195
20,0.43747547,0.320986,0.3602743,0.075345725
21,0.47798392,0.3288651,0.38406205,0.10226901
22,0.45272738,0.2945428,0.35847542,0.115127936
23,0.44492745,0.30733567,0.38944352,0.113140866
24,0.4686491,0.3168902,0.3936351,0.070532024
25,0.4373586,0.23812565,0.31072676,0.18026827
26,0.45609802,0.2748352,0.31643766,0.19026725
27,0.4855945,0.2892724,0.3997056,0.19569616
28,0.4340347,0.28280318,0.3283574,0.17863068
29,0.48444152,0.27904484,0.33415878,0.19096541
30,0.49829558,0.2910256,0.37802896,0.14983954
31,0.49829558,0.30719316,0.41648182,0.1141725
32,0.52416986,0.3508805,0.39392257,0.18498632
33,0.4957401,0.31750712,0.37860262,0.15246506
34,0.48526943,0.28429416,0.33026394,0.2010941
35,0.47664058,0.28933018,0.37702465,0.13115895
36,0.4450306,0.29206288,0.32881093,0.14466739
37,0.52640224,0.29473147,0.4067024,0.22154161
38,0.55019766,0.3077851,0.40451366,0.18636715
39,0.55019766,0.3077851,0.38341373,0.13351259
40,0.46161655,0.3140573,0.36997458,0.0878371
