fitness,g0,g1
0.5621611,-0.5114851,0.6880504
0.5620954,-0.25923395,-0.5246229
0.56201476,0.98758686,0.3940302
0.56217366,0.8008678,-0.18051982
0.56213593,-0.2269988,0.23379672
0.5621278,-0.47892857,0.91580546
0.56214166,-0.3952589,0.66164076
0.562124,-0.35310245,0.043505788
0.56204945,-0.55388105,-0.78554654
0.56214964,0.37002492,-0.23299909
0.56209624,-0.18142593,-0.34661162
0.56219023,-0.95363116,0.67529714
0.5621341,-0.8669671,0.55083704
0.5621007,0.39072204,0.066618204
0.56199974,0.99783087,0.32271647
0.5620325,-0.85204124,-0.4216509
0.56205726,-0.4968028,-0.2939309
0.56218344,-0.7591995,0.762293
0.5621586,-0.5176972,0.68197536
0.5621462,0.39414465,-0.39476085
0.5620446,0.74886966,0.84377897
0.56212515,-0.76404405,0.99484503
0.5621737,-0.68865657,0.21062458
0.56212133,-0.12528014,0.13082981
0.5621491,0.5636283,-0.5136924
0.5621618,0.9534584,-0.11851919
0.5621662,-0.547616,0.7634369
0.5621194,0.1803093,-0.91452754
0.5621709,0.62088645,-0.3270899
0.5621645,-0.6643332,0.79899716
0.5621203,-0.4705509,-0.021299243
0.5621572,0.75588524,-0.51179004
0.5620723,-0.4475913,-0.38204086
0.56209296,0.29354537,0.16698408
0.5621177,0.0516721,-0.8135761
0.56213164,-0.24571729,0.47998023
0.56214064,0.42682636,-0.13085198
0.5621335,-0.18982112,0.73102796
0.5620482,-0.85818887,-0.18346417
0.5621213,0.94849896,0.021205664
0.5620891,0.21734405,0.26464856
0.5620796,-0.6402916,-0.9024824
0.5620618,-0.9956255,-0.57945156
0.5621234,-0.1221683,0.82406926
0.56215036,0.4662882,-0.48021972
0.56214225,0.49665332,-0.5222658
0.56211406,-0.03694892,0.96382856
0.56210715,-0.07457042,-0.8268758
0.56212777,-0.19317389,0.15430045
0.5621547,0.41585386,-0.27943885
0.5621457,0.42096913,-0.4576969
0.5621351,0.5030843,-0.8831401
0.56212085,-0.0869118,0.81063354
0.56217545,0.66083467,-0.3310747
0.562187,-0.9378345,0.18878114
0.5620139,0.8705263,0.7501601
0.56207323,0.71974087,0.90074265
0.5620149,-0.89549565,-0.8103132
0.56217265,0.6251589,-0.25435042
0.5621416,-0.27668512,0.2943809
0.56204593,0.6348777,0.811208
0.5620473,0.78704584,0.5037174
0.5620533,-0.6341597,-0.6800486
0.5621729,-0.7192708,0.6774292
0.5621352,-0.7470907,0.6083052
0.56208354,-0.74619293,-0.98402154
0.56200075,-0.979637,-0.7615359
0.562118,-0.12634099,0.61384034
0.5621685,0.5674546,-0.75691724
0.5620862,0.39319217,0.6455991
0.5621606,-0.73196614,0.5027772
0.5621937,-0.9675052,0.18485677
0.5620355,0.68423116,0.25644064
0.56218547,0.7745509,-0.34404552
0.56202984,0.694204,0.7443706
0.5621367,-0.9249811,0.9185059
0.5621112,0.033946037,-0.015791535
0.5620959,0.48607075,0.9847436
0.5620907,0.2531588,0.67969286
0.5621781,-0.805704,0.36967802
0.5621046,0.085185766,0.26222336
0.5621259,0.47266626,-0.92593217
0.5620809,-0.768991,-0.9347608
0.56211764,0.046563506,-0.79979527
0.562161,0.55730796,-0.36859167
0.5621446,0.37387037,-0.7994913
0.56213546,-0.29141867,0.15262997
0.56201714,0.83912253,0.7589371
0.5620786,-0.8666688,-0.95715
0.5621894,0.86172485,-0.69479394
0.5620682,-0.47569096,-0.35631204
0.5621642,0.9182284,-0.83817625
0.5621205,-0.3271743,0.06287718
0.56206226,0.4786712,0.32393658
0.56209445,-0.26287758,-0.85448277
0.562101,-0.14301908,-0.12801147
0.56217974,0.9248047,-0.42186105
0.56212515,0.9754405,-0.9828086
0.56214094,0.5893394,-0.87441874
0.56210864,0.043215632,0.77980924
