fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-4.2240157,-0.3682345,-0.26708972,-0.50821567,0.107377656,0.5543857,-0.49251923,-0.0151554085,0.45580524,0.18043633,0.34777787,-0.50271344,0.60255283,-0.14881381,-0.36647874
-2.870251,-0.5136129,-0.55627406,-0.43769646,0.041546714,-0.9404931,-0.44646636,0.54918396,-0.82525885,-0.017047644,0.30177772,0.12998489,0.18518631,0.19295762,-0.043049596
-2.923007,0.19953664,-0.70356834,-0.36821058,0.0049284697,0.5491101,-0.28925347,0.71487147,0.88395345,0.9051933,-0.3252309,0.10500024,0.79221094,-0.028652906,-0.51765364
-3.639285,0.64752525,0.012434874,0.76992106,0.30327174,-0.63962245,-0.24156484,-0.00499022,0.13026984,0.85178304,0.20081842,-0.57282686,0.15067925,0.92808676,-0.8372765
-1.9250168,0.0896143,-0.69832873,-0.63817364,-0.5045189,-0.48592,0.27580777,0.5387453,-0.17051262,0.057397652,0.69243884,0.57976943,-0.38342914,-0.8071906,0.32320052
-2.9407096,0.60175806,0.41289738,0.20945579,0.18649668,-0.14223318,-0.3602212,0.86452156,-0.4742495,0.2090658,0.57255876,0.047707997,0.94128585,-0.547611,-0.76018256
-3.021496,0.13498075,0.021749798,0.18515514,0.15076388,-0.0817703,0.21263872,0.41409728,0.43772066,0.56679803,0.55288064,0.7150051,-0.39002225,0.90428394,0.82754415
-2.911507,-0.48074836,-0.51100874,-0.12000361,-0.934486,0.82557,-0.23795033,-0.1780375,-0.7237792,0.36516777,0.29114878,-0.8156441,0.027785743,-0.19668496,0.51867014
-2.829801,0.98853517,0.7247872,0.14968963,0.79233986,-0.05679857,-0.20395614,-0.6991472,0.2554328,0.522762,-0.94579226,0.25147548,0.06954485,0.31248647,0.082538255
-3.0502079,0.14040187,-0.36688793,-0.36608794,-0.5660782,-0.42429838,-0.092137694,-0.03480281,0.74307966,0.6125472,-0.02358221,-0.65564656,-0.48785174,0.59516835,0.55071014
-2.3712668,0.13155293,-0.07472563,0.8948922,-0.65926504,0.43552575,0.75242233,0.2752231,-0.32744408,0.5496724,-0.5126254,0.584756,0.09547164,-0.90329456,-0.05403817
-3.425004,0.20123723,0.3173794,-0.32531336,-0.41318017,-0.1876936,0.01395154,0.9479812,-0.6632014,0.020583889,0.5745474,0.5613912,0.13729051,0.78869987,0.16579035
-2.5601118,-0.6309182,-0.6867103,0.64436096,0.2670865,0.95413244,-0.45097497,-0.072984286,0.38271415,0.6534801,-0.29030597,-0.33144185,-0.48826644,0.70287347,-0.4556595
-1.9582793,0.12031039,-0.02598548,0.79133654,-0.71429384,-0.86962754,0.12694208,0.74017465,0.95313305,0.5117589,-0.22779873,0.8067042,-0.22015338,-0.64227384,0.088529296
-2.3297453,0.20372409,0.6782687,0.60493535,0.2979672,0.03968189,-0.053334475,-0.5632801,-0.6922899,-0.48292127,-0.5449465,0.5719093,0.2278523,-0.91992503,-0.49948925
-2.4304438,-0.38282597,-0.13686745,-0.15449621,0.09025965,-0.32407662,-0.5063606,0.46002644,-0.6796723,-0.56409144,-0.9729121,0.06767452,-0.33072126,-0.5097155,-0.57264626
-3.1351469,0.65916497,0.8130124,0.29528326,0.119773984,0.031460762,-0.5882794,-0.341323,-0.11262906,-0.76856565,0.11478739,-0.3593675,0.9085934,-0.025574794,-0.50517267
-2.4498086,-0.36832455,-0.40753236,0.7352745,0.6369079,-0.3081168,-0.4475955,0.060141258,-0.5241591,0.71421885,0.23571761,-0.45908433,-0.8505464,-0.25609088,-0.12220877
-1.9426097,0.80053014,-0.4794881,0.10843678,0.25496793,-0.40491602,-0.28468072,0.19791397,-0.73111993,-0.26473108,0.37714988,0.5646015,-0.6814129,-0.8898118,-0.702477
-4.527533,-0.49531624,-0.96626675,-0.4736322,-0.1560725,-0.18202932,-0.43776274,-0.22101805,0.41210797,-0.130173,0.7494152,-0.8367904,0.58686346,0.24357198,-0.46832994
-2.7774167,0.5551729,-0.139802,-0.30669832,0.703079,-0.07841313,0.14860381,-0.3575039,0.43197647,0.37105796,0.14016414,0.3351332,0.50433964,-0.3530462,-0.77558476
-3.6699898,0.931385,-0.18640912,0.42187652,0.26572463,-0.038140666,-0.5569859,0.93323094,0.11261297,0.34062898,0.30703744,0.050651345,-0.4933809,0.18018888,-0.09308326
-3.0957377,-0.9581648,-0.076164246,-0.4559297,0.094900966,0.033558313,0.09209704,0.34439108,-0.6738865,-0.11381063,-0.45525903,0.61435205,-0.7976766,-0.14824574,0.21889116
-1.9945737,-0.057871424,0.029747508,-0.771739,-0.35495713,-0.76596797,-0.9355832,0.21184272,-0.7989051,0.5741851,-0.96552813,0.41208956,-0.37297717,-0.7459613,0.31389034
-2.7115674,0.4188494,0.28586483,-0.5120575,0.049762446,0.49002627,0.98571175,-0.07334483,-0.3013117,0.17582369,0.53339374,-0.7724125,-0.16688131,0.37671065,0.90127486
-2.943756,0.79998505,-0.85478914,-0.65771985,0.1846892,-0.30789322,-0.048064232,-0.07652438,-0.65309644,0.26120865,0.3335892,0.30287045,0.057368312,0.068501525,0.4625151
-2.8985422,0.5931078,0.050210293,0.0034479531,-0.45713726,0.12652709,-0.1644851,-0.19572759,-0.8409075,0.43241075,-0.9084624,0.17041457,0.37084576,-0.1624667,0.026513303
