fitness,g0,g1
0.6487588,0.14985216,-0.6325867
0.6487807,-0.6575277,-0.09489715
0.64877677,0.15962696,0.30312693
0.64876306,-0.20111942,-0.90010214
0.64876425,-0.028217435,-0.7088311
0.64876145,-0.095421195,0.7972294
0.6487806,0.24871325,0.534714
0.64875907,-0.059818268,0.3508402
0.6487515,0.5468013,-0.42211676
0.64884716,-0.85754335,-0.5342959
0.6488001,-0.7526133,-0.74985874
0.64876056,-0.1264261,0.11507928
0.6489306,-0.78570163,-0.1939938
0.64876384,0.016919613,-0.8471261
0.64877534,0.17794836,0.26007092
0.64879954,0.5994712,0.6213243
0.648914,0.8459892,-0.08266187
0.6487563,-0.35926425,0.7539861
0.64876366,-0.25946736,-0.9011332
0.64874303,-0.77175,0.67403686
0.6487756,-0.23806882,0.06273222
0.6487164,0.81964386,-0.2121079
0.6487725,-0.520877,-0.8797027
0.64876163,-0.22873485,0.8741337
0.64876366,0.14653814,0.94779766
0.6487653,0.09336841,-0.13224971
0.6488115,-0.55243206,0.093238354
0.6487488,0.43186474,-0.66030955
0.6488446,0.96459687,0.6786032
0.64877623,0.2766354,0.67172885
0.648753,0.3755964,-0.7026229
0.64871806,-0.60359347,-0.07335603
0.648771,-0.62271774,0.10737991
0.6487538,-0.49981213,0.41370928
0.648762,0.33483315,-0.88108563
0.64877534,-0.874727,0.94949615
0.64880586,0.6581731,0.67822444
0.6487883,0.7518021,0.8139895
0.6487645,-0.09518516,-0.8537319
0.64874166,-0.8561125,0.40201652
0.64878964,0.6092676,0.7728019
0.64875984,-0.08269787,0.5699868
0.6487609,-0.16099465,0.7657769
0.64884675,-0.6662706,-0.32205415
0.64879334,0.47699928,0.55604935
0.64875287,0.32157648,-0.673059
0.64874494,-0.7691884,0.25740206
0.6487953,-0.27665007,-0.20830095
0.6487499,0.36825228,-0.6781211
0.64875287,-0.23040676,0.14861763
0.64877224,0.17959881,0.39043188
0.6488256,0.7793877,0.099068046
0.6488242,-0.83362293,-0.66111946
0.64876896,0.087415576,0.48801112
0.64885765,0.95670664,0.5191839
0.64875484,0.19758475,-0.48207462
0.6489699,0.94720626,0.19602525
0.6488631,-0.83678234,-0.3419522
0.6487708,-0.32853568,-0.8212913
0.6487759,0.1938014,0.248927
0.648771,-0.10493016,-0.3516314
0.64875877,-0.51169956,0.8022891
0.64875925,0.43720686,-0.8195077
0.6485477,-0.7049674,-0.003784418
0.64876556,-0.2811886,0.96275353
0.64881736,-0.80189335,-0.63436556
0.6487632,0.037290096,-0.79183984
0.6488027,0.63042307,0.68812335
0.6487561,-0.4321971,0.76351345
0.648796,-0.3867631,0.06502497
0.6487313,-0.90889347,-0.086820364
0.64872575,0.72228336,-0.30212438
0.64875007,0.44796133,-0.62182474
0.6487314,-0.7195345,0.3601458
0.64875054,-0.27989912,0.51056325
0.6487492,0.777105,-0.4357065
0.6487534,0.1377635,-0.31683707
0.6487942,0.5137552,0.42412996
0.64877516,-0.28621387,-0.12542808
0.6488244,0.47657633,0.21249771
0.64880794,0.6042619,0.44950032
0.64874804,0.4352739,-0.38573885
0.648844,-0.8042414,0.13441801
0.6487436,0.26859856,-0.3253895
0.6487521,-0.08089936,0.18851411
0.6487437,0.51640964,-0.5573232
0.64875984,-0.21028638,0.76996875
0.64875877,0.15830052,-0.6895398
0.6487379,0.6745306,-0.5024625
0.6487705,0.61878633,-0.9529289
0.6487596,0.28546166,-0.7925514
0.6487407,0.9990549,-0.47171688
0.64885736,0.8994255,-0.09438753
0.6487699,-0.46472073,-0.83860123
0.6488984,0.80494356,-0.08485663
0.64867026,0.28349376,0.005427599
0.64878196,-0.524703,-0.78080606
0.648765,0.031031251,0.5865773
0.6485956,-0.531754,-8.9752674E-4
0.64878476,0.4345243,0.40905654
