fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49
-20.994488,0.7535864,-0.0051144534,-0.37543452,0.61779374,0.42029086,0.85040694,-0.6273696,0.052342817,-0.20393479,0.08303619,0.4994749,0.063207984,-0.31335104,0.11626746,-0.3824488,0.31329218,-0.62473345,0.1381768,-0.8485202,0.3390416,-0.21743186,-0.7095459,-0.60863394,0.52810675,0.023743017,-0.21742949,-0.09029052,-0.18402496,0.45169923,-0.1903297,0.8389768,-0.60995984,-0.3173357,-0.10711954,0.25456333,0.7187209,-0.88611406,-0.5890045,-0.5183867,0.4516161,-0.40589005,0.30658743,0.18185988,-0.1504977,-0.052353263,0.54063076,0.541231,0.29023707,0.28286898,0.962687
-15.572204,0.52085626,0.24639435,-0.847211,-0.6313044,0.10860416,0.25575176,0.92978114,0.6475936,-0.7885153,0.32714456,0.1078554,-0.38528776,0.2627167,0.077129126,0.6464149,-0.1502757,-0.13031563,-0.28977072,0.3362093,-0.13097326,0.36325574,-0.8823079,-0.40698633,0.3015418,-0.30649546,-0.06645865,0.17664106,0.32698706,-0.6923777,-0.34938452,0.56065845,-0.46852756,0.31614718,0.80855864,0.24476814,0.6517009,-0.22277267,-0.307117,0.13672543,0.41601396,0.13026059,-0.016448766,-0.76832515,-0.48241174,0.21430516,0.63375384,-0.040497847,0.8652606,-0.17235895,-0.40250865
-18.631113,-0.33574444,0.27732897,0.7087132,-0.06853974,0.09411113,-0.10598561,-0.19908729,0.14666116,-0.12880237,-0.34188166,0.0026973358,0.38652503,0.81566495,-0.66470444,-0.17281818,0.26288676,-0.11247129,-0.15633325,0.17855532,0.20149262,-0.289018,0.39138487,-0.064124696,-0.066571556,0.13870451,0.4540044,0.6879618,0.7127711,0.814989,0.29656512,-0.003985398,-0.19143164,0.7105491,0.9160769,-0.9664598,0.40585718,0.10060513,0.18752673,-0.1801683,-0.01485328,-0.71055263,-0.26555684,0.7499739,-0.3719959,-0.19836934,-0.89940083,0.5795011,-0.03455796,-0.27281505,0.11706722
-11.894081,0.01296202,-0.3545045,0.3580048,0.65453535,0.120315194,0.5661663,0.25436318,0.99434817,0.6249892,-0.2596116,-0.4897809,-0.31692642,0.04796788,-0.47742692,0.40716282,0.073613964,0.54514,0.4206841,0.3308703,0.17052285,-0.5658934,0.086042866,-0.94192654,-0.2556851,0.21701919,0.24557807,0.5515899,0.26169935,-0.93721855,0.3790818,0.36701024,0.19486235,-0.95829,0.075145766,-0.04385365,0.4346808,0.06083381,0.6619097,-0.02181778,-0.15730822,0.86874866,-0.122831285,-0.7671927,0.42199248,-0.9940498,-0.5763266,-0.36239418,0.099575475,-0.74428195,-0.4010551
-13.661415,0.10176243,-0.4654773,0.3528609,0.45071226,0.48804352,0.66242003,0.100300506,0.72317284,-0.26063523,-0.2391313,-0.6214173,0.6668294,0.640094,0.043653034,-0.58807313,0.071516395,0.77913064,-0.24955098,0.11149969,-0.4173351,-0.21837611,-0.5767022,0.90936095,-0.35340425,0.38729042,0.11808341,0.4759108,-0.24496281,-0.04025975,-0.061039284,-0.16068232,-0.06221782,0.63054365,0.031041132,-0.88559496,0.4381936,-0.018113397,0.45776796,-0.6797329,0.5119182,0.005839203,-0.24580589,-0.37870038,-0.6869189,0.6948546,-0.2519718,0.43036306,0.69579196,-0.10374565,-0.17283154
-14.144334,-0.7774058,0.14765231,-0.055784523,-0.38933125,-0.031655192,0.29058564,0.11234391,0.09571731,-0.64567083,-0.13412714,0.2945415,0.30787155,0.38936478,0.48529935,-0.35192904,0.20393069,0.5060357,0.3277718,0.23698129,-0.50753593,0.74488246,-0.31301254,-0.020544052,-0.26912105,0.06839843,0.31200877,0.8635779,0.23128808,-0.01764428,0.58555007,0.046363324,-0.64120984,0.90575355,0.9921298,-0.11910896,-0.20871419,0.7817635,0.76801354,0.19986525,-0.48885053,-0.8807628,-0.13179559,-0.16648033,0.26550725,-0.29209206,-0.85947275,-0.8151631,0.47795358,0.24003507,0.30394784
-14.601584,-0.855417,0.68853897,0.023679532,-0.37336093,0.5478471,0.052272916,-0.45877445,0.5904195,-0.67383313,0.91815364,-0.87443227,-0.58274925,-0.06448027,-0.11918371,0.6698332,-0.7684175,9.0301037E-4,0.06508717,0.3774017,0.11425412,-0.25529057,-0.6565812,0.18381348,0.3531428,0.28812158,-0.09681463,0.45208982,-0.561316,0.13351029,0.3999824,-0.8564407,-0.2758864,-0.046955764,0.26682577,-0.059808254,-0.5270829,-0.8849413,-0.26701245,0.19286598,0.25156605,0.65321034,0.46092623,-0.0019099207,-0.5536591,-0.5260945,-0.45748258,0.23489802,-0.7333581,0.57331485,0.7343863
-14.213596,-0.39193,-0.49487057,-0.9870139,-0.10709509,-0.26227844,-0.40449834,0.4396615,0.76629925,-0.5324076,0.05318741,0.6935976,0.653391,0.5471964,-0.5981132,-0.2564827,-0.18021794,0.41246068,-0.8200745,0.13381657,0.13221802,-0.21678737,-0.2980486,0.14542042,-0.8130628,-0.17259236,-0.13543205,0.27082968,-0.30633724,-0.10823046,0.730602,0.66376925,-0.22482415,0.09540999,0.056344543,-0.044367436,-0.5115776,-0.001475215,0.028887749,0.57496697,-0.109963626,0.108115725,0.40469986,-0.20076728,0.18282688,-0.046420194,-0.3464702,-0.9283259,-0.14096795,0.1015073,0.302318
-14.263775,0.30829167,-0.5086795,-0.24577506,-0.5927677,-0.09910495,0.5344445,-0.3920178,0.5769712,-0.8444027,-0.48907745,0.35473266,-0.51077557,-0.7830444,0.10829329,-0.6211662,0.800577,0.7498748,0.16709371,0.33976293,-0.10402468,0.42682096,0.25292632,0.18246923,0.20448712,-0.30241498,0.10967076,-0.41416264,0.63324565,-0.26099446,0.29589334,0.7992552,0.3287079,0.4110878,0.22904323,-0.6352015,-0.56937957,-0.2412075,0.02579082,-0.13039646,0.1508087,-0.15330236,-0.84119666,0.058196377,-0.12484295,0.2118443,-0.03271198,-0.049128238,-0.49761918,-0.3078909,-0.9699454
-13.717295,0.9185988,-0.79945123,0.12237008,0.15337262,0.32617173,0.35531682,-0.36877784,0.07956445,-0.12343321,0.35146558,0.5620814,0.042179346,-0.40740544,0.13868976,-0.6160036,-0.4140892,-0.37756705,0.7739505,-0.516473,-0.02047491,0.6428246,0.06892288,-0.02886343,-0.3620965,-0.06792049,-0.41524684,-0.7819465,-0.10142946,0.6508839,0.6220497,0.5452896,-0.538984,0.19563317,0.981577,0.10587728,-0.027978707,0.84023714,0.22089224,0.9980044,0.037598133,-0.5178867,0.051347136,0.58989924,0.29322165,0.30701822,0.365735,0.2204426,-0.7722111,-0.33076063,-0.78436166
