-7.842612999999999668e-02
-2.485777100000000073e-01
-2.069024399999999930e-01
-9.231076999999998992e-03
-1.519419999999999937e-01
-9.461883999999999573e-02
-1.297415299999999938e-01
5.216515400000000524e-02
4.537716500000000402e-03
