Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.5005944,-18.515194,-0.67516726,743.8958
2,0.56596124,-15.759049,-0.62968975,508.54684
3,0.56596124,-15.759049,-0.3376871,288.96262
4,0.56596124,-8.195948,-0.22513336,101.66019
5,0.56596124,-20.25472,-0.4718663,476.03485
6,0.56596124,-20.619452,-0.49749202,525.7115
7,0.56596124,-9.841869,-0.430141,292.06598
8,0.56596124,-24.452784,-0.6899215,1053.7439
9,0.56596124,-14.52608,-0.61385983,530.49603
10,0.5924775,-31.150127,-1.3458824,2334.3506
11,0.5921361,-42.051945,-0.99061495,2531.9204
12,0.5921361,-25.643242,-0.7279175,937.4855
13,0.5921361,-25.643242,-0.66628563,928.5206
14,0.5921361,-12.790701,-0.26100144,360.16647
15,0.5921361,-15.915723,-0.2830345,374.26724
16,0.5921361,-6.2155013,-0.23262124,111.28197
17,0.5921361,-1.7355754,-0.03807984,25.737558
18,0.5921361,-5.508449,-0.28331012,113.26248
19,0.5921361,-28.823156,-0.6748503,1253.3431
20,0.5921361,-16.559153,-0.32138568,332.08792
21,0.5921361,-16.566868,-0.52967596,556.2276
22,0.5927739,-8.032963,-0.24450879,154.45137
23,0.5927739,-20.00991,-0.29358497,458.88797
24,0.5927739,-7.5513697,-0.13305038,113.74922
25,0.5927739,-29.877798,-0.46259585,1043.4366
26,0.5927739,-16.192114,-0.66906923,692.08356
27,0.5927739,-38.123333,-0.828985,1737.1381
28,0.5927739,-38.123333,-0.9071114,1817.7039
29,0.5927739,-38.123333,-0.8656601,1812.4683
30,0.63357675,-11.4838,-0.37032118,282.1866
31,0.6335966,-13.548309,-0.30615497,297.64807
32,0.6335966,-7.4535527,-0.1005241,109.4705
33,0.6335966,-10.099222,-0.20043673,148.03033
34,0.6335966,-12.989967,-0.33968335,300.22534
35,0.6335966,-11.945026,-0.14882576,227.6759
36,0.6335966,-10.285011,-0.22506675,188.94254
37,0.6335966,-31.061085,-0.91555834,1508.2996
38,0.6335966,-12.009971,-0.37185666,302.14478
39,0.6335966,-5.2941265,-0.06015387,53.067635
40,0.6335966,-18.729837,-0.3766732,424.28522
41,0.6312465,-2.613404,-0.016779285,26.791454
42,0.6312465,-1.5390222,-0.04850841,26.602453
43,0.6312465,-8.222457,-0.4449689,285.1766
44,0.6312465,-21.215212,-0.45306206,529.35846
45,0.6312465,-26.433184,-0.8203164,1337.3871
46,0.6312465,-17.16208,-0.47579685,481.40445
47,0.6312465,-14.394604,-0.3286018,375.0447
48,0.6312465,-11.357771,-0.37137645,350.42014
49,0.6312465,-3.7097116,-0.16733614,64.19433
50,0.6312465,-4.6790986,-0.15198202,82.57773
51,0.63273644,-4.819883,-0.040617887,49.25114
52,0.63273644,-13.390475,-0.35397398,339.99783
53,0.63273644,-16.96254,-0.4635046,583.9591
54,0.64124763,-13.390475,-0.21263328,259.75543
55,0.64124763,-10.676462,-0.18643923,160.92064
56,0.64124763,-13.229466,-0.23168606,225.43796
57,0.64124763,-2.0438552,-0.059870176,28.33738
58,0.64124763,-3.9560647,-0.060345188,43.32551
59,0.64124763,-7.103796,-0.24060373,169.0293
60,0.64124763,-40.23861,-0.6793144,1808.0803
61,0.6411068,-31.216002,-0.5466806,1180.6737
62,0.6411068,-11.902341,-0.32381335,334.8915
63,0.6411068,-11.902341,-0.22316578,193.29118
64,0.6411068,-28.22473,-0.7695005,1228.0712
65,0.6411068,-14.04113,-0.38147724,466.40494
66,0.6411068,-6.780989,-0.26293996,168.29404
67,0.6411068,-20.667227,-0.5945576,691.17596
68,0.6411068,-18.619867,-0.97559357,1136.571
69,0.6411068,-46.28196,-0.9470511,2647.3564
70,0.6411068,-19.96857,-0.27363107,453.35745
71,0.6410061,-16.196081,-0.64505404,759.5803
72,0.64225215,-11.409087,-0.35070583,296.56458
73,0.64225215,-16.227158,-0.2598964,357.26892
74,0.64225215,-15.938145,-0.46884498,528.23456
75,0.64225215,-14.074886,-0.27358806,294.49396
76,0.64225215,-12.801765,-0.5227015,546.1179
77,0.64225215,-9.906334,-0.18148898,187.91876
78,0.64225215,-7.9776673,-0.25424683,202.681
79,0.64225215,-7.8599453,-0.4326489,263.72754
80,0.64225215,-26.779102,-0.40130085,797.8182
81,0.6429471,-25.48656,-0.5509766,807.16583
82,0.6429471,-13.500708,-0.55109614,364.33884
83,0.6429471,-8.381796,-0.31919804,177.1207
84,0.6429471,-20.756342,-0.7964988,976.4946
85,0.6429471,-5.583718,-0.23407413,122.762665
86,0.6429471,-8.187279,-0.2127901,111.07315
87,0.6429471,-9.650218,-0.32333738,199.99348
88,0.6429471,-21.207859,-0.5110075,640.2212
89,0.6429471,-21.207859,-0.6578178,753.01685
90,0.6429471,-17.888893,-0.56029135,739.73236
91,0.6429998,-14.462846,-0.40141013,507.0752
92,0.6429998,-8.578235,-0.18722133,152.49487
93,0.6429998,-15.801199,-0.26571864,351.8378
94,0.6429998,-15.801199,-0.28754023,372.58368
95,0.6429998,-11.247057,-0.5667526,458.93158
96,0.6429998,-28.27321,-0.75843614,1229.3434
97,0.6429998,-16.532997,-0.5543118,606.6485
98,0.6429998,-7.7061462,-0.25860134,132.35454
99,0.6429998,-7.7061462,-0.18589276,113.674164
100,0.6429998,-10.794209,-0.45269874,355.89438
