fitness,g0,g1
0.4764686,-0.04754319,-0.6330413
0.30720946,-0.25604925,0.64061517
0.30818278,-0.06958902,-0.10386589
0.3095842,0.32121688,0.8453931
0.31211802,-0.94069403,-0.6982115
0.3063777,-0.6853944,0.39847547
0.30918697,-0.57333606,-0.260373
0.30854577,0.34027463,0.067580104
0.30843326,0.12950458,0.27067208
0.31110048,-0.6721725,-0.857331
0.30818686,0.017877825,0.26786637
0.30605468,0.8583626,-0.3175677
0.31233108,0.970646,0.6795939
0.3068393,-0.41085288,0.46762
0.3090892,-0.24481665,-0.6734366
0.31196848,0.880598,0.6763088
0.31203562,0.9566586,0.5401776
0.30796385,0.38338202,0.023930216
0.3067466,0.33596635,-0.8190574
0.30465746,-0.89954245,0.80549294
0.4788302,-0.3936332,-0.95488137
0.30837417,-0.07563986,-0.41380116
0.30729663,-0.33676755,0.3999536
0.47961175,0.971733,0.4149185
0.31006423,0.58295727,0.49803668
0.30883285,0.1534627,0.9706697
0.3087528,-0.287765,-0.21370783
0.30787644,-0.5319346,-0.03371532
0.30987656,0.6944999,0.3113065
0.30898795,0.21197768,0.6242152
0.31248802,-0.9524528,-0.8936244
0.30823436,-0.5969686,0.03857488
0.31084192,0.6229788,0.63289887
0.3078146,0.12885167,-0.32427967
0.30980486,-0.42352322,-0.52651954
0.31046018,-0.9522428,-0.34059995
0.3075835,0.68533844,-0.12744834
0.30985177,0.5944148,0.39597172
0.30840018,-0.3411725,-0.085251756
0.30813387,0.021840371,-0.022359133
0.3082415,-0.5128611,-0.0771583
0.30830085,-0.36219904,-0.064154476
0.30963215,-0.512578,-0.40898994
0.31075853,0.8167547,0.46965826
0.3092369,0.37024987,0.36143258
0.47867528,-0.53091145,-0.54953444
0.3085136,0.189555,0.24436642
0.31006372,0.646858,0.44887173
0.31080472,-0.888072,-0.43536517
0.30730465,-0.24290961,0.5829509
0.31160685,0.8178103,0.7422334
0.30828726,-0.318735,-0.04392866
0.30819875,-0.0912236,0.011253489
0.30854544,0.26674795,0.19568484
0.3083903,-0.58937615,-0.009299065
0.47897264,-0.42719537,-0.8013177
0.31226596,0.91579866,0.63700324
0.30911568,0.73448527,0.1639943
0.30768746,0.20361297,-0.26954174
0.47670463,-0.08150375,-0.74197525
0.3090683,0.2790672,0.5001875
0.3096601,-0.34571418,-0.84255487
0.3114444,-0.7361684,-0.8639484
0.31166917,-0.79583335,-0.88764334
0.31106862,0.70410013,0.5687211
0.30812466,-0.005842924,0.6646102
0.3115545,-0.77089274,-0.77482957
0.3086651,-0.40426672,-0.19806123
0.30756864,0.6965755,-0.14020658
0.47512466,-0.6300312,0.27362058
0.3109501,0.6118259,0.90715367
0.31094643,0.8719854,0.4540637
0.309811,0.40169927,0.76612145
0.30935797,-0.7781242,-0.22190376
0.3080716,0.019149661,-0.632408
0.31198695,-0.87892,-0.75599056
0.3091293,-0.32561994,-0.4569759
0.3108278,-0.6112748,-0.77870876
0.3047903,-0.9477227,0.743038
0.31069914,-0.5639018,-0.86240387
0.30795372,0.048947215,-0.7633655
0.30960575,0.7383983,0.21469286
0.30837,-0.18036851,-0.16980302
0.3086528,-0.19110154,-0.35919213
0.31001174,-0.4252391,-0.8161902
0.47606942,-0.13937962,0.17713243
0.30854595,-0.104198456,-0.6080009
0.30820978,-0.014574575,-0.96979225
0.47610494,0.06915067,-0.27098188
0.4774279,0.64294106,0.14736144
0.31006548,-0.6153963,-0.4728038
0.30868125,0.5126289,0.19973758
0.4763972,-0.14615038,-0.124173634
0.30880448,0.35754246,0.23103254
0.30908853,0.33776113,0.4525526
0.4804932,0.77142084,0.7166881
0.30585402,0.6702804,-0.574361
0.30862412,-0.42705986,-0.15469658
0.31070235,0.6298636,0.6891859
0.31109852,0.7298328,0.5598983
