fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8
0.20475574,0.525366,-0.4032389,0.53618157,-0.276993,-0.49070516,-0.5615729,0.2032249,-0.6707596,0.030700272
-0.3948235,0.21682206,-0.65289086,0.011326099,0.022524372,-0.20210195,-0.91728127,-0.8069454,0.56395084,-0.18872268
-0.12706047,0.33415884,0.49659565,-0.5296963,0.4643603,0.37851053,0.48496076,0.55538464,-0.45531732,-0.03862452
-0.14891061,0.1280756,0.09689527,-0.018159559,0.2890544,0.12156308,0.6296252,0.015365468,0.1400156,0.36590147
-0.26445496,-0.0019795888,-0.67550254,0.7532624,0.9762992,-0.4857123,-0.2468021,-0.0021620432,0.9940953,0.4156399
0.4243359,0.20864037,0.25213942,0.42820996,0.08606612,-0.5128303,-0.11348454,0.07913664,-0.5629868,-0.118443854
0.5842728,-0.4340166,0.52249753,-0.047284897,-0.74986875,0.19401397,-0.7822987,-0.1071724,0.05346036,0.5023555
-2.4212446,0.71258014,0.012207834,0.4279658,0.07922854,-0.26841897,0.16997157,0.3570518,-0.2827212,0.91901827
0.8255964,0.08586488,0.28609866,-0.39058223,0.18236478,0.22561412,-0.4536835,-0.009768844,-0.0059354343,0.1705037
-0.111747496,0.59558487,-0.32581908,-0.28421065,-0.10356808,0.5080635,-0.11066982,0.5671657,-0.44030654,0.12968631
-0.14191909,-0.4339188,0.74772197,-0.5345832,-0.04553394,-0.13610405,-0.6644706,-0.068868995,-0.9675987,0.07513898
0.8572494,0.19990359,-0.7443588,-0.09551602,-0.29574376,-0.226982,-0.6025771,-0.031568028,-0.035071015,-0.17743784
0.18602964,-0.79408354,-0.85984784,0.07380089,0.6562965,-0.20482478,0.018418422,-0.10860328,-0.46963096,-0.14143217
0.31899568,-0.2872958,-0.5450622,-0.2337274,-0.07009239,0.03545311,0.09909503,0.3632034,-0.44531414,-0.20781837
-0.27019504,-0.22468026,-0.3023224,0.45735916,0.6488316,0.16422927,0.5986257,0.38904852,0.5354447,-0.7277227
-4.9154215,0.056262758,-0.74379706,0.5342935,-0.39983475,0.94283044,0.53351,0.6022404,0.03568642,-0.5241383
0.44385588,0.64346683,0.45031887,0.1603543,0.114388704,0.10417683,-0.12843709,0.04993235,-0.39129394,0.29648167
-0.40795547,0.4893001,0.24273132,-0.16449563,0.5358297,0.37131536,0.9194344,0.38575765,0.6566902,0.08771384
-1.2713412,-0.20550667,0.9186844,-0.9960451,-0.5548384,0.2963237,0.061037872,-0.83316225,-0.42520645,-0.13148668
0.59347755,0.3795342,-0.5475266,0.8159423,-0.05988905,0.4150382,0.15511987,-0.02442592,-0.14258909,0.50698
0.8423639,0.4425646,-0.37999296,0.54782104,0.95094246,-0.19301921,-0.1140416,-2.9810533E-4,-0.071424514,0.4222728
0.021977529,0.0035033012,-0.13221565,-0.44645867,-0.13178807,-0.43974605,-0.40035138,0.14277098,-0.9219684,-0.42536208
-0.25900954,-0.0376092,-0.040799182,0.95078766,-0.91053617,-0.2876339,-0.5478778,0.3471098,0.9213005,0.12304942
-0.43309438,-0.2916461,0.051148545,-0.58079207,-0.82931495,-0.47885168,0.8294821,-0.15597208,0.018867657,0.24691932
0.13612625,0.09896361,0.02370213,-0.5230643,0.36289686,0.054157853,0.8304846,0.3144765,-0.3854414,0.3340273
0.6944301,0.38601604,0.77609885,0.28405213,0.022388458,-0.027056336,-0.12758242,0.3872835,-0.6077978,0.16503848
-0.30578333,0.73105145,0.36243653,0.08241113,0.61813414,-0.5404954,-0.4767197,0.44756186,0.6847062,0.25863045
0.34060165,-0.33496875,0.21492904,0.14414744,0.18616617,-0.35697645,0.7517085,0.23968157,-0.55564475,0.53056663
-0.37312865,0.3433113,-0.40952113,0.03152786,0.6036581,0.6325097,-0.35544994,0.21841316,0.8803804,0.6113933
-4.1208677,-0.71311563,-0.4163366,0.39506602,-0.2502044,0.66173,0.59459764,0.70834833,-0.80807394,-0.42075893
-0.32551762,-0.7080523,-0.6309549,-0.4734993,-0.45658082,0.3203966,0.5760305,0.124135375,0.53356767,-0.15484484
0.3759719,0.5184522,-0.26893973,0.23658414,-0.5498031,-0.048343956,0.33112946,-0.05907035,-0.3301768,-0.67758006
0.8520342,0.7606854,0.4454856,0.061129205,0.9176452,0.25860885,-0.6568499,-0.010135906,-0.03910494,0.012041858
-0.022340732,-0.29950166,0.3251673,-0.46433324,-0.81415564,-0.27558753,-0.12035018,0.16173483,-0.04534247,0.99342036
-0.809291,-0.5113197,0.2730743,-0.040625203,-0.36317745,0.19156455,-0.02856709,0.6346687,-0.22905047,-0.2468139
-0.6611071,0.06741847,-0.78484666,0.9179955,0.0049512386,0.24984342,0.19834472,-0.27889627,0.3679495,0.42687726
0.20171443,0.43037626,-0.043567553,-0.4287839,-0.10185116,-0.28515348,-0.2152832,-0.26484692,-0.08914303,-0.14373305
-0.25855267,-0.22682464,0.51545286,0.4972231,0.42662346,0.46410212,-0.19216362,-0.21160233,0.27072817,-0.61896193
0.4553251,0.8507679,0.005668502,-0.06296136,0.7751414,-0.4483441,-0.8120232,0.034705278,-0.25840655,0.7306818
-0.1582995,0.5876106,0.29834425,0.8734732,-0.619862,-0.6027927,-0.26317927,-0.043391667,0.27175933,0.17075329
0.24846157,0.3593561,-0.7599732,-0.34607783,0.45070827,-0.043447286,0.652556,0.14172429,-0.16930497,0.19680429
0.8348994,0.6567617,0.15437101,0.73177546,-0.78464884,-0.20046954,-0.79692703,-0.15413396,-0.08525055,0.6642802
-0.1954772,-0.65200925,0.41668066,0.45297185,-0.59208643,-0.33311674,0.65222216,-0.37389627,0.6793728,-0.1336798
-0.267208,-0.5965177,-0.5544463,0.72351193,-0.78550166,0.2758495,-0.7743171,-0.80730414,0.38214052,-0.10836717
-0.74123764,-0.016185045,-0.04131037,-0.2512299,0.6660015,-0.13991852,-0.06810901,-0.36476928,-0.47378203,-0.0970613
-1.2016041,0.49791014,-0.2671849,0.040702462,0.553523,0.059399568,0.80579436,-0.6918842,0.062042736,0.8446116
0.49939683,0.2947173,0.09151256,0.4318775,-0.6766671,-0.36669534,0.04278713,0.044781134,-0.2365445,0.9852722
-0.35455528,-0.5048863,-0.032347213,-0.081156716,0.2929489,-0.95628434,0.66241765,0.2741692,-0.30740723,-0.11478425
0.51101947,-0.7293747,0.39422175,0.38797897,0.13330214,0.6369774,-0.491518,0.21520825,-0.4744232,-0.16042429
-0.2792392,0.24520762,0.20642549,-0.041253626,-0.029252648,-0.0094563,-0.63588005,-0.07758352,0.7680212,0.54563457
0.86564726,-0.0064953687,-0.08688936,0.07595591,0.14098673,0.016257666,-0.978832,-0.2182649,-0.027805489,0.68142414
0.8054112,-0.5957692,-0.6706546,0.20628269,-0.28841257,-0.14483981,-0.44480065,-0.115675315,-0.09370327,0.60975313
0.37691498,0.43702582,-0.44853702,-0.0099174185,0.08483132,-0.15167062,0.6023386,0.09981823,-0.5698197,0.9478086
-0.53861433,-0.28846622,0.15424983,-0.71854395,-0.01869839,0.017415231,-0.43630072,0.65409786,0.55348444,-0.50650805
0.45301515,-0.610109,-0.0125008235,0.87388325,-0.32667193,0.18085173,0.41709518,0.14693607,-0.659014,-0.55958015
0.73618674,0.28691065,0.81599295,0.36826685,0.56432724,-0.26778936,-0.31738484,0.022253338,-0.12547404,0.0020749988
