-1.149690000000000012e+01
-1.201884199999999936e+01
-1.179251900000000042e+01
-1.181466600000000078e+01
-1.202635800000000010e+01
-1.212436799999999870e+01
-1.189266699999999943e+01
-1.189408099999999990e+01
-9.976238999999999635e+00
