Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.5269571,0.52542156,0.5260028,8.57506E-6
2,0.5263414,0.33147252,0.35532716,0.32578993
3,0.5260505,0.30890596,0.31412202,0.052521635
4,0.33546412,0.3000813,0.3108835,0.007903476
5,0.3505103,0.3001233,0.33647487,0.016845925
6,0.3488347,0.32443747,0.34123024,9.024687E-4
7,0.34732932,0.2573705,0.2781875,0.07409933
8,0.37075248,0.25894597,0.35443294,0.08041861
9,0.3695924,0.3517694,0.36160296,0.0024147215
10,0.38189608,0.34692004,0.3606075,0.011259748
