fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13
-0.055041924,-0.43050718,0.50431365,0.17614377,0.01176838,-0.119223595,-0.4326,-0.4843671,0.3560872,-0.25610948,0.099356696,0.2940399,0.2828281,-0.26743534,0.6815352
0.16627209,-0.3212972,0.45422748,-0.5869284,0.38145444,0.9243279,0.32002097,-0.53164184,0.37382627,0.115537055,-0.83184373,-0.8019231,-0.032620974,-0.97025853,0.16576016
-3.4788284,-0.2675823,0.05463915,-0.015712796,0.049398556,-0.011024049,-0.83420384,0.4502337,0.86155254,-0.067974865,0.41355956,-0.6807284,0.8328821,0.524048,0.032185126
0.20394216,0.15836547,0.68844,-0.47923854,0.5116135,0.15727067,0.32081646,0.5302702,0.12958342,-0.5693881,0.3729389,-0.050191283,-0.25766206,-0.543484,-0.6844147
0.8953962,-0.9713151,0.6443815,0.40447953,-0.73132753,0.14808002,-0.46221828,0.22385728,-0.2992448,-0.30673653,-0.40761364,-0.05343046,0.33909535,-0.41129243,-0.373442
0.33374122,-0.3686996,0.2836304,0.29969016,0.39700383,-0.16972719,0.25995135,0.5189553,0.8494023,0.03160338,-0.3143423,0.33767834,-0.13099328,-0.20294376,0.17647679
-0.2758639,-0.68893313,0.4016466,-0.0030106306,-0.8518077,-0.34914938,0.8482836,-0.71908605,0.030715466,0.15477464,0.3773492,0.14833379,0.22537982,0.2136811,-0.20631525
-0.22838496,-0.16760516,0.5741867,-0.7539758,0.43975052,0.5058288,0.12754518,0.23372832,-0.19345562,0.23726022,0.61148244,-0.9388224,0.0038384714,0.37834868,0.12702484
-0.05201744,0.49653077,0.3087116,-0.1251244,0.62125534,0.7706867,0.73969996,-0.3859655,-0.25172824,-0.25060037,-0.65482163,0.16570377,-0.28955212,-0.12740272,-0.32277542
-0.40751347,0.7050662,0.37107387,0.11823571,0.46523798,-0.4576144,-0.25734746,-0.37115195,-0.057995833,0.21637347,-0.19836715,-0.6950608,-0.28231117,-0.11509907,-0.8483781
0.86268157,0.03110586,-0.16790234,-0.21472882,0.536499,0.36329666,-0.7304696,0.58133453,-0.25719708,0.49166283,-0.26977473,0.61926377,0.0022820246,-0.101979285,0.63123035
-0.60429215,0.25310287,0.241994,0.11506476,0.9462289,-0.36013082,0.5097398,-0.19005778,0.06723056,0.034113448,-0.17263931,-0.8786582,-0.5745852,0.2717,-0.6261122
0.5292347,-0.15315926,0.4213757,-0.2879655,-0.98396134,0.80062395,0.235599,-0.83903134,-0.1605557,0.37662157,-0.9889719,0.47402778,-0.07988071,-0.13171999,0.38903752
-0.24737328,0.44772694,0.18017718,-0.7204329,-0.13622451,0.58844906,0.47635254,-0.28684458,0.23784542,-0.6833003,0.12408197,-0.09788113,0.77758926,0.06477058,-0.79795676
-2.260677,0.11089109,-0.08590619,-0.76882493,-0.8958923,0.77047825,0.9605138,-0.24782014,-0.8735267,-0.7393739,0.5133237,-0.908306,0.60640126,0.55058867,-0.723704
0.097247064,-0.070301406,-0.27942303,-0.0295154,-0.3426926,-0.51377666,-0.6348565,-0.6008772,0.13293198,0.54901975,-0.15568231,0.49408534,0.36623666,-0.81382185,-0.2677853
0.8893843,-0.45473373,0.18133952,0.35468677,-0.11922364,0.79139525,0.44503805,-0.31823954,0.45837665,-0.41400078,-0.047531195,-0.36998373,0.020015175,-0.17565447,0.40401125
-0.812268,0.103511825,-0.91024005,0.031329416,0.49346998,-0.42071295,0.26330876,0.022094846,0.35987195,0.5832133,0.46900964,0.06784181,0.5598203,0.8462942,-0.07636326
0.020973502,-0.068019874,-0.6852785,-0.82909995,-0.87052333,-0.2431277,0.028674608,-0.38611737,0.4989934,0.11347428,-0.3082753,0.7270939,0.20611656,-0.22626203,0.97581726
-2.419671,0.22500484,0.084276006,0.4610729,-0.11156557,0.31282812,-0.22403422,-0.55989087,-0.343979,0.7549775,0.08594269,0.30452687,0.20057218,0.031201897,0.769109
0.021890305,0.063386664,-0.032763086,0.39431497,-0.08975294,-0.41862327,-0.20581472,0.6975742,0.44366458,-0.31890842,-0.32577994,0.6260577,-0.17053123,-0.13668337,-0.89392656
