fitness,g0,g1
0.26800412,-0.07402477,-0.095229864
0.26500767,0.17101227,0.29700017
0.26728812,0.31517205,-0.53753126
0.2684615,-0.4762037,-0.36097378
0.2649745,-0.10221691,-0.5727
0.26489624,0.26215217,0.49959898
0.2754775,-0.59156543,-0.0033733845
0.26749143,-0.08265278,0.09714093
0.2776755,0.9817902,0.056909084
0.26750174,-0.28496593,-0.14668882
0.34542012,0.9953888,-0.39726672
0.26732695,0.27626467,-0.44583338
0.3287424,-0.24481995,-0.09499645
0.34138495,0.3055722,-0.2824447
0.34127802,0.14914511,-0.4974253
0.34227383,-0.32717675,0.48095208
0.33994338,-0.021845821,-0.13745898
0.27268556,-0.65905154,-0.46783993
0.26716504,0.41539645,-0.47680545
0.26780617,-0.0036594907,0.0030088383
0.2651942,-0.68494207,0.23702905
0.27345958,0.69421095,0.4267701
0.34245804,-0.418167,0.223231
0.26684716,-0.34656072,0.32279134
0.27322957,0.76130116,0.4723476
0.26757738,0.17143546,-0.46823165
0.26720643,-0.30668125,0.43476257
0.27556184,0.7406554,0.10900128
0.26553562,-0.28869164,-0.36062092
0.26772875,-0.037783984,0.27816284
0.26771852,-0.021702664,0.01437274
0.27472097,0.49460614,0.025610648
0.3417489,-0.2859069,0.62828904
0.26662704,0.54209113,-0.65062547
0.27474064,0.69705206,0.24405152
0.26740706,0.80358845,0.7819306
0.26772803,-0.066070184,0.5577264
0.26662058,-0.556762,0.5844314
0.26786706,0.012385038,0.10958295
0.26761812,-0.064813204,0.13607128
0.2661727,0.69717646,-0.64163345
0.2746174,-0.48358154,-0.008167235
0.26711056,0.3741386,-0.8136898
0.26637906,-0.7229669,0.49076688
0.2722764,0.68463814,0.5379439
0.26763454,0.32161483,0.21190156
0.26673535,-0.5981785,0.9133771
0.2679051,0.043109726,0.34851846
0.26670745,-0.2214344,0.045905706
0.2649703,-0.29322037,-0.49876446
0.2676342,0.06483575,-0.14617264
0.2677191,0.033135865,-0.22242308
0.34576675,-0.9074586,0.32414708
0.26695278,-0.22581059,0.11155549
0.3274655,-0.5760871,-0.8328277
0.3438442,-0.48211882,0.32855907
0.2664466,-0.34942445,0.109730914
0.27279148,0.47181803,0.2769097
0.2735545,0.88166636,0.49427706
0.27298233,0.75832427,0.5066242
0.26582968,0.3149623,0.30148044
0.26806098,0.34677067,0.20661592
0.27346852,0.51773894,0.26608697
0.2763667,-0.7341143,-0.03576088
0.26594126,-0.25262937,-0.18882437
0.26735163,0.24936421,-0.57948685
0.26508334,-0.19622159,-0.37944257
0.26663995,-0.6466181,0.9215085
0.26513973,0.44389704,0.99684656
0.26785222,0.02429827,0.87813276
0.27309784,-0.6173115,-0.41349038
0.2757762,-0.9726189,-0.1812472
0.26591146,-0.73983145,-0.979574
0.27446055,-0.46805874,-0.044762533
0.2675091,0.1579328,-0.42819238
0.34192353,-0.3326011,0.6295395
0.27433556,-0.58383816,-0.19619596
0.34079292,-0.06412691,0.3935762
0.26791272,0.036481623,0.14792415
0.26546612,0.2756137,0.35596192
0.2769714,0.843967,0.012464635
0.3277612,0.47161505,0.20296599
0.2665211,-0.36704722,0.22052836
0.33472925,-0.22455719,-0.6219528
0.3272398,0.23579724,0.36099958
0.26494268,-0.54609466,0.045475107
0.34033877,0.027851224,-0.7383858
0.2648593,-0.19804911,-0.6700496
0.26773304,-0.071013674,0.53415895
0.27601302,-0.67437845,-0.04488457
0.2675814,-0.07349753,0.13271157
0.26699612,-0.38779134,0.6033967
0.26745126,0.42101815,0.34706742
0.27251405,0.4237915,0.2214284
0.26495808,-0.12018378,-0.15597175
0.26712924,-0.36434558,0.8240837
0.26787674,-0.075317696,-0.71411234
0.26695877,0.27461943,0.17076628
0.26765594,-0.10459693,0.712847
0.27150777,-0.62188953,-0.51274127
