fitness,g0,g1
0.25845772,-0.81054854,-0.4771885
0.23099314,-0.77441597,-0.748989
0.23056167,0.07008588,-0.3537077
0.2303228,0.4567862,-0.9142376
0.2912698,0.4714142,0.3969107
0.23048994,0.43024704,-0.1056026
0.25835934,-0.071611956,-0.37263703
0.29137573,0.3207927,0.61069816
0.29134938,0.17016959,0.8462281
0.23108672,0.82758707,0.5695584
0.23137756,-0.66105133,-0.8806674
0.23017924,-0.90399516,0.05907995
0.29112664,-0.705028,0.09435443
0.23051925,0.17129298,-0.02796928
0.2912794,0.2382674,0.3400917
0.29119194,0.0805969,-0.2556794
0.23115283,-0.89881176,-0.7751017
0.23057102,-0.036689878,-0.062075328
0.291418,-0.31513423,-0.64910716
0.23058961,0.12986949,0.3941391
0.23054704,0.09115733,0.0024026632
0.23087715,0.5234105,0.44367042
0.23057368,0.67961174,-0.005865638
0.23059732,0.73288214,0.35514686
0.23081581,-0.5979749,-0.25924516
0.23090391,0.9975953,0.16491047
0.2308085,0.3919098,0.5288994
0.23038808,0.46082273,-0.61261195
0.23069304,-0.44901782,-0.31228507
0.23070733,-0.91585296,-0.23158754
0.23065208,0.52901894,0.05235064
0.23084992,0.6856454,0.4886433
0.23053087,-0.30821934,-0.79983544
0.23103431,-0.6008213,-0.69883627
0.23061095,0.046141744,0.2808249
0.23129976,-0.837353,-0.7793444
0.23084524,0.5343747,0.48845962
0.2307676,-0.36890775,-0.95815045
0.29125035,0.09330773,0.54058933
0.23071034,0.16047548,0.9646837
0.23058902,0.029704705,0.75251186
0.23081665,-0.39432034,-0.3697583
0.23067893,0.5314179,0.22870451
0.2305319,0.717651,-0.19471474
0.23070024,-0.48884943,-0.028609104
0.2909935,-0.3605711,0.6868592
0.23064426,0.5126233,0.50091666
0.23100877,-0.6378678,-0.7364707
0.23064566,-0.18635875,-0.17424762
0.23058516,0.24646416,0.3177257
0.23672248,0.45628625,-0.02002172
0.2306973,-0.39667305,-0.2672176
0.23067288,-0.82463336,-0.2627053
0.2310499,-0.8217666,-0.73999006
0.23100704,-0.8880643,-0.5498485
0.23060161,-0.041903853,-0.69475454
0.23076455,-0.6126714,-0.36720788
0.23135039,0.6845605,0.040622886
0.23036051,-0.16801369,0.2804359
0.2309457,0.42606977,0.8589419
0.23102872,0.87234133,0.7424429
0.23064624,0.15385216,0.7076887
0.29075354,-0.52714,-0.0028865358
0.23066984,-0.16402793,0.35945737
0.23133953,0.99898845,0.36103666
0.23087522,0.6610171,0.69045633
0.2309664,0.93070585,0.16243437
0.23081489,0.67721796,0.041458845
0.23122717,0.81987596,0.76941735
0.23071377,0.61690867,0.32686892
0.2309131,0.42006382,0.84290075
0.23057185,0.70541966,0.43858105
0.231179,0.97012377,0.016039973
0.23058493,0.32679278,-0.1851668
0.23058675,-0.08544338,0.05572104
0.23032156,-0.41390803,0.5661862
0.2305736,-0.6915831,0.46033445
0.23160468,-0.766374,0.020281242
0.23107634,-0.78778285,-0.46680006
0.23101239,0.6960359,0.78926474
0.23050345,-0.33648413,0.3483653
0.23080027,-0.46921265,-0.4482298
0.23057795,0.19340575,0.34012341
0.23051926,0.27464005,-0.35693258
0.2308983,-0.93792254,-0.083936214
0.23062843,-0.27578157,-0.11298399
0.23072483,-0.82703716,-0.3145045
0.29113027,0.1828942,-0.7021818
0.23065433,-0.5112528,0.07795263
0.23060837,-0.61897755,0.79955745
0.23069757,-0.3524776,-0.16393235
0.29169756,-0.56361675,-0.52051383
0.23064749,-0.14827779,-0.5841351
0.23095582,-0.99619573,-0.74152386
0.23077483,-0.3618448,-0.16157033
0.2913732,-0.33573,-0.71384907
0.23048353,0.13933955,-0.8673323
0.23052908,-0.08910906,0.685676
0.23064962,0.47190762,0.35090464
0.29160738,-0.68426925,-0.69995815
