fitness,g0,g1
0.4671941,0.75680685,-0.56654656
0.46949413,-0.1620282,0.6591375
0.47026646,0.09177947,0.16646922
0.47058094,-0.5921848,-0.1655643
0.4695857,0.3091998,-0.2534392
0.46693486,-0.85022557,0.59428406
0.46732008,-0.6547222,0.66718054
0.46797952,-0.58481383,0.55605686
0.46457866,-0.86272085,0.9625405
0.47032946,-0.04511416,-0.66114354
0.46666166,0.92715466,-0.52593756
0.47309825,0.9755826,0.59809244
0.4704011,-0.044571996,-0.9074621
0.46751764,-0.8314749,0.47717297
0.47023517,0.33440447,-0.016193628
0.47303703,0.74951935,0.73412514
0.4724263,-0.61023617,-0.6942314
0.46994448,0.049362183,-0.69904685
0.46802992,-0.74040043,0.42454398
0.46807474,0.6937517,-0.4664513
0.4699415,0.039966583,-0.86241317
0.46969512,0.9117377,-0.090034366
0.4655262,-0.7339995,0.9115726
0.467089,-0.9882245,0.43487132
0.47215232,-0.9823297,-0.35713267
0.46878165,-0.43555617,0.50798714
0.4724078,0.43922794,0.9483926
0.47187886,-0.66910934,-0.4856689
0.47027484,-0.038583755,-0.5053011
0.46990442,0.4760692,-0.10592544
0.47019178,0.015498042,0.37305796
0.46436965,-0.89417374,0.9498249
0.47262153,-0.4718306,-0.97160935
0.4697526,-0.33309448,0.14914942
0.47009197,-0.013580799,0.749838
0.46882787,0.24892867,-0.81985164
0.47277018,-0.6386031,-0.76920855
0.47113264,0.32741654,0.51789486
0.47117773,0.68035233,0.20619333
0.47383785,0.98691213,0.7595494
0.4721533,0.5357089,0.6749203
0.46965364,0.16326988,-0.51403487
0.46682587,-0.67966676,0.71506286
0.46984008,-0.05582869,0.90759397
0.47193134,-0.521937,-0.6000887
0.4699574,-0.5330684,0.05250752
0.47262663,0.55855715,0.8224642
0.4708627,-0.5473423,-0.24565566
0.47165477,0.36552918,0.73626876
0.46498373,0.9158225,-0.80200315
0.47009107,-0.012573481,0.82040644
0.47343343,-0.91168356,-0.7191503
0.47070992,0.9996195,0.076437354
0.4704714,0.09703779,0.5473825
0.47150406,-0.37283945,-0.6348853
0.4700889,0.43408775,-0.0450505
0.4721225,-0.8428215,-0.40931773
0.47126174,-0.24137175,-0.7714522
0.4713693,0.38996768,0.540568
0.47016707,0.06946945,0.062388778
0.4698982,0.41783726,-0.11171591
0.4699374,0.78744507,-0.073917985
0.4713147,0.52078056,0.3673495
0.46916065,-0.21335745,0.73324716
0.46903628,0.46802914,-0.3759557
0.46455768,0.9135462,-0.8696352
0.47159883,-0.98544693,-0.24319077
0.47191033,-0.96684074,-0.33632123
0.4705645,-0.09621072,-0.70304966
0.46807083,0.7093078,-0.43065727
0.47242013,0.95798504,0.42012763
0.46993637,0.045696974,-0.76771915
0.47214812,-0.41141284,-0.85309577
0.4715822,0.60847664,0.41075492
0.4727708,-0.8793435,-0.55799115
0.47124702,0.75571847,0.18316555
0.4699414,0.05683887,-0.6255436
0.47036263,0.9162035,0.008072138
0.4724891,-0.75097966,-0.58702433
0.46943682,-0.5491637,0.17202437
0.46839938,0.44364035,-0.61242664
0.46639538,-0.81150305,0.68868864
0.47084376,-0.5727756,-0.18744946
0.46650454,-0.88710535,0.59458065
0.4708236,-0.5013014,-0.2337203
0.4702637,0.17698503,0.086716175
0.46976846,-0.5049504,0.023058176
0.47198808,0.7215123,0.44749498
0.46641126,-0.90310895,0.6323488
0.4724446,-0.52575886,-0.79787314
0.4723832,0.6405002,0.6407212
0.47174588,0.60643864,0.453915
0.46939835,-0.83711326,0.15180504
0.46919572,-0.17682958,0.8427086
0.46664152,0.90645635,-0.58043075
0.47035688,0.963972,0.07183623
0.46916363,-0.99016917,0.1702385
0.47287986,-0.90954053,-0.5511663
0.46794814,-0.3886106,0.84816
0.47144413,0.53744066,0.38527763
