Generation,Max fitness,Min fitness,Avg fitness,Variance
1,-0.79255456,-13.564564,-1.9668465,242.08711
2,-0.79255456,-16.874613,-1.7437133,308.70493
3,-0.79255456,-28.779686,-2.0707455,1101.1655
4,-0.79255456,-4.976638,-1.4795868,51.658466
5,-0.7351042,-6.438884,-1.4596863,64.298546
6,-0.7351042,-13.200559,-1.6064389,214.58136
7,-0.7351042,-14.200625,-1.8036412,393.28467
8,-0.55365586,-11.979175,-1.5510937,177.71529
9,-0.55365586,-8.988625,-1.674225,203.42068
10,-0.55365586,-14.995706,-1.7494397,395.67612
11,-0.6677044,-35.268383,-2.0211732,1358.2521
12,-0.6677044,-8.551395,-1.6891055,185.38419
13,-0.6677044,-25.830101,-2.020243,916.6134
14,-0.6677044,-23.731413,-1.8340042,622.82104
15,-0.6677044,-29.776688,-2.1580808,1401.4244
16,-0.6677044,-23.356972,-1.8169223,573.09973
17,-0.6677044,-9.911939,-1.4934918,112.99046
18,-0.6677044,-11.30342,-1.6235405,219.50304
19,-0.6677044,-25.18212,-2.1588395,1175.9396
20,-0.6677044,-25.18212,-2.1198034,1029.4121
21,-0.53380865,-22.547983,-1.654703,595.193
22,-0.53380865,-6.857978,-1.4472448,116.41669
23,-0.5073435,-18.813187,-1.5446527,398.54657
24,-0.5073435,-17.89578,-1.7511058,530.52814
25,-0.5073435,-12.939972,-1.6549463,288.10034
26,-0.5073435,-15.909412,-1.6205728,313.98917
27,-0.5073435,-14.514963,-1.6747288,286.53174
28,-0.3389932,-27.967583,-1.9011981,1038.6051
29,-0.3389932,-22.549,-1.866925,621.02185
30,-0.3389932,-7.9624987,-1.4858558,135.8394
31,-0.24042755,-8.944465,-1.5992424,279.60648
32,-0.24042755,-29.174026,-1.761147,1088.8024
33,-0.24042755,-19.75804,-1.477385,456.84656
34,-0.24042755,-5.8582582,-1.2850409,85.973114
35,-0.24042755,-15.779499,-1.5099969,409.18637
36,-0.24042755,-39.637363,-1.7286297,1530.2621
37,-0.24042755,-24.163458,-1.8401246,813.4609
38,-0.24042755,-11.635471,-1.6793463,376.45078
39,-0.24042755,-6.2445545,-1.3239317,98.6383
40,-0.24042755,-12.639766,-1.2963948,168.98459
41,-0.13622743,-14.038448,-1.172715,199.85654
42,-0.13622743,-4.6708508,-1.0711366,51.659664
43,-0.13622743,-17.749836,-1.4780422,402.8495
44,-0.13622743,-18.488478,-1.5008006,579.7251
45,-0.13622743,-17.89936,-1.3445915,423.77515
46,-0.13622743,-2.95201,-1.1088811,38.020344
47,-0.13622743,-14.454438,-1.3216858,249.2062
48,-0.13622743,-39.82917,-1.7679248,1753.0858
49,-0.13622743,-37.633068,-2.350383,2460.1902
50,-0.13622743,-11.541145,-1.5105078,382.55466
51,-0.2317788,-12.819684,-1.4314111,236.3142
52,-0.2317788,-17.014647,-1.44402,356.18112
53,-0.2317788,-6.843059,-1.3194307,107.22376
54,-0.2317788,-24.311007,-1.792893,829.93854
55,-0.2317788,-24.311007,-1.6665703,821.53503
56,-0.2317788,-13.666677,-1.3379653,265.12543
57,-0.2317788,-11.32088,-1.3055446,193.49118
58,-0.2317788,-11.911831,-1.5993036,267.74124
59,-0.2317788,-11.911831,-1.4410522,255.25389
60,-0.2317788,-10.1311245,-1.3204715,164.61043
61,-0.2603194,-12.07027,-1.4342258,252.93027
62,-0.2603194,-10.795036,-1.3966855,194.92894
63,-0.2603194,-12.027923,-1.783238,430.3367
64,-0.2603194,-12.027923,-1.540263,255.74995
65,-0.2603194,-12.195578,-1.4371028,195.79544
66,-0.2603194,-23.823275,-1.6123407,622.5803
67,-0.2603194,-24.391733,-1.6752957,683.2168
68,-0.2603194,-24.391733,-1.9164613,1088.2183
69,-0.2603194,-21.81972,-1.6108975,504.20682
70,-0.2603194,-15.950293,-1.4652545,277.01712
71,-0.13703832,-22.93334,-1.8432786,1254.5116
72,-0.13703832,-18.005566,-1.4845343,447.7473
73,-0.13703832,-32.54025,-1.6600311,1235.1746
74,-0.13703832,-14.190255,-1.5655228,496.58792
75,-0.13703832,-7.193214,-1.2019951,134.66928
76,-0.13703832,-8.966073,-1.2450943,128.31085
77,-0.13703832,-37.14163,-1.9204792,2124.3386
78,-0.13703832,-9.005108,-1.1905085,133.17305
79,-0.13703832,-17.186083,-1.4814878,522.73175
80,-0.13703832,-20.396038,-1.8338836,1022.8724
81,-0.18167906,-11.888297,-1.5777603,392.165
82,-0.18167906,-10.469863,-1.448942,301.3969
83,-0.18167906,-9.437301,-1.28671,176.83063
84,-0.18167906,-6.5325527,-1.3021102,108.1912
85,-0.18167906,-14.246784,-1.3090967,253.44696
86,-0.18167906,-19.68065,-1.5722108,763.2465
87,-0.18167906,-34.751408,-2.020468,2152.3994
88,-0.18167906,-26.533802,-1.8521532,1110.6301
89,-0.18167906,-19.179691,-1.8982598,753.3241
90,-0.18167906,-24.492512,-1.7753038,896.77124
91,-0.1817889,-13.002538,-1.4422046,298.3626
92,-0.1817889,-9.503024,-1.2363567,115.25379
93,-0.1817889,-32.634274,-1.5892541,1110.7228
94,-0.1817889,-20.750105,-1.8406126,788.0208
95,-0.1817889,-15.375933,-1.6435373,572.5996
96,-0.1817889,-10.032303,-1.5623642,273.1197
97,-0.1817889,-9.382289,-1.4756632,230.00423
98,-0.1817889,-12.15112,-1.488746,233.2079
99,-0.1817889,-20.913685,-1.7183397,680.5649
100,-0.1817889,-22.203903,-1.5813322,703.19354
