Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.5428103,0.53537947,0.53628147,3.6539644E-4
2,0.5357838,0.4162967,0.43346813,0.17047481
3,0.53567004,0.3493676,0.3606258,0.08082916
4,0.41692907,0.29804525,0.30765086,0.051638078
5,0.41692907,0.29851317,0.318497,0.014069555
6,0.32813752,0.2991631,0.32535863,0.0016751155
7,0.32746157,0.31028354,0.31284064,0.0021949287
8,0.319034,0.2741019,0.28087664,0.01906432
9,0.3070115,0.27424318,0.30280668,0.010766035
10,0.3070115,0.27453738,0.29666823,0.0021816646
