fitness,g0,g1
0.6062592,0.07955909,-0.4469229
0.60565525,-0.7559911,-0.30529177
0.6056269,0.82583475,0.75187016
0.60590184,0.5307634,0.9433602
0.6061927,0.16082335,-0.13951755
0.605787,-0.5954231,-0.054923058
0.60570467,-0.69918656,-0.18760192
0.60568243,-0.71023226,0.05165291
0.60609484,0.2659247,0.6370145
0.60584235,0.5464741,-0.41807973
0.60619044,0.16947639,0.9694694
0.605854,-0.56419635,0.9917319
0.60624117,0.108917,-0.86922014
0.606169,0.18654394,0.1142565
0.6060099,-0.3416829,0.77829325
0.6055271,-0.8365625,0.47058702
0.60630345,-0.037575245,0.12645257
0.60621315,0.13701713,-0.34933972
0.6059409,0.4322827,-0.26212776
0.6060074,-0.3449943,0.7644906
0.6062994,0.042409062,-0.11527228
0.6058843,-0.48472285,-0.036285162
0.6061144,0.22953975,0.48045695
0.60580254,-0.65961945,-0.9665494
0.60596776,0.39293337,0.58177435
0.60610235,0.25362635,0.05446613
0.60539496,0.99623954,0.46099806
0.60578513,0.65673554,-0.86433625
0.6056966,-0.7290715,-0.75131166
0.60553956,-0.890949,0.21687508
0.60588074,0.5212841,-0.8534
0.60569966,-0.6916888,-0.0580312
0.6063067,0.030958772,-0.78905404
0.60579264,0.65465176,-0.98776424
0.6058354,-0.5501565,-0.090489745
0.6062118,-0.13844633,0.28186452
0.60554105,-0.8673848,0.033890963
0.6057037,0.7244247,-0.39569604
0.6063048,-0.032550454,-0.7782141
0.6055087,0.90375125,0.028143167
0.60551107,0.9230883,0.639083
0.6060538,0.29416037,-0.7870736
0.6061649,0.19255674,-0.4024328
0.6057212,-0.6730287,0.62599075
0.6061252,-0.23475337,0.1306653
0.6054992,-0.9381906,-0.25288272
0.60609585,0.28806067,-0.92299616
0.6062763,0.06728184,0.28099477
0.6056523,-0.7843795,0.6717775
0.6055105,-0.9092828,-0.62250507
0.60566574,-0.75046337,0.6459322
0.6058877,0.51696587,0.85976136
0.60627437,0.06674063,0.83315945
0.60598797,-0.38373566,-0.53988993
0.60602796,0.33688045,-0.71529686
0.6058654,0.5811615,-0.936257
0.60561293,-0.97122204,0.8919797
0.6060084,0.35250723,-0.03972602
0.6053972,-0.99405134,-0.48299003
0.60564846,-0.7654965,0.10306692
0.60625625,-0.08881509,0.63066363
0.6056942,-0.7011813,-0.62361324
0.6057378,-0.6598002,-0.54128325
0.60595465,-0.4222368,-0.12963712
0.605715,-0.69566417,-0.36427903
0.60558224,-0.9534712,-0.8362349
0.6054555,0.98233426,-0.63331366
0.605984,0.3944893,-0.38540828
0.6056511,0.7611679,0.09657478
0.60596627,-0.4144349,0.65847075
0.60583794,0.56593573,0.6876086
0.6061581,0.20764863,-0.8851268
0.60586375,-0.5211791,0.10438895
0.6059736,-0.38890636,0.5011387
0.6060222,-0.35288906,-0.39317143
0.60618883,-0.16373348,0.3543141
0.6058615,-0.5197208,-0.5491035
0.6060314,0.33015954,0.5608047
0.6056759,-0.86386895,-0.9028255
0.6058382,-0.5479324,-0.3061633
0.6056929,-0.70398927,-0.07277238
0.60612744,-0.23167276,0.35873413
0.6061304,0.22907186,-0.53221416
0.60621387,0.13611674,0.54600644
0.60620606,0.14560926,0.12273836
0.6059414,-0.42367852,-0.0077501535
0.60618657,-0.16054535,-0.58705854
0.60627866,-0.0645411,0.5488603
0.6057867,0.61943376,0.7238376
0.60601014,0.33666813,-0.44144
0.60583025,0.5298865,-0.43911195
0.60594183,0.41976047,-0.7602651
0.60621053,-0.13975036,0.31281662
0.60583025,-0.629666,-0.9214134
0.60548496,0.9437014,0.5226679
0.60609794,-0.2620505,0.22909462
0.60565674,-0.75513077,-0.33332407
0.6056341,-0.9566314,0.9207934
0.6056628,0.73660016,-0.55905294
0.6061796,0.1748563,-0.12564027
