Generation,Max fitness,Min fitness,Avg fitness,Variance
1,0.5065234,0.47890824,0.4958738,0.0016163626
2,0.5008519,0.31719062,0.34331733,0.3482529
3,0.4997177,0.2992417,0.32156277,0.09842999
4,0.32184592,0.2215034,0.23495178,0.086738475
5,0.37445655,0.222631,0.3465512,0.28685254
6,0.37332582,0.2240862,0.32379192,0.038857885
7,0.37266493,0.31342247,0.3213158,0.005373585
8,0.36454356,0.31744683,0.34700722,0.01687257
9,0.3616475,0.30281276,0.31204808,0.018590584
10,0.35129577,0.2755163,0.29216683,0.010417438
