fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49
-15.870719,0.25258386,0.21328716,0.5603047,0.1399547,0.24139144,-0.5172815,-0.22629714,0.09977231,0.012458714,-0.45134297,0.29972577,0.27080563,-0.56330967,-0.67487,-0.6848648,0.0059357365,-0.018271193,-0.058984805,0.19173056,-0.9141255,-0.89745843,0.21484888,-0.43952635,-0.22702315,0.2597,-0.99287397,0.8992813,0.01668727,0.12900746,-0.16042447,0.90032417,0.5230119,0.23962198,-0.80157113,0.16275583,-0.46552724,-0.21546519,-0.24145249,0.085340954,0.89343965,0.12642397,0.08982395,0.07836489,-0.7966084,0.5582861,-0.0027749466,0.21957673,0.40741944,0.114421174,0.58536303
-20.520432,0.29419446,0.80792123,-0.6326438,0.297118,-0.32695803,0.18844067,0.10700599,0.40932775,0.70520914,0.45821342,-0.12591153,-0.40688074,0.124920994,0.439743,0.090639494,0.0144627,-0.15506592,0.21970363,0.1735986,-0.6812009,0.364862,-0.07935929,-0.26965353,0.27335706,-0.39153445,0.66195935,-0.8517922,0.2510578,-0.44698134,0.3662873,0.39365965,0.5277199,0.3105524,-0.93882316,-0.5860907,-0.54090714,0.35607952,0.62618554,0.2191762,-0.38160035,0.19241333,0.61518586,0.046670318,-0.7080396,-0.2546755,0.061145883,0.660277,-0.008739471,-0.2737578,-0.27715158
-14.627957,0.34175166,-0.028974835,0.014176105,-0.34688345,0.03578766,0.23083939,-0.84345543,0.9404498,-0.30004138,-0.3908315,0.07521955,-0.67808306,0.29284355,0.83386785,0.31988934,-0.058463313,0.24009573,-0.011351382,0.11817343,0.0708276,-0.034339886,-0.6337424,0.86728454,0.2725822,0.5419649,-0.4146956,0.9389393,-0.89407355,0.6027939,0.26614034,-0.13564509,-0.57514626,-0.80671954,-0.4626562,0.012202052,0.16183476,-0.39507383,0.15837812,0.16576684,0.44535038,0.82919586,0.49670154,-0.22839938,0.29500887,0.86846745,-0.14022444,-0.5201905,-0.39791837,-0.9267482,0.2736329
-14.464947,0.85845804,0.39239365,-0.2647286,-0.4874947,-0.81446564,0.3250441,0.0552468,0.7335043,-0.2427038,-0.03816584,-0.62100023,0.16251127,-0.028084755,-0.37840676,-0.060869258,-0.32140973,-0.111836106,0.46147263,-0.0016008477,0.8136651,0.8926709,0.010077238,-0.27511767,0.20522477,0.13296066,-0.82326,-0.24027576,0.70456564,0.06790521,0.25683972,0.04563737,0.2618298,-0.4344193,0.011913222,0.93095714,-0.20892358,0.7639029,0.6604243,-0.7999352,0.020550193,0.018694213,0.05475545,0.46316853,-0.15318751,0.3601498,0.35930714,-0.39619845,-0.37505212,-0.6331033,-0.39425
-16.236763,-0.18326744,0.5240934,-0.3689357,-0.68946505,0.3919468,-0.5496824,0.47904053,-0.60388917,0.45378694,0.39217326,-0.29654488,0.6560122,-0.38912457,-0.853421,-0.61815256,-0.03544289,0.17198868,-0.70964193,-0.012813008,0.21109647,-0.001002469,0.763457,0.09946675,0.941155,0.017199636,0.26313183,-0.062811494,0.54464346,0.8237162,0.29984152,0.47472233,0.38396826,-0.14004588,0.97310156,0.2386212,-0.23430507,0.05600628,-0.04403344,-0.5862623,-0.63147026,0.44730794,0.14214228,0.042040586,-0.61145526,0.03429246,-0.69801396,0.04615172,0.62185305,-0.38208115,0.017309628
-13.588057,-0.3309977,-0.83549774,0.06860268,0.49759933,0.0811681,-0.074516214,-0.04689606,-0.10513735,-0.48570856,0.69803536,0.0788388,-0.18163896,-0.1633141,-0.17177367,-0.40728346,-0.5306727,0.32844505,-0.05475358,-0.17709418,-0.8148496,-0.85166186,0.21519825,-0.33997622,-0.19884071,0.7618003,-0.4003034,0.2066854,-0.24692178,-0.5442296,-0.37383208,0.013425067,-0.30223182,-0.54237694,0.6859581,0.8690623,-0.9718578,-0.7346752,0.41960952,-0.780073,-0.101695806,-0.16934545,0.1651954,0.80184036,-0.39430678,-0.4609053,-0.5524993,-0.029459625,-0.5609497,0.47816566,-0.12371075
-12.483599,0.7085723,-0.49691126,0.26024055,0.56278,0.32468402,0.21542971,-0.38090473,0.1889622,0.1105121,0.50658816,0.6766905,-0.12544805,-0.210013,-0.32256797,0.29872012,0.15181434,-0.074104175,-0.19224861,0.0046900352,0.95668435,-0.48467907,0.3502685,0.32049337,-0.37488192,0.71258193,0.32883018,0.26958957,0.16258308,-0.5763824,0.10360033,-0.029782176,-0.68257546,-0.4031541,-0.083273284,-0.10844219,0.6088694,0.3328994,-0.78709745,-0.23236747,-0.24910772,0.7082786,0.86848253,-0.44357428,0.2231375,0.4033361,-0.49485362,-0.36569738,-0.75226456,0.319134,0.08611894
-14.199944,-0.11108258,-0.3831364,-0.40367627,0.120916955,0.12648225,0.80312926,0.2638954,0.6114072,-0.73318213,0.54495776,-0.59348965,0.12500209,-0.5956163,-0.022906633,0.27167258,0.23163794,0.25404048,0.72086245,-0.047914464,-0.37266386,-0.919554,-0.30519903,-0.07731879,0.73402035,0.2766485,-0.017045975,-0.05252265,0.21021222,0.21101612,-0.10142548,-0.06124997,0.9212576,0.29668486,0.032349896,0.6931942,-0.2504194,0.46975076,0.116682984,-0.3784419,-0.69774157,0.30161133,0.53871584,-0.4557295,-0.046659376,0.28519666,0.08727607,-0.9546517,0.22815365,0.5139086,-0.2682357
-14.691924,0.2807717,0.45462656,0.011841027,-0.054880977,-0.559873,-0.6640074,0.17326988,0.16982761,-0.6404192,-0.42260695,0.033048984,-0.39747736,0.12763846,-0.8935245,-0.44448465,0.96977043,-0.395867,-0.1388679,-0.035405327,0.44068673,-0.0024602278,-0.30973044,-0.17342341,0.18812215,0.12973592,-0.1282216,-0.8431154,0.030206377,0.1936994,0.07337164,-0.587011,0.76030016,-0.92472166,0.8458824,-0.741379,0.6139775,0.30403644,0.17936437,0.16392113,0.002803991,-0.3132763,0.1745891,0.56908447,0.11322778,-0.3584349,-0.47311288,-0.39080387,-0.6761738,-0.0905641,-0.7536274
-14.504001,0.16266096,-0.80736446,-0.5848622,-0.19145098,-0.006693346,-0.4874086,0.828063,-0.4115966,-0.022013547,-0.8358065,-0.19397603,0.11722143,-0.35569966,-0.284593,0.022722062,0.19094935,0.0861867,0.9338833,-0.1849635,-0.1395099,-0.24384873,0.97119725,0.22349478,0.6548413,0.13556242,-0.090344176,0.20376422,0.12983608,0.30676806,-0.3764907,-0.16267198,0.56660116,0.59332114,-0.5494928,0.5583692,-0.6778029,0.9534761,-0.011285186,-0.05618473,-0.320104,-0.13670957,0.0044264793,0.55054116,0.82467747,0.832794,-0.25126654,-0.5824387,-0.32024673,0.55026627,-0.40039447
-13.173679,0.027765904,0.117320985,0.14945987,0.82136136,-0.28126174,0.45042932,0.42110386,0.9076504,0.05889966,-0.3945942,-0.67660826,0.63023436,0.15814173,0.50643396,0.67709994,0.18734089,-0.48396415,0.09367199,-0.05184478,-0.55633426,0.015039586,0.21248603,0.101938866,-0.15657426,0.5095955,-0.51713574,-0.15124974,-0.10377622,0.07655473,-0.10498774,-0.6761564,-0.7634876,-0.51361996,0.31569993,-0.09371042,-0.4342072,-0.12901403,-0.4034252,0.75623405,0.50233287,-0.229367,-0.65009594,0.5937282,-0.0101845665,-0.059299827,-0.05326599,-0.31183824,0.37262735,0.43523407,-0.595973
-14.057622,-0.18212885,0.8123429,0.8939807,-0.4143958,0.45467314,0.48846564,0.29150134,-0.028382745,0.47490576,0.23374473,0.18130314,0.47411665,-0.07744341,0.817917,-0.3855183,0.6595263,0.36779758,0.60420084,0.9657293,0.60067564,-0.91618645,-0.8420112,-0.50091964,0.14210938,-0.56416535,-0.070590526,0.25262117,0.276034,-0.06540729,-0.7472603,0.080853075,0.34807533,-0.37705028,0.3410424,0.085988045,0.2654945,-0.15097132,0.3036919,-0.25235337,-0.14196318,0.26344612,0.40842366,0.07149172,0.47776875,0.896981,-0.029208302,-0.5236556,0.54296505,0.2836884,-0.091758355
-14.357871,-0.38681662,-0.44656864,0.034475382,0.5655054,0.26056707,-0.08716209,0.3846858,-0.8280112,0.024911046,-0.2890528,-0.13944778,0.364287,0.47734812,-0.005234994,-0.3907617,-0.8858063,-0.0728481,0.13301983,-0.5748393,-0.9690225,0.18118218,-0.9065155,-0.41543263,-0.95021915,0.39533198,0.18249163,0.12291466,-0.16711627,0.33189335,0.65220904,-0.37892225,-0.25955313,0.43191615,0.029046707,0.66592926,0.53117096,-0.264341,-0.45283434,0.20206296,-0.6938804,-0.41562968,-0.27112857,-0.35595492,-0.50726825,0.78488314,0.026176333,-0.6814053,-0.12644057,-0.67823637,0.025735848
-14.612722,-0.34342232,-0.38641426,0.57435125,-0.88627625,0.04451684,-0.25243366,0.37066773,0.36313272,-0.76515293,-0.4022365,0.510735,-0.9252476,0.20308556,0.5454426,0.13755272,-0.06788984,0.38836804,-0.08053574,0.4969975,-0.13151224,0.68658316,0.17197663,-0.20508908,0.7391408,-0.2847687,-0.45300815,0.3953424,0.98315406,-0.6247456,0.3002584,0.05461955,0.256549,-0.5138747,0.26567206,0.024571776,-0.114643656,-0.36964443,0.27314398,0.5899233,0.046666287,0.40305743,0.3100845,0.59925294,0.33672047,0.4036802,-0.70132834,-0.49577972,0.0042072455,-0.5610915,-0.78411496
-15.982379,0.0017954111,0.07545933,-0.20415208,0.5099045,0.037760746,-0.4914354,-0.060340643,0.475271,0.5899725,-0.5945764,-0.4143313,-0.012065884,-0.050713502,0.25197518,-0.5695544,0.5368826,0.03577039,0.16528225,-0.31365278,-0.14476725,-0.39687634,-0.6289595,-0.5499476,-0.7089329,0.7328971,0.79113275,0.7065301,0.41083303,0.43394467,0.5097534,0.42832163,0.33170813,0.74917734,-0.6548433,-0.30250597,-0.7642399,-0.10022921,-0.49053776,0.06939285,-0.7692045,-0.14388798,-0.47887102,-0.8264604,0.37466002,-0.5995598,-0.042397086,-0.2512276,0.31448412,-0.44609457,0.86124504
-19.664438,-0.088810086,-0.20363365,0.39379394,0.96386087,-0.47690418,-0.0067293984,-0.8378631,0.016327597,-0.7018747,0.35316375,0.07035875,-0.4750249,-0.4204021,0.17862251,0.16729374,-0.56852245,0.4974078,0.10712371,-0.74814796,0.31169298,-0.08323937,-0.1994993,-0.19306079,0.49828961,0.9650328,0.35898873,0.017333973,0.3529374,0.14093994,0.07844499,0.23176682,0.09967933,-0.6961156,0.3189426,0.197475,-0.34779376,-0.9628587,0.76156765,-0.29092363,-0.003732909,0.16889751,-0.039890006,-0.19582246,0.37680233,-0.4023577,-0.4096548,0.24012128,0.46697837,0.0077775097,-0.016114904
-14.040741,-0.28099662,-0.010310552,-0.27003664,-0.8555576,-0.24596553,0.89253867,0.14952703,0.30477625,0.91289437,0.20130453,0.58110976,-0.47768044,-0.030385,-0.5568362,0.0465569,0.51594925,0.7596291,-0.41846907,0.9673582,-0.74461716,-0.86826795,0.16735616,0.23902126,-0.144843,0.37126252,0.23492247,0.06534551,0.10556663,0.69498456,-0.4280288,0.06464501,0.1154052,0.31674916,0.26562035,-0.14426488,0.7283566,-0.2212025,0.3339496,0.15134065,-0.5503432,-0.23323263,0.15686758,0.11687362,-0.1671468,-0.011298895,0.040642694,-0.045265332,0.29784244,-0.49397564,-0.050007377
-15.024745,0.31102443,0.90780216,-0.18721393,0.19248225,-0.11191665,0.18993017,0.01874888,-0.31563976,0.38118368,-0.42800996,0.0021773577,-0.7113425,-0.198692,-0.28155065,0.30783552,0.037810475,-0.6229688,-0.6944277,-0.06974053,-0.44577888,0.25151843,-0.904063,-0.6904954,0.2544415,-0.29422563,-0.45178705,0.17864724,-0.45331666,-0.21828814,0.3752547,0.4569979,-0.5596989,-0.6905186,-0.6357789,-0.058550667,0.6416694,-0.85854775,-0.19594514,0.39062315,-0.016488194,-0.43844566,-0.42396182,-0.28380084,0.42845246,-0.056968175,0.38862652,-0.45033714,0.59623414,0.5227049,-0.06555705
-12.662471,0.23151872,0.94910455,0.6668104,-0.46322572,0.4476706,0.6935385,-0.22742006,-0.98616004,0.39362648,0.34824976,-0.7458564,-0.05801764,-0.3181306,0.32396045,-0.17094643,-0.40055606,-0.3949514,-0.5083882,0.15802133,0.15144226,-0.97374046,-0.31620693,-0.6693635,-0.5135032,-0.70321655,0.123629585,-0.1584071,0.5675262,-0.29992443,-0.5563936,0.42180446,0.6891702,-0.5871092,-0.46273202,0.3163576,0.55077684,-0.9144543,-0.60425913,0.25195158,-0.5091573,0.4108279,-0.8934027,0.6506692,0.10501918,-0.24433303,0.5488348,0.28899348,-0.5919103,-0.99514,0.9602641
-14.411217,-0.009309124,-0.014963269,0.20880179,0.12810218,-0.19134891,0.05545026,0.2593752,-0.07548697,0.19998835,0.070099376,0.89871985,0.036342908,0.13561918,-0.29488948,0.18028407,-0.3738746,-0.1772589,0.7248357,-0.2779105,0.044373512,0.2548552,0.29251376,0.31795147,-0.7380448,0.8863467,-0.32519925,-0.18906301,0.30870745,-0.14169206,0.35333347,0.7504776,-0.64782834,0.8821286,-0.6328993,-0.014565958,0.2538641,0.07062202,-0.7501346,0.09789532,0.31572968,0.04950286,-0.114570595,0.4502956,-0.15514489,-0.29283825,0.21834227,0.08428027,0.13589095,-0.741622,-0.037755184
-14.497623,0.3280545,0.20948695,0.60822946,0.089344285,-0.085806064,0.4739226,0.48786715,0.06746387,0.6268461,0.8070109,-0.038489815,0.1672236,0.07969086,-0.6097043,-0.22728103,-0.3491785,-0.38296682,0.2827306,-0.063237034,0.3806195,0.7577924,-0.31347412,0.38159502,0.8475338,0.7171312,0.002065565,-0.5063432,-0.42679667,0.40742788,-0.02327938,0.47629654,0.9026561,-0.70610154,0.20635772,0.7771611,-0.71803516,-0.17284311,-0.44910717,-0.044314373,-0.17316914,-0.2667145,0.108737946,0.8146331,-0.5529923,0.49096686,-0.66301966,-0.5110522,0.6975728,0.56677955,-0.7553697
