fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-1.5607497,-0.33766094,-0.028014768,-0.020997742,-0.57784504,-0.65142417,0.12300428,0.48517862,-0.82873815,0.040723503,0.0948002,0.041358624,-0.6161948
-0.3317494,0.7324917,-0.43620577,0.0893749,-0.48302352,-0.26235878,0.5190445,0.07116938,-0.41062602,0.59027565,-0.0779259,0.23540163,-0.34898597
-2.0395594,0.26802343,0.3720553,-0.6274291,0.7051446,-0.06047462,-0.34278473,-0.2633801,-0.33355483,0.35110927,-0.6407124,0.09610328,0.04716088
-1.7548352,0.17567682,-0.10012618,-0.6342938,0.03723568,-0.14509736,0.4996658,-0.93226856,-0.5663123,0.5142563,-0.013184788,-0.1455499,-0.47174084
-0.89567304,-0.93623304,-0.38200378,-0.2702805,-0.06637221,0.53414613,0.3863621,-0.05684496,-0.78734714,0.46360576,0.13689016,0.1341857,0.9960558
-1.4548936,-0.8670583,-0.37643072,3.0922232E-4,-0.2685455,0.11257308,-0.029991865,0.23436351,0.21911371,-0.048687264,0.324076,0.22484678,0.7888111
-2.1421235,0.5614113,0.27282542,-0.60903734,0.45334452,-0.039144754,-0.25618112,0.3268918,-0.18064812,0.07725655,-0.1351967,-0.14340462,0.07709829
-1.3570125,-0.77504826,-0.21202385,0.90329105,0.5029237,-0.87293893,0.44669765,0.024379114,-0.84556043,0.69107884,-0.29215062,-0.57473546,0.15760314
-0.47660106,-0.6757329,-0.1663999,0.20554906,-0.82756376,-0.618756,0.39173627,-0.21876414,-0.41711447,0.54578024,-0.9733309,-0.73768693,0.5584876
-1.6791992,-0.009335399,0.17753097,-0.094295174,0.07114415,-0.47930336,-0.67046756,0.34140033,0.9618949,0.53218037,0.16642521,0.14656395,0.36336786
-0.96483946,-0.3138764,0.87045956,-0.90460145,-0.67687386,-0.52897704,0.27443215,-0.07326415,-0.26120508,0.41476122,0.90761703,-0.38769898,0.42568308
-1.3622471,0.6997646,-0.24111414,-0.35879016,0.5627138,-0.10959997,-0.2247062,0.2963281,-0.19467591,0.22457866,-0.29589063,-0.16565749,0.7798423
-1.6409897,0.77296203,-0.20826626,0.007627839,0.07926721,-0.2331555,0.23222232,-0.27891302,-0.05701082,-0.12076069,0.945475,0.36450565,-0.16032946
-1.4825034,-0.15280652,0.13949153,0.0523386,0.22792575,0.5767324,0.84133726,-0.118498914,-0.19704603,-0.018932495,0.5165268,-0.5207263,-0.31043205
-1.2684997,-0.6421628,-0.59216875,-0.31095773,0.03527078,0.5916063,0.10202613,-0.48893693,-0.8010012,-0.19855762,0.7758385,-0.3393301,-0.1718571
-2.8035889,0.4885191,0.64011776,-0.2762975,0.38413352,-0.8094631,-0.5084327,0.19004916,0.17063597,0.1877593,-0.43004578,-0.17970282,0.25367567
-1.6586816,0.07563107,0.1299282,0.29223603,-9.0261275E-4,-0.014370149,0.6716737,0.5273325,-0.36910498,0.1786172,-0.29112414,0.76190513,-0.62997115
-0.4535761,-0.3913219,0.0375374,-0.9780068,0.3640238,0.26571944,0.9767387,0.4562087,0.35292837,0.6968331,0.008473403,-0.35171315,0.21777266
-1.3421518,-0.25155222,-0.09534763,0.45445308,0.40879294,-0.37100157,0.5421464,0.7518526,-0.5676841,0.2401906,0.6523627,0.61222565,-0.8258929
-2.1937222,-0.60872716,0.8309894,0.029658794,-0.06627118,0.5263856,-0.25214887,-0.9027766,0.7283878,-0.18029332,0.40160382,0.05274582,0.17917082
-0.92120385,-0.5215501,0.18125468,-0.20760569,-0.47807962,0.5434687,0.72527647,-0.17099255,0.9458731,-0.06403761,-0.2785905,-0.30720636,0.927551
-7.708378,0.26305664,-0.1838193,-0.18361819,0.22993936,0.13925698,-0.6940552,0.8468976,-0.8047991,-0.23069894,0.21364415,0.6507071,-0.46212754
-0.5340145,0.5474634,0.9521099,-0.43870562,-0.5377451,-0.3976403,0.22562568,0.5608839,-0.24332939,0.21468227,-0.34621996,0.015175169,-0.031502116
-1.8438405,0.4107896,0.6034793,-0.34381723,0.8288645,-0.7154068,-0.48179418,-0.08698555,0.9470954,0.39207503,0.50336844,0.84959084,0.2455336
-1.5473918,0.29865897,0.5339262,-0.4244851,-0.25787985,0.70081335,-0.81335396,0.09173729,0.8669844,0.8603787,-0.16323805,0.659022,0.7634657
-0.5675864,-0.65421736,0.93388253,-0.21128969,-0.86947984,-0.18894449,0.67369,-0.27833286,-0.24472466,0.76330215,-9.842346E-4,-0.2441798,0.8212101
-1.5185374,-0.1510545,-0.3391286,-0.8296624,0.5490117,-0.1676667,0.58609533,-0.48033416,0.44189554,0.062197376,0.6283151,-0.26042792,-0.31831178
-0.35656658,0.88027346,-0.50856656,-0.8175181,0.25007862,-0.026126763,0.8465702,-0.43191007,0.7425165,0.9405912,0.20449044,-0.632144,0.21773759
-1.5485557,-0.9030258,-0.09694915,0.64457905,-0.5159867,0.49562615,-0.110393,-0.7066549,0.291335,0.59408563,-0.6091984,0.8697512,-0.08727322
-3.5258236,0.06180554,0.03228556,0.46548536,0.50173265,0.18859935,0.7282953,-0.5861385,-0.48500782,0.13966909,-0.711346,-0.4843707,-0.19049408
-1.4852283,-0.08512632,-0.7000069,-0.24273153,0.60753155,0.069846354,0.4090947,-0.40250653,0.7399545,-0.027111506,0.81973445,-0.45030707,0.096348025
-2.3806708,0.49689022,-0.41092145,-0.03298199,-0.12665665,0.92146224,0.02346011,-0.21226797,0.73386914,-0.35426784,-0.4317499,-0.3355321,0.21202874
-0.28528842,0.4321089,-0.90649766,-0.19449747,0.01999075,-0.4073672,0.61433643,0.39896047,-0.36441803,0.521006,-0.10084702,0.19574231,-0.28203258
-2.9866028,-0.8816819,0.52234375,-0.16907798,0.35198006,-0.89779776,-0.7042393,-0.2002604,0.74681926,0.22933704,-0.97760236,-0.03432522,-0.47484642
-0.8902361,0.37538525,-0.18630755,-0.3024634,-0.33889535,0.81533587,0.8622607,0.51413447,0.83843935,0.07488048,-0.52010345,-0.37101233,0.712242
